Time,Sample,Type
4:14.183,91506,N
4:15.367,91932,N
4:16.611,92380,N
4:17.842,92823,N
4:19.067,93264,N
4:20.269,93697,N
4:21.500,94140,N
4:22.703,94573,N
4:23.892,95001,N
4:25.103,95437,N
4:26.250,95850,N
4:27.450,96282,N
4:28.628,96706,N
4:29.806,97130,N
4:30.994,97558,N
4:32.150,97974,N
4:33.333,98400,N
4:34.497,98819,N
4:35.656,99236,N
4:36.861,99670,N
4:38.056,100100,N
4:39.261,100534,N
4:40.503,100981,N
4:41.706,101414,N
4:42.942,101859,N
4:44.108,102279,N
4:45.294,102706,N
4:46.492,103137,N
4:47.650,103554,N
4:48.842,103983,N
4:50.011,104404,N
4:51.197,104831,N
4:52.414,105269,N
4:53.600,105696,N
4:54.811,106132,N
4:55.986,106555,N
4:57.183,106986,N
4:58.375,107415,N
4:59.550,107838,N
5:00.736,108265,N
5:01.931,108695,N
5:03.100,109116,N
5:04.314,109553,N
5:05.478,109972,N
5:06.675,110403,N
5:07.836,110821,N
5:09.017,111246,N
5:10.200,111672,N
5:11.347,112085,N
5:12.533,112512,N
5:13.694,112930,N
5:14.861,113350,N
5:16.039,113774,N
5:17.211,114196,N
5:18.428,114634,N
5:19.589,115052,N
5:20.767,115476,N
5:21.933,115896,N
5:23.078,116308,N
5:24.239,116726,N
5:25.428,117154,N
5:26.578,117568,N
5:27.761,117994,N
5:28.914,118409,N
5:30.097,118835,N
5:31.272,119258,N
5:32.439,119678,N
5:33.628,120106,N
5:34.781,120521,N
5:35.975,120951,N
5:37.108,121359,N
5:38.258,121773,N
5:39.417,122190,N
5:40.556,122600,N
5:41.744,123028,N
5:42.897,123443,N
5:44.092,123873,N
5:45.267,124296,N
5:46.417,124710,N
5:47.589,125132,N
5:48.761,125554,N
5:49.917,125970,N
5:51.108,126399,N
5:52.281,126821,N
5:53.453,127243,N
5:54.622,127664,N
5:55.761,128074,N
5:56.947,128501,N
5:58.083,128910,N
5:59.239,129326,N
6:00.392,129741,N
6:01.525,130149,N
6:02.703,130573,N
6:03.861,130990,N
6:05.061,131422,N
6:06.256,131852,N
6:07.425,132273,N
6:08.622,132704,N
6:09.753,133111,N
6:10.922,133532,N
6:12.056,133940,N
6:13.211,134356,N
6:14.394,134782,N
6:15.561,135202,N
6:16.769,135637,N
6:17.961,136066,N
6:19.172,136502,N
6:20.394,136942,N
6:21.553,137359,N
6:22.744,137788,N
6:23.978,138232,N
6:25.167,138660,N
6:26.397,139103,N
6:27.581,139529,N
6:28.797,139967,N
6:30.042,140415,N
6:31.197,140831,N
6:32.442,141279,N
6:33.628,141706,N
6:34.828,142138,N
6:35.986,142555,N
6:37.150,142974,N
6:38.336,143401,N
6:39.494,143818,N
6:40.683,144246,N
6:41.867,144672,N
6:43.083,145110,N
6:44.303,145549,N
6:45.542,145995,N
6:46.778,146440,N
6:47.967,146868,N
6:49.175,147303,N
6:50.383,147738,N
6:51.544,148156,N
6:52.742,148587,N
6:53.892,149001,N
6:55.094,149434,N
6:56.319,149875,N
6:57.508,150303,N
6:58.764,150755,N
6:59.950,151182,N
7:01.175,151623,N
7:02.375,152055,N
7:03.572,152486,N
7:04.800,152928,N
7:05.994,153358,N
7:07.189,153788,N
7:08.428,154234,N
7:09.603,154657,N
7:10.797,155087,N
7:11.978,155512,N
7:13.144,155932,N
7:14.344,156364,N
7:15.492,156777,N
7:16.692,157209,N
7:17.856,157628,N
7:19.044,158056,N
7:20.258,158493,N
7:21.414,158909,N
7:22.619,159343,N
7:23.792,159765,N
7:24.989,160196,N
7:26.175,160623,N
7:27.364,161051,N
7:28.553,161479,N
7:29.689,161888,N
7:30.875,162315,N
7:32.039,162734,N
7:33.217,163158,N
7:34.394,163582,N
7:35.558,164001,N
7:36.725,164421,N
7:37.881,164837,N
7:39.014,165245,N
7:40.219,165679,N
7:41.378,166096,N
7:42.572,166526,N
7:43.769,166957,N
7:44.967,167388,N
7:46.156,167816,N
7:47.342,168243,N
7:48.556,168680,N
7:49.689,169088,N
7:50.864,169511,N
7:52.022,169928,N
7:53.164,170339,N
7:54.356,170768,N
7:55.522,171188,N
7:56.725,171621,N
7:57.878,172036,N
7:59.092,172473,N
8:00.261,172894,N
8:01.400,173304,N
8:02.578,173728,N
8:03.750,174150,N
8:04.958,174585,N
8:06.147,175013,N
8:07.364,175451,N
8:08.572,175886,N
8:09.728,176302,N
8:10.897,176723,N
8:12.036,177133,N
8:13.197,177551,N
8:14.339,177962,N
8:15.494,178378,N
8:16.664,178799,N
8:17.839,179222,N
8:19.039,179654,N
8:20.233,180084,N
8:21.422,180512,N
8:22.606,180938,N
8:23.833,181380,N
8:25.028,181810,N
8:26.256,182252,N
8:27.486,182695,N
8:28.722,183140,N
8:29.975,183591,N
8:31.186,184027,N
8:32.414,184469,N
8:33.597,184895,N
8:34.806,185330,N
8:36.000,185760,N
8:37.208,186195,N
8:38.394,186622,N
8:39.594,187054,N
8:40.789,187484,N
8:41.933,187896,N
8:43.108,188319,N
8:44.294,188746,N
8:45.419,189151,N
8:46.589,189572,N
8:47.717,189978,N
8:48.861,190390,N
8:50.008,190803,N
8:51.144,191212,N
8:52.331,191639,N
8:53.469,192049,N
8:54.650,192474,N
8:55.833,192900,N
8:56.972,193310,N
8:58.164,193739,N
8:59.331,194159,N
9:00.522,194588,N
9:01.681,195005,N
9:02.889,195440,N
9:04.069,195865,N
9:05.203,196273,N
9:06.389,196700,N
9:07.564,197123,N
9:08.769,197557,N
9:09.956,197984,N
9:11.169,198421,N
9:12.347,198845,N
9:13.553,199279,N
9:14.758,199713,N
9:15.944,200140,N
9:17.144,200572,N
9:18.347,201005,N
9:19.550,201438,N
9:20.750,201870,N
9:21.922,202292,N
9:23.122,202724,N
9:24.300,203148,N
9:25.472,203570,N
9:26.656,203996,N
9:27.819,204415,N
9:28.969,204829,N
9:30.133,205248,N
9:31.297,205667,N
9:32.439,206078,N
9:33.586,206491,N
9:34.753,206911,N
9:35.906,207326,N
9:37.083,207750,N
9:38.239,208166,N
9:39.458,208605,N
9:40.631,209027,N
9:41.833,209460,N
9:43.058,209901,N
9:44.258,210333,N
9:45.472,210770,N
9:46.642,211191,N
9:47.844,211624,N
9:49.042,212055,N
9:50.247,212489,N
9:51.486,212935,N
9:52.661,213358,N
9:53.889,213800,N
9:55.089,214232,N
9:56.333,214680,N
9:57.542,215115,N
9:58.747,215549,N
9:59.944,215980,N
10:01.108,216399,N
10:02.300,216828,N
10:03.489,217256,N
10:04.658,217677,N
10:05.867,218112,N
10:07.047,218537,N
10:08.247,218969,N
10:09.428,219394,N
10:10.622,219824,N
10:11.831,220259,N
10:12.986,220675,N
10:14.189,221108,N
10:15.353,221527,N
10:16.525,221949,N
10:17.708,222375,N
10:18.889,222800,N
10:20.108,223239,N
10:21.250,223650,N
10:22.472,224090,N
10:23.639,224510,N
10:24.800,224928,N
10:26.000,225360,N
10:27.192,225789,N
10:28.403,226225,N
10:29.578,226648,N
10:30.783,227082,N
10:32.017,227526,N
10:33.178,227944,N
10:34.364,228371,N
10:35.561,228802,N
10:36.731,229223,N
10:37.931,229655,N
10:39.122,230084,N
10:40.322,230516,N
10:41.542,230955,N
10:42.694,231370,N
10:43.864,231791,N
10:44.950,232182,N
10:46.069,232585,N
10:47.156,232976,N
10:48.247,233369,N
10:49.367,233772,N
10:50.469,234169,N
10:51.622,234584,N
10:52.725,234981,N
10:53.911,235408,N
10:55.083,235830,N
10:56.256,236252,N
10:57.444,236680,N
10:58.614,237101,N
10:59.817,237534,N
11:00.972,237950,N
11:02.183,238386,N
11:03.361,238810,N
11:04.542,239235,N
11:05.722,239660,N
11:06.906,240086,N
11:08.086,240511,N
11:09.228,240922,N
11:10.419,241351,N
11:11.556,241760,N
11:12.733,242184,N
11:13.889,242600,N
11:15.111,243040,N
11:16.297,243467,N
11:17.500,243900,N
11:18.725,244341,N
11:19.886,244759,N
11:21.089,245192,N
11:22.294,245626,N
11:23.478,246052,N
11:24.672,246482,N
11:25.847,246905,N
11:27.064,247343,N
11:28.228,247762,N
11:29.425,248193,N
11:30.617,248622,N
11:31.797,249047,N
11:32.986,249475,N
11:34.167,249900,N
11:35.367,250332,N
11:36.539,250754,N
11:37.714,251177,N
11:38.922,251612,N
11:40.097,252035,N
11:41.319,252475,N
11:42.494,252898,N
11:43.717,253338,N
11:44.875,253755,N
11:46.056,254180,N
11:47.222,254600,N
11:48.372,255014,N
11:49.569,255445,N
11:50.714,255857,N
11:51.875,256275,N
11:53.022,256688,N
11:54.139,257090,N
11:55.261,257494,N
11:56.333,257880,N
11:56.997,258119,~
11:57.386,258259,N
11:57.956,258464,~
11:58.411,258628,N
11:59.403,258985,N
12:00.389,259340,N
12:01.339,259682,N
12:02.283,260022,N
12:03.219,260359,N
12:04.131,260687,N
12:05.061,261022,N
12:05.917,261330,N
12:06.503,261541,A
12:07.139,261770,~
12:07.489,261896,N
12:08.433,262236,N
12:09.375,262575,N
12:10.333,262920,N
12:11.300,263268,N
12:12.258,263613,N
12:13.250,263970,N
12:14.258,264333,N
12:15.272,264698,N
12:16.317,265074,N
12:17.392,265461,N
12:18.503,265861,N
12:19.644,266272,N
12:20.797,266687,N
12:22.003,267121,N
12:23.189,267548,N
12:24.400,267984,N
12:25.589,268412,N
12:26.794,268846,N
12:27.953,269263,N
12:29.144,269692,N
12:30.344,270124,N
12:31.497,270539,N
12:32.642,270951,N
12:33.736,271345,N
12:34.858,271749,N
12:35.883,272118,N
12:36.925,272493,N
12:37.981,272873,N
12:38.989,273236,N
12:40.053,273619,N
12:41.111,274000,N
12:42.203,274393,N
12:43.350,274806,N
12:44.492,275217,N
12:45.714,275657,N
12:46.894,276082,N
12:48.125,276525,N
12:49.325,276957,N
12:50.578,277408,N
12:51.764,277835,N
12:53.022,278288,N
12:54.219,278719,N
12:55.467,279168,N
12:56.667,279600,N
12:57.908,280047,N
12:59.117,280482,N
13:00.325,280917,N
13:01.553,281359,N
13:02.769,281797,N
13:04.000,282240,N
13:05.214,282677,N
13:06.450,283122,N
13:07.650,283554,N
13:08.875,283995,N
13:10.086,284431,N
13:11.289,284864,N
13:12.486,285295,N
13:13.672,285722,N
13:14.872,286154,N
13:16.008,286563,N
13:17.175,286983,N
13:18.314,287393,N
13:19.447,287801,N
13:20.589,288212,N
13:21.722,288620,N
13:22.900,289044,N
13:24.031,289451,N
13:25.225,289881,N
13:26.383,290298,N
13:27.594,290734,N
13:28.761,291154,N
13:29.953,291583,N
13:31.133,292008,N
13:32.328,292438,N
13:33.550,292878,N
13:34.733,293304,N
13:35.956,293744,N
13:37.119,294163,N
13:38.342,294603,N
13:39.519,295027,N
13:40.744,295468,N
13:41.950,295902,N
13:43.172,296342,N
13:44.369,296773,N
13:45.550,297198,N
13:46.742,297627,N
13:47.903,298045,N
13:49.075,298467,N
13:50.272,298898,N
13:51.433,299316,N
13:52.617,299742,N
13:53.789,300164,N
13:54.981,300593,N
13:56.161,301018,N
13:57.336,301441,N
13:58.514,301865,N
13:59.664,302279,N
14:00.817,302694,N
14:01.983,303114,N
14:03.131,303527,N
14:04.300,303948,N
14:05.447,304361,N
14:06.608,304779,N
14:07.756,305192,N
14:08.928,305614,N
14:10.100,306036,N
14:11.258,306453,N
14:12.439,306878,N
14:13.589,307292,N
14:14.753,307711,N
14:15.872,308114,N
14:17.028,308530,N
14:18.178,308944,N
14:19.375,309375,N
14:20.575,309807,N
14:21.764,310235,N
14:22.986,310675,N
14:24.147,311093,N
14:25.353,311527,N
14:26.531,311951,N
14:27.728,312382,N
14:28.944,312820,N
14:30.119,313243,N
14:31.333,313680,N
14:32.494,314098,N
14:33.706,314534,N
14:34.889,314960,N
14:36.072,315386,N
14:37.269,315817,N
14:38.425,316233,N
14:39.625,316665,N
14:40.819,317095,N
14:42.019,317527,N
14:43.222,317960,N
14:44.386,318379,N
14:45.572,318806,N
14:46.706,319214,N
14:47.861,319630,N
14:48.997,320039,N
14:50.153,320455,N
14:51.294,320866,N
14:52.467,321288,N
14:53.653,321715,N
14:54.808,322131,N
14:55.989,322556,N
14:57.203,322993,N
14:58.378,323416,N
14:59.583,323850,N
15:00.733,324264,N
15:01.894,324682,N
15:03.075,325107,N
15:04.236,325525,N
15:05.447,325961,N
15:06.592,326373,N
15:07.769,326797,N
15:08.931,327215,N
15:10.106,327638,N
15:11.300,328068,N
15:12.478,328492,N
15:13.658,328917,N
15:14.842,329343,N
15:16.067,329784,N
15:17.211,330196,N
15:18.400,330624,N
15:19.558,331041,N
15:20.731,331463,N
15:21.908,331887,N
15:23.050,332298,N
15:24.236,332725,N
15:25.381,333137,N
15:26.550,333558,N
15:27.708,333975,N
15:28.875,334395,N
15:30.058,334821,N
15:31.217,335238,N
15:32.408,335667,N
15:33.572,336086,N
15:34.731,336503,N
15:35.908,336927,N
15:37.044,337336,N
15:38.211,337756,N
15:39.372,338174,N
15:40.553,338599,N
15:41.728,339022,N
15:42.906,339446,N
15:44.122,339884,N
15:45.311,340312,N
15:46.522,340748,N
15:47.725,341181,N
15:48.919,341611,N
15:50.142,342051,N
15:51.336,342481,N
15:52.567,342924,N
15:53.742,343347,N
15:54.942,343779,N
15:56.128,344206,N
15:57.308,344631,N
15:58.500,345060,N
15:59.650,345474,N
16:00.825,345897,N
16:01.969,346309,N
16:03.136,346729,N
16:04.342,347163,N
16:05.486,347575,N
16:06.694,348010,N
16:07.853,348427,N
16:09.047,348857,N
16:10.219,349279,N
16:11.378,349696,N
16:12.553,350119,N
16:13.694,350530,N
16:14.892,350961,N
16:16.044,351376,N
16:17.233,351804,N
16:18.417,352230,N
16:19.586,352651,N
16:20.781,353081,N
16:21.922,353492,N
16:23.106,353918,N
16:24.269,354337,N
16:25.442,354759,N
16:26.622,355184,N
16:27.794,355606,N
16:28.981,356033,N
16:30.136,356449,N
16:31.322,356876,N
16:32.503,357301,N
16:33.650,357714,N
16:34.847,358145,N
16:36.003,358561,N
16:37.183,358986,N
16:38.383,359418,N
16:39.569,359845,N
16:40.775,360279,N
16:41.933,360696,N
16:43.161,361138,N
16:44.308,361551,N
16:45.475,361971,N
16:46.625,362385,N
16:47.792,362805,N
16:48.983,363234,N
16:50.147,363653,N
16:51.336,364081,N
16:52.428,364474,N
16:53.472,364850,N
16:54.508,365223,N
16:55.544,365596,N
16:56.567,365964,N
16:57.586,366331,N
16:58.625,366705,N
16:59.678,367084,N
17:00.758,367473,N
17:01.886,367879,N
17:03.089,368312,N
17:04.325,368757,N
17:05.569,369205,N
17:06.856,369668,N
17:08.067,370104,N
17:09.283,370542,N
17:10.503,370981,N
17:11.789,371444,N
17:13.003,371881,N
17:14.242,372327,N
17:15.461,372766,N
17:16.694,373210,N
17:17.914,373649,N
17:19.144,374092,N
17:20.389,374540,N
17:21.564,374963,N
17:22.786,375403,N
17:23.939,375818,N
17:25.108,376239,N
17:26.272,376658,N
17:27.408,377067,N
17:28.569,377485,N
17:29.681,377885,N
17:30.886,378319,N
17:32.075,378747,N
17:33.256,379172,N
17:34.497,379619,N
17:35.661,380038,N
17:36.878,380476,N
17:38.081,380909,N
17:39.311,381352,N
17:40.550,381798,N
17:41.750,382230,N
17:42.992,382677,N
17:44.247,383129,N
17:45.461,383566,N
17:46.736,384025,N
17:47.919,384451,N
17:49.136,384889,N
17:50.331,385319,N
17:51.586,385771,N
17:52.803,386209,N
17:54.058,386661,N
17:55.294,387106,N
17:56.519,387547,N
17:57.747,387989,N
17:58.967,388428,N
18:00.167,388860,N
18:01.372,389294,N
18:02.567,389724,N
18:03.775,390159,N
18:04.950,390582,N
18:06.156,391016,N
18:07.344,391444,N
18:08.536,391873,N
18:09.703,392293,N
18:10.881,392717,N
18:12.078,393148,N
18:13.222,393560,N
18:14.386,393979,N
18:15.561,394402,N
18:16.750,394830,N
18:17.931,395255,N
18:19.136,395689,N
18:20.328,396118,N
18:21.486,396535,N
18:22.675,396963,N
18:23.819,397375,N
18:24.969,397789,N
18:26.161,398218,N
18:27.319,398635,N
18:28.483,399054,N
18:29.622,399464,N
18:30.800,399888,N
18:32.008,400323,N
18:33.197,400751,N
18:34.447,401201,N
18:35.631,401627,N
18:36.847,402065,N
18:38.036,402493,N
18:39.261,402934,N
18:40.469,403369,N
18:41.703,403813,N
18:42.947,404261,N
18:44.139,404690,N
18:45.361,405130,N
18:46.547,405557,N
18:47.742,405987,N
18:48.908,406407,N
18:50.106,406838,N
18:51.292,407265,N
18:52.450,407682,N
18:53.625,408105,N
18:54.797,408527,N
18:55.967,408948,N
18:57.139,409370,N
18:58.322,409796,N
18:59.519,410227,N
19:00.678,410644,N
19:01.894,411082,N
19:03.100,411516,N
19:04.292,411945,N
19:05.497,412379,N
19:06.658,412797,N
19:07.850,413226,N
19:09.022,413648,N
19:10.169,414061,N
19:11.350,414486,N
19:12.478,414892,N
19:13.686,415327,N
19:14.850,415746,N
19:16.058,416181,N
19:17.236,416605,N
19:18.456,417044,N
19:19.689,417488,N
19:20.856,417908,N
19:22.086,418351,N
19:23.264,418775,N
19:24.450,419202,N
19:25.644,419632,N
19:26.819,420055,N
19:28.025,420489,N
19:29.175,420903,N
19:30.394,421342,N
19:31.567,421764,N
19:32.783,422202,N
19:33.989,422636,N
19:35.183,423066,N
19:36.367,423492,N
19:37.553,423919,N
19:38.728,424342,N
19:39.883,424758,N
19:41.044,425176,N
19:42.253,425611,N
19:43.414,426029,N
19:44.592,426453,N
19:45.767,426876,N
19:46.944,427300,N
19:48.117,427722,N
19:49.247,428129,N
19:50.425,428553,N
19:51.597,428975,N
19:52.739,429386,N
19:53.944,429820,N
19:55.089,430232,N
19:56.275,430659,N
19:57.422,431072,N
19:58.614,431501,N
19:59.814,431933,N
20:00.978,432352,N
20:02.194,432790,N
20:03.372,433214,N
20:04.575,433647,N
20:05.775,434079,N
20:06.989,434516,N
20:08.200,434952,N
20:09.392,435381,N
20:10.614,435821,N
20:11.764,436235,N
20:12.967,436668,N
20:14.144,437092,N
20:15.339,437522,N
20:16.522,437948,N
20:17.681,438365,N
20:18.850,438786,N
20:20.008,439203,N
20:21.169,439621,N
20:22.367,440052,N
20:23.519,440467,N
20:24.706,440894,N
20:25.850,441306,N
20:27.022,441728,N
20:28.192,442149,N
20:29.336,442561,N
20:30.539,442994,N
20:31.689,443408,N
20:32.883,443838,N
20:34.069,444265,N
20:35.269,444697,N
20:36.442,445119,N
20:37.631,445547,N
20:38.844,445984,N
20:40.036,446413,N
20:41.297,446867,N
20:42.478,447292,N
20:43.703,447733,N
20:44.886,448159,N
20:46.092,448593,N
20:47.300,449028,N
20:48.478,449452,N
20:49.681,449885,N
20:50.844,450304,N
20:52.033,450732,N
20:53.233,451164,N
20:54.433,451596,N
20:55.658,452037,N
20:56.850,452466,N
20:58.061,452902,N
20:59.253,453331,N
21:00.439,453758,N
21:01.672,454202,N
21:02.839,454622,N
21:04.031,455051,N
21:05.233,455484,N
21:06.450,455922,N
21:07.631,456347,N
21:08.842,456783,N
21:10.039,457214,N
21:11.214,457637,N
21:12.431,458075,N
21:13.578,458488,N
21:14.764,458915,N
21:15.936,459337,N
21:17.117,459762,N
21:18.314,460193,N
21:19.467,460608,N
21:20.661,461038,N
21:21.825,461457,N
21:22.969,461869,N
21:24.139,462290,N
21:25.264,462695,N
21:26.447,463121,N
21:27.619,463543,N
21:28.794,463966,N
21:30.019,464407,N
21:31.192,464829,N
21:32.386,465259,N
21:33.569,465685,N
21:34.739,466106,N
21:35.922,466532,N
21:37.103,466957,N
21:38.297,467387,N
21:39.456,467804,N
21:40.639,468230,N
21:41.836,468661,N
21:43.008,469083,N
21:44.217,469518,N
21:45.369,469933,N
21:46.550,470358,N
21:47.678,470764,N
21:48.856,471188,N
21:50.028,471610,N
21:51.181,472025,N
21:52.361,472450,N
21:53.508,472863,N
21:54.656,473276,N
21:55.794,473686,N
21:56.950,474102,N
21:58.136,474529,N
21:59.267,474936,N
22:00.464,475367,N
22:01.611,475780,N
22:02.797,476207,N
22:03.975,476631,N
22:05.186,477067,N
22:06.392,477501,N
22:07.553,477919,N
22:08.725,478341,N
22:09.875,478755,N
22:11.050,479178,N
22:12.233,479604,N
22:13.372,480014,N
22:14.547,480437,N
22:15.717,480858,N
22:16.878,481276,N
22:18.053,481699,N
22:19.203,482113,N
22:20.392,482541,N
22:21.575,482967,N
22:22.761,483394,N
22:23.981,483833,N
22:25.153,484255,N
22:26.336,484681,N
22:27.492,485097,N
22:28.694,485530,N
22:29.867,485952,N
22:31.078,486388,N
22:32.294,486826,N
22:33.481,487253,N
22:34.694,487690,N
22:35.847,488105,N
22:37.058,488541,N
22:38.197,488951,N
22:39.389,489380,N
22:40.564,489803,N
22:41.731,490223,N
22:42.928,490654,N
22:44.083,491070,N
22:45.272,491498,N
22:46.422,491912,N
22:47.606,492338,N
22:48.778,492760,N
22:49.911,493168,N
22:51.083,493590,N
22:52.225,494001,N
22:53.414,494429,N
22:54.583,494850,N
22:55.789,495284,N
22:56.989,495716,N
22:58.156,496136,N
22:59.344,496564,N
23:00.525,496989,N
23:01.692,497409,N
23:02.894,497842,N
23:04.056,498260,N
23:05.244,498688,N
23:06.422,499112,N
23:07.611,499540,N
23:08.806,499970,N
23:09.969,500389,N
23:11.175,500823,N
23:12.325,501237,N
23:13.475,501651,N
23:14.650,502074,N
23:15.794,502486,N
23:16.989,502916,N
23:18.111,503320,N
23:19.319,503755,N
23:20.486,504175,N
23:21.658,504597,N
23:22.856,505028,N
23:24.028,505450,N
23:25.214,505877,N
23:26.364,506291,N
23:27.569,506725,N
23:28.756,507152,N
23:29.919,507571,N
23:31.125,508005,N
23:32.289,508424,N
23:33.478,508852,N
23:34.653,509275,N
23:35.831,509699,N
23:37.008,510123,N
23:38.167,510540,N
23:39.342,510963,N
23:40.525,511389,N
23:41.675,511803,N
23:42.872,512234,N
23:44.019,512647,N
23:45.169,513061,N
23:46.311,513472,N
23:47.456,513884,N
23:48.642,514311,N
23:49.756,514712,N
23:50.950,515142,N
23:52.089,515552,N
23:53.256,515972,N
23:54.422,516392,N
23:55.597,516815,N
23:56.800,517248,N
23:57.958,517665,N
23:59.142,518091,N
24:00.303,518509,N
24:01.450,518922,N
24:02.617,519342,N
24:03.783,519762,N
24:04.953,520183,N
24:06.083,520590,N
24:07.278,521020,N
24:08.428,521434,N
24:09.606,521858,N
24:10.800,522288,N
24:11.975,522711,N
24:13.150,523134,N
24:14.333,523560,N
24:15.500,523980,N
24:16.672,524402,N
24:17.814,524813,N
24:19.006,525242,N
24:20.156,525656,N
24:21.314,526073,N
24:22.503,526501,N
24:23.639,526910,N
24:24.786,527323,N
24:25.914,527729,N
24:27.081,528149,N
24:28.253,528571,N
24:29.406,528986,N
24:30.597,529415,N
24:31.739,529826,N
24:32.906,530246,N
24:34.031,530651,N
24:35.186,531067,N
24:36.356,531488,N
24:37.478,531892,N
24:38.664,532319,N
24:39.797,532727,N
24:40.958,533145,N
24:42.094,533554,N
24:43.275,533979,N
24:44.453,534403,N
24:45.594,534814,N
24:46.783,535242,N
24:47.950,535662,N
24:49.125,536085,N
24:50.322,536516,N
24:51.472,536930,N
24:52.664,537359,N
