Time,Sample,Type
5:29.803,118729,N
5:30.361,118930,V
5:31.642,119391,N
5:32.517,119706,N
5:33.053,119899,V
5:34.317,120354,N
5:35.206,120674,N
5:35.742,120867,V
5:36.972,121310,N
5:37.881,121637,N
5:38.403,121825,V
5:39.631,122267,N
5:40.511,122584,N
5:41.036,122773,V
5:41.669,123001,+
5:42.306,123230,N
5:43.214,123557,N
5:44.100,123876,N
5:44.972,124190,N
5:45.506,124382,V
5:46.769,124837,N
5:47.314,125033,V
5:48.567,125484,N
5:49.456,125804,N
5:50.311,126112,N
5:51.172,126422,N
5:52.053,126739,N
5:52.908,127047,N
5:53.786,127363,N
5:54.675,127683,N
5:55.531,127991,N
5:56.414,128309,N
5:57.344,128644,N
5:58.214,128957,N
5:59.097,129275,N
6:00.022,129608,N
6:00.892,129921,N
6:01.406,130106,V
6:02.694,130570,N
6:03.231,130763,V
6:04.533,131232,N
6:05.439,131558,N
6:06.292,131865,N
6:06.856,132068,V
6:08.136,132529,N
6:08.403,132625,+
6:08.672,132722,V
6:09.958,133185,N
6:10.831,133499,N
6:11.356,133688,V
6:12.631,134147,N
6:13.506,134462,N
6:14.019,134647,V
6:15.300,135108,N
6:16.175,135423,N
6:16.694,135610,V
6:17.967,136068,N
6:18.853,136387,N
6:19.397,136583,V
6:20.681,137045,N
6:21.561,137362,N
6:22.111,137560,V
6:23.406,138026,N
6:24.261,138334,N
6:24.781,138521,V
6:25.408,138747,+
6:26.039,138974,N
6:26.928,139294,N
6:27.803,139609,N
6:28.694,139930,N
6:29.622,140264,N
6:30.519,140587,N
6:31.431,140915,N
6:32.333,141240,N
6:33.231,141563,N
6:34.161,141898,N
6:34.708,142095,V
6:36.011,142564,N
6:36.972,142910,N
6:37.861,143230,N
6:38.711,143536,N
6:39.622,143864,N
6:40.489,144176,N
6:41.375,144495,N
6:42.286,144823,N
6:43.153,145135,N
6:44.050,145458,N
6:44.975,145791,N
6:45.856,146108,N
6:46.733,146424,N
6:47.647,146753,N
6:48.542,147075,N
6:49.450,147402,N
6:50.344,147724,N
6:51.225,148041,N
6:52.128,148366,N
6:53.019,148687,N
6:53.881,148997,N
6:54.769,149317,N
6:55.681,149645,N
6:56.572,149966,N
6:57.442,150279,N
6:58.344,150604,N
6:59.256,150932,N
7:00.094,151234,N
7:00.964,151547,N
7:01.494,151738,V
7:02.764,152195,N
7:03.700,152532,N
7:04.606,152858,N
7:05.461,153166,N
7:06.364,153491,N
7:06.914,153689,V
7:08.206,154154,N
7:09.139,154490,N
7:10.006,154802,N
7:10.900,155124,N
7:11.822,155456,N
7:12.689,155768,N
7:13.608,156099,N
7:14.553,156439,N
7:15.444,156760,N
7:15.700,156852,+
7:15.956,156944,V
7:17.289,157424,N
7:18.197,157751,N
7:18.744,157948,V
7:20.069,158425,N
7:20.967,158748,N
7:21.522,158948,V
7:22.853,159427,N
7:23.733,159744,N
7:24.267,159936,V
7:25.536,160393,N
7:26.431,160715,N
7:26.956,160904,V
7:27.581,161129,+
7:28.208,161355,N
7:28.767,161556,V
7:30.044,162016,N
7:30.928,162334,N
7:31.772,162638,N
7:32.300,162828,V
7:33.625,163305,N
7:34.511,163624,N
7:35.417,163950,N
7:36.364,164291,N
7:37.250,164610,N
7:38.139,164930,N
7:39.069,165265,N
7:39.956,165584,N
7:40.483,165774,V
7:41.825,166257,N
7:42.361,166450,V
7:43.689,166928,N
7:44.631,167267,N
7:45.492,167577,N
7:45.764,167675,+
7:46.039,167774,V
7:47.342,168243,N
7:47.892,168441,V
7:49.206,168914,N
7:49.753,169111,V
7:50.406,169346,+
7:51.061,169582,N
7:51.989,169916,N
7:52.839,170222,N
7:53.719,170539,N
7:54.614,170861,N
7:55.144,171052,V
7:56.461,171526,N
7:57.400,171864,N
7:58.333,172200,N
7:59.214,172517,N
8:00.106,172838,N
8:00.653,173035,V
8:01.953,173503,N
8:02.925,173853,N
8:03.836,174181,N
8:04.711,174496,N
8:05.650,174834,N
8:06.531,175151,N
8:07.411,175468,N
8:08.347,175805,N
8:09.222,176120,N
8:10.117,176442,N
8:11.058,176781,N
8:11.964,177107,N
8:12.861,177430,N
8:13.789,177764,N
8:14.686,178087,N
8:15.564,178403,N
8:16.464,178727,N
8:17.367,179052,N
8:18.267,179376,N
8:19.156,179696,N
8:20.039,180014,N
8:20.931,180335,N
8:21.831,180659,N
8:22.708,180975,N
8:23.575,181287,N
8:24.478,181612,N
8:25.378,181936,N
8:26.253,182251,N
8:27.156,182576,N
8:28.053,182899,N
8:28.953,183223,N
8:29.864,183551,N
8:30.758,183873,N
8:31.642,184191,N
8:32.572,184526,N
8:33.464,184847,N
8:34.364,185171,N
8:35.289,185504,N
8:36.172,185822,N
8:37.069,186145,N
8:37.969,186469,N
8:38.844,186784,N
8:39.731,187103,N
8:40.658,187437,N
8:41.567,187764,N
8:42.436,188077,N
8:43.383,188418,N
8:44.314,188753,N
8:45.178,189064,N
8:46.092,189393,N
8:46.989,189716,N
8:47.875,190035,N
8:48.783,190362,N
8:49.667,190680,N
8:50.567,191004,N
8:51.481,191333,N
8:52.361,191650,N
8:53.244,191968,N
8:54.144,192292,N
8:55.044,192616,N
8:55.947,192941,N
8:56.850,193266,N
8:57.753,193591,N
8:58.631,193907,N
8:59.497,194219,N
9:00.361,194530,N
9:01.219,194839,N
9:02.094,195154,N
9:02.986,195475,N
9:03.842,195783,N
9:04.747,196109,N
9:05.303,196309,V
9:06.594,196774,N
9:07.539,197114,N
9:08.447,197441,N
9:09.322,197756,N
9:10.256,198092,N
9:10.772,198278,V
9:12.092,198753,N
9:13.061,199102,N
9:13.983,199434,N
9:14.881,199757,N
9:15.789,200084,N
9:16.314,200273,V
9:17.664,200759,N
9:18.617,201102,N
9:19.531,201431,N
9:20.431,201755,N
9:21.339,202082,N
9:21.856,202268,V
9:23.178,202744,N
9:24.131,203087,N
9:25.039,203414,N
9:25.897,203723,N
9:26.806,204050,N
9:27.686,204367,N
9:27.953,204463,+
9:28.219,204559,V
9:29.550,205038,N
9:30.444,205360,N
9:30.975,205551,V
9:32.347,206045,N
9:33.258,206373,N
9:33.783,206562,V
9:35.136,207049,N
9:36.064,207383,N
9:36.586,207571,V
9:37.897,208043,N
9:38.828,208378,N
9:39.367,208572,V
9:40.678,209044,N
9:41.606,209378,N
9:42.139,209570,V
9:43.453,210043,N
9:44.006,210242,V
9:45.331,210719,N
9:46.219,211039,N
9:46.767,211236,V
9:48.042,211695,N
9:48.964,212027,N
9:49.511,212224,V
9:50.794,212686,N
9:51.678,213004,N
9:52.194,213190,V
9:53.472,213650,N
9:54.014,213845,V
9:55.311,214312,N
9:56.169,214621,N
9:56.725,214821,V
9:57.972,215270,N
9:58.833,215580,N
9:59.369,215773,V
10:00.703,216253,N
10:01.644,216592,N
10:02.167,216780,V
10:02.833,217020,+
10:03.500,217260,N
10:04.425,217593,N
10:05.342,217923,N
10:06.233,218244,N
10:07.125,218565,N
10:08.025,218889,N
10:08.942,219219,N
10:09.822,219536,N
10:10.372,219734,V
10:11.694,220210,N
10:12.594,220534,N
10:13.128,220726,V
10:14.428,221194,N
10:14.964,221387,V
10:16.289,221864,N
10:17.178,222184,N
10:18.028,222490,N
10:18.919,222811,N
10:19.806,223130,N
10:20.675,223443,N
10:21.586,223771,N
10:22.108,223959,V
10:23.417,224430,N
10:24.386,224779,N
10:25.261,225094,N
10:26.125,225405,N
10:27.058,225741,N
10:27.583,225930,V
10:28.897,226403,N
10:29.872,226754,N
10:30.783,227082,N
10:31.689,227408,N
10:32.611,227740,N
10:33.131,227927,V
10:34.494,228418,N
10:35.453,228763,N
10:36.344,229084,N
10:37.208,229395,N
10:38.119,229723,N
10:39.036,230053,N
10:39.903,230365,N
10:40.822,230696,N
10:41.742,231027,N
10:42.611,231340,N
10:43.517,231666,N
10:44.419,231991,N
10:45.306,232310,N
10:46.239,232646,N
10:47.125,232965,N
10:48.006,233282,N
10:48.953,233623,N
10:49.822,233936,N
10:50.333,234120,V
10:51.656,234596,N
10:52.553,234919,N
10:53.083,235110,V
10:54.397,235583,N
10:55.300,235908,N
10:56.203,236233,N
10:57.100,236556,N
10:57.956,236864,N
10:58.836,237181,N
10:59.750,237510,N
11:00.658,237837,N
11:01.528,238150,N
11:02.456,238484,N
11:03.364,238811,N
11:04.269,239137,N
11:05.183,239466,N
11:06.086,239791,N
11:06.989,240116,N
11:07.936,240457,N
11:08.825,240777,N
11:09.092,240873,+
11:09.358,240969,V
11:10.717,241458,N
11:11.633,241788,N
11:12.169,241981,V
11:13.472,242450,N
11:14.378,242776,N
11:14.911,242968,V
11:15.575,243207,+
11:16.239,243446,N
11:17.122,243764,N
11:18.042,244095,N
11:18.928,244414,N
11:19.778,244720,N
11:20.319,244915,V
11:21.642,245391,N
11:22.547,245717,N
11:23.089,245912,V
11:24.403,246385,N
11:25.297,246707,N
11:26.192,247029,N
11:27.075,247347,N
11:27.958,247665,N
11:28.481,247853,V
11:29.778,248320,N
11:30.692,248649,N
11:31.228,248842,V
11:32.522,249308,N
11:33.464,249647,N
11:34.375,249975,N
11:35.231,250283,N
11:36.108,250599,N
11:37.008,250923,N
11:37.889,251240,N
11:38.767,251556,N
11:39.667,251880,N
11:40.567,252204,N
11:41.464,252527,N
11:42.339,252842,N
11:43.233,253164,N
11:44.106,253478,N
11:45.022,253808,N
11:45.931,254135,N
11:46.786,254443,N
11:47.708,254775,N
11:48.236,254965,V
11:49.533,255432,N
11:50.481,255773,N
11:51.361,256090,N
11:52.264,256415,N
11:53.186,256747,N
11:53.706,256934,V
11:55.031,257411,N
11:55.983,257754,N
11:56.858,258069,N
11:57.733,258384,N
11:58.603,258697,N
11:59.136,258889,V
12:00.439,259358,N
12:01.358,259689,N
12:02.250,260010,N
12:03.136,260329,N
12:04.050,260658,N
12:04.561,260842,V
12:05.894,261322,N
12:06.858,261669,N
12:07.781,262001,N
12:08.683,262326,N
12:09.622,262664,N
12:10.519,262987,N
12:11.047,263177,V
12:12.381,263657,N
12:13.286,263983,N
12:13.811,264172,V
12:15.161,264658,N
12:16.067,264984,N
12:16.592,265173,V
12:17.928,265654,N
12:18.478,265852,V
12:19.842,266343,N
12:20.744,266668,N
12:21.669,267001,N
12:22.608,267339,N
12:23.486,267655,N
12:24.008,267843,V
12:25.344,268324,N
12:25.889,268520,V
12:27.200,268992,N
12:28.122,269324,N
12:28.994,269638,N
12:29.531,269831,V
12:30.839,270302,N
12:31.381,270497,V
12:32.711,270976,N
12:33.653,271315,N
12:34.517,271626,N
12:35.419,271951,N
12:36.339,272282,N
12:37.231,272603,N
12:37.492,272697,+
12:37.756,272792,V
12:39.072,273266,N
12:39.992,273597,N
12:40.525,273789,V
12:41.836,274261,N
12:42.733,274584,N
12:43.261,274774,V
12:44.581,275249,N
12:45.497,275579,N
12:45.756,275672,+
12:46.014,275765,V
12:47.333,276240,N
12:47.892,276441,V
12:49.211,276916,N
12:49.753,277111,V
12:50.394,277342,+
12:51.039,277574,N
12:51.967,277908,N
12:52.825,278217,N
12:53.089,278312,+
12:53.353,278407,V
12:54.672,278882,N
12:55.592,279213,N
12:56.106,279398,V
12:57.436,279877,N
12:58.339,280202,N
12:58.878,280396,V
13:00.208,280875,N
13:01.108,281199,N
13:01.653,281395,V
13:02.950,281862,N
13:03.853,282187,N
13:04.117,282282,+
13:04.381,282377,V
13:05.664,282839,N
13:06.208,283035,V
13:07.494,283498,N
13:08.044,283696,V
13:09.344,284164,N
13:10.008,284403,V
13:10.642,284631,+
13:11.242,284847,N
13:12.197,285191,N
13:13.097,285515,N
13:13.997,285839,N
13:14.903,286165,N
13:15.417,286350,V
13:16.761,286834,N
13:17.719,287179,N
13:18.617,287502,N
13:19.508,287823,N
13:20.436,288157,N
13:21.353,288487,N
13:22.225,288801,N
13:23.133,289128,N
13:24.047,289457,N
13:24.956,289784,N
13:25.856,290108,N
13:26.742,290427,N
13:27.622,290744,N
13:28.547,291077,N
13:29.408,291387,N
13:30.278,291700,N
13:31.206,292034,N
13:32.081,292349,N
13:32.947,292661,N
13:33.864,292991,N
13:34.728,293302,N
13:35.625,293625,N
13:36.542,293955,N
13:37.056,294140,V
13:38.361,294610,N
13:39.314,294953,N
13:40.200,295272,N
13:41.103,295597,N
13:42.003,295921,N
13:42.886,296239,N
13:43.425,296433,V
13:44.775,296919,N
13:45.311,297112,V
13:46.650,297594,N
13:47.594,297934,N
13:48.475,298251,N
13:48.992,298437,V
13:50.344,298924,N
13:50.897,299123,V
13:52.211,299596,N
13:53.144,299932,N
13:54.042,300255,N
13:54.569,300445,V
13:55.897,300923,N
13:56.842,301263,N
13:57.367,301452,V
13:58.717,301938,N
13:59.253,302131,V
14:00.586,302611,N
14:01.494,302938,N
14:02.372,303254,N
14:03.256,303572,N
14:04.128,303886,N
14:04.994,304198,N
14:05.922,304532,N
14:06.825,304857,N
14:07.717,305178,N
14:08.681,305525,N
14:09.608,305859,N
14:10.500,306180,N
14:11.439,306518,N
14:12.344,306844,N
14:13.261,307174,N
14:14.172,307502,N
14:15.050,307818,N
14:15.592,308013,V
14:16.942,308499,N
14:17.839,308822,N
14:18.756,309152,N
14:19.675,309483,N
14:20.575,309807,N
14:21.456,310124,N
14:22.342,310443,N
14:23.244,310768,N
14:24.108,311079,N
14:24.975,311391,N
14:25.850,311706,N
14:26.719,312019,N
14:27.636,312349,N
14:28.511,312664,N
14:29.033,312852,V
14:30.356,313328,N
14:31.264,313655,N
14:31.794,313846,V
14:33.108,314319,N
14:33.997,314639,N
14:34.919,314971,N
14:35.831,315299,N
14:36.692,315609,N
14:37.600,315936,N
14:38.517,316266,N
14:39.372,316574,N
14:40.283,316902,N
14:41.197,317231,N
14:42.108,317559,N
14:43.003,317881,N
14:43.919,318211,N
14:44.447,318401,V
14:45.786,318883,N
14:46.725,319221,N
14:47.661,319558,N
14:48.544,319876,N
14:49.467,320208,N
14:50.003,320401,V
14:51.308,320871,N
14:52.278,321220,N
14:53.181,321545,N
14:54.064,321863,N
14:55.000,322200,N
14:55.889,322520,N
14:56.786,322843,N
14:57.725,323181,N
14:58.600,323496,N
14:59.119,323683,V
15:00.492,324177,N
15:01.033,324372,V
15:02.353,324847,N
15:03.272,325178,N
15:04.156,325496,N
15:04.700,325692,V
15:06.006,326162,N
15:06.919,326491,N
15:07.822,326816,N
15:08.378,327016,V
15:09.661,327478,N
15:10.583,327810,N
15:11.494,328138,N
15:12.383,328458,N
15:12.931,328655,V
15:14.250,329130,N
15:15.156,329456,N
15:16.072,329786,N
15:16.981,330113,N
15:17.897,330443,N
15:18.781,330761,N
15:19.708,331095,N
15:20.619,331423,N
15:21.486,331735,N
15:22.056,331940,V
15:23.367,332412,N
15:24.250,332730,N
15:25.125,333045,N
15:26.006,333362,N
15:26.894,333682,N
15:27.750,333990,N
15:28.642,334311,N
15:29.169,334501,V
15:30.489,334976,N
15:31.433,335316,N
15:32.367,335652,N
15:33.242,335967,N
15:34.181,336305,N
15:35.108,336639,N
15:35.992,336957,N
15:36.928,337294,N
15:37.836,337621,N
15:38.722,337940,N
15:39.667,338280,N
15:40.589,338612,N
15:41.503,338941,N
15:42.461,339286,N
15:43.367,339612,N
15:44.300,339948,N
15:45.222,340280,N
15:46.092,340593,N
15:46.358,340689,+
15:46.628,340786,V
15:47.950,341262,N
15:48.872,341594,N
15:49.428,341794,V
15:50.719,342259,N
15:51.650,342594,N
15:52.178,342784,V
15:53.458,343245,N
15:54.378,343576,N
15:54.906,343766,V
15:56.211,344236,N
15:57.142,344571,N
15:57.672,344762,V
15:58.989,345236,N
15:59.894,345562,N
16:00.425,345753,V
16:01.694,346210,N
16:02.572,346526,N
16:03.100,346716,V
16:04.406,347186,N
16:05.275,347499,N
16:05.536,347593,+
16:05.797,347687,V
16:07.092,348153,N
16:07.650,348354,V
16:08.944,348820,N
16:09.478,349012,V
16:10.117,349242,+
16:10.756,349472,N
16:11.681,349805,N
16:12.544,350116,N
16:13.400,350424,N
16:14.286,350743,N
16:14.828,350938,V
16:16.103,351397,N
16:17.025,351729,N
16:17.914,352049,N
16:18.794,352366,N
16:19.328,352558,V
16:20.642,353031,N
16:21.211,353236,V
16:22.514,353705,N
16:23.447,354041,N
16:24.319,354355,N
16:24.844,354544,V
16:26.153,355015,N
16:26.692,355209,V
16:27.978,355672,N
16:28.894,356002,N
16:29.761,356314,N
16:30.661,356638,N
16:31.561,356962,N
16:32.436,357277,N
16:33.369,357613,N
16:34.250,357930,N
16:34.775,358119,V
16:36.142,358611,N
16:36.714,358817,V
16:38.022,359288,N
16:38.958,359625,N
16:39.833,359940,N
16:40.739,360266,N
16:41.633,360588,N
16:42.517,360906,N
16:43.414,361229,N
16:44.336,361561,N
16:45.206,361874,N
16:46.086,362191,N
16:46.992,362517,N
16:47.875,362835,N
16:48.761,363154,N
16:49.653,363475,N
16:50.547,363797,N
16:51.447,364121,N
16:52.350,364446,N
16:53.239,364766,N
16:54.114,365081,N
16:55.025,365409,N
16:55.933,365736,N
16:56.808,366051,N
16:57.733,366384,N
16:58.267,366576,V
16:59.572,367046,N
17:00.506,367382,N
17:01.389,367700,N
17:02.247,368009,N
17:02.778,368200,V
17:04.064,368663,N
17:04.617,368862,V
17:05.922,369332,N
17:06.867,369672,N
17:07.747,369989,N
17:08.628,370306,N
17:09.558,370641,N
17:10.478,370972,N
17:11.375,371295,N
17:12.278,371620,N
17:13.194,371950,N
17:14.086,372271,N
17:14.981,372593,N
17:15.875,372915,N
17:16.753,373231,N
17:17.694,373570,N
17:18.597,373895,N
17:19.478,374212,N
17:20.447,374561,N
17:21.383,374898,N
17:22.267,375216,N
17:23.217,375558,N
17:24.136,375889,N
17:24.658,376077,V
17:26.008,376563,N
17:26.533,376752,V
17:27.878,377236,N
17:28.847,377585,N
17:29.706,377894,N
17:30.581,378209,N
17:31.464,378527,N
17:32.347,378845,N
17:33.217,379158,N
17:34.106,379478,N
17:35.008,379803,N
17:35.886,380119,N
17:36.781,380441,N
17:37.667,380760,N
17:38.553,381079,N
17:39.475,381411,N
17:40.378,381736,N
17:41.281,382061,N
17:42.231,382403,N
17:43.136,382729,N
17:43.400,382824,+
17:43.667,382920,V
17:45.028,383410,N
17:45.578,383608,V
17:46.967,384108,N
17:47.528,384310,V
17:48.217,384558,+
17:48.906,384806,N
17:49.903,385165,N
17:50.844,385504,N
17:51.783,385842,N
17:52.719,386179,N
17:53.650,386514,N
17:54.608,386859,N
17:55.556,387200,N
17:56.508,387543,N
17:57.064,387743,V
17:58.439,388238,N
17:59.419,388591,N
17:59.678,388684,+
17:59.939,388778,V
18:01.317,389274,N
18:01.878,389476,V
18:03.231,389963,N
18:03.767,390156,V
18:04.450,390402,+
18:05.133,390648,N
18:06.083,390990,N
18:06.997,391319,N
18:07.519,391507,V
18:08.889,392000,N
18:09.844,392344,N
18:10.761,392674,N
18:11.714,393017,N
18:12.653,393355,N
18:13.572,393686,N
18:13.839,393782,+
18:14.108,393879,V
18:15.458,394365,N
18:16.000,394560,V
18:17.378,395056,N
18:17.919,395251,V
18:18.589,395492,+
18:19.261,395734,N
18:20.261,396094,N
18:21.178,396424,N
18:22.067,396744,N
18:22.967,397068,N
18:23.914,397409,N
18:24.817,397734,N
18:25.703,398053,N
18:25.972,398150,+
18:26.242,398247,V
18:27.589,398732,N
18:28.108,398919,V
18:29.425,399393,N
18:29.978,399592,V
