Time,Sample,Type
2:00.481,43373,N
2:01.300,43668,N
2:02.067,43944,N
2:02.828,44218,N
2:03.569,44485,N
2:04.319,44755,N
2:05.083,45030,N
2:05.822,45296,N
2:06.569,45565,N
2:07.325,45837,N
2:08.089,46112,N
2:08.861,46390,N
2:09.617,46662,N
2:10.411,46948,N
2:11.314,47273,N
2:11.875,47475,+
2:12.219,47599,N
2:13.147,47933,N
2:14.022,48248,N
2:14.853,48547,N
2:15.669,48841,N
2:16.492,49137,N
2:17.297,49427,N
2:18.086,49711,N
2:18.872,49994,N
2:19.642,50271,N
2:20.422,50552,N
2:21.217,50838,N
2:22.022,51128,N
2:22.839,51422,N
2:23.658,51717,N
2:24.458,52005,N
2:25.264,52295,N
2:26.097,52595,N
2:26.919,52891,N
2:27.714,53177,N
2:28.194,53350,+
2:28.492,53457,N
2:28.969,53629,+
2:29.256,53732,N
2:29.778,53920,+
2:30.019,54007,N
2:30.764,54275,N
2:31.517,54546,N
2:32.278,54820,N
2:33.036,55093,N
2:33.542,55275,+
2:33.825,55377,N
2:34.642,55671,N
2:35.450,55962,N
2:36.211,56236,N
2:36.967,56508,N
2:37.700,56772,N
2:38.433,57036,N
2:39.161,57298,N
2:39.908,57567,N
2:40.364,57731,+
2:40.664,57839,N
2:41.208,58035,+
2:41.431,58115,N
2:42.197,58391,N
2:42.947,58661,N
2:43.731,58943,N
2:44.547,59237,N
2:45.086,59431,+
2:45.333,59520,N
2:46.086,59791,N
2:46.792,60045,N
2:47.483,60294,N
2:48.156,60536,N
2:48.819,60775,N
2:49.486,61015,N
2:50.172,61262,N
2:50.844,61504,N
2:51.533,61752,N
2:52.217,61998,N
2:52.931,62255,N
2:53.650,62514,N
2:54.081,62669,+
2:54.350,62766,N
2:55.053,63019,N
2:55.736,63265,N
2:56.414,63509,N
2:57.108,63759,N
2:57.781,64001,N
2:58.467,64248,N
2:59.153,64495,N
2:59.544,64636,+
2:59.811,64732,N
3:00.267,64896,+
3:00.472,64970,N
3:01.122,65204,N
3:01.511,65344,+
3:01.764,65435,N
3:02.419,65671,N
3:03.056,65900,N
3:03.686,66127,N
3:04.292,66345,N
3:04.900,66564,N
3:05.503,66781,N
3:06.150,67014,N
3:06.819,67255,N
3:07.542,67515,N
3:08.072,67706,+
3:08.322,67796,N
3:08.831,67979,+
3:09.097,68075,N
3:09.858,68349,N
3:10.572,68606,N
3:11.278,68860,N
3:11.958,69105,N
3:12.600,69336,N
3:13.242,69567,N
3:13.864,69791,N
3:14.494,70018,N
3:15.142,70251,N
3:15.803,70489,N
3:16.483,70734,N
3:17.214,70997,N
3:17.939,71258,N
3:18.667,71520,N
3:19.389,71780,N
3:20.150,72054,N
3:20.897,72323,N
3:21.608,72579,N
3:22.333,72840,N
3:23.031,73091,N
3:23.728,73342,N
3:24.425,73593,N
3:25.125,73845,N
3:25.853,74107,N
3:26.608,74379,N
3:27.339,74642,N
3:28.061,74902,N
3:28.786,75163,N
3:29.522,75428,N
3:30.256,75692,N
3:30.978,75952,N
3:31.708,76215,N
3:32.444,76480,N
3:32.931,76655,+
3:33.164,76739,N
3:33.858,76989,N
3:34.558,77241,N
3:35.244,77488,N
3:35.914,77729,N
3:36.569,77965,N
3:37.214,78197,N
3:37.856,78428,N
3:38.508,78663,N
3:39.181,78905,N
3:39.853,79147,N
3:40.556,79400,N
3:41.242,79647,N
3:41.944,79900,N
3:42.661,80158,N
3:43.389,80420,N
3:44.094,80674,N
3:44.811,80932,N
3:45.497,81179,N
3:46.192,81429,N
3:46.875,81675,N
3:47.547,81917,N
3:48.225,82161,N
3:48.644,82312,+
3:48.875,82395,N
3:49.517,82626,N
3:50.147,82853,N
3:50.800,83088,N
3:51.494,83338,N
3:52.186,83587,N
3:52.719,83779,+
3:52.911,83848,N
3:53.633,84108,N
3:54.347,84365,N
3:55.033,84612,N
3:55.697,84851,N
3:56.389,85100,N
3:56.797,85247,+
3:57.072,85346,N
3:57.519,85507,+
3:57.742,85587,N
3:58.419,85831,N
3:59.092,86073,N
3:59.819,86335,N
4:00.567,86604,N
4:01.261,86854,N
4:01.736,87025,+
4:01.950,87102,N
4:02.642,87351,N
4:03.333,87600,N
4:04.019,87847,N
4:04.492,88017,+
4:04.697,88091,N
4:05.383,88338,N
4:06.081,88589,N
4:06.761,88834,N
4:07.447,89081,N
4:08.131,89327,N
4:08.856,89588,N
4:09.617,89862,N
4:10.339,90122,N
4:11.075,90387,N
4:11.847,90665,N
4:12.556,90920,N
4:13.258,91173,N
4:13.956,91424,N
4:14.678,91684,N
4:15.144,91852,+
4:15.433,91956,N
4:16.186,92227,N
4:16.906,92486,N
4:17.611,92740,N
4:18.328,92998,N
4:19.042,93255,N
4:19.786,93523,N
4:20.536,93793,N
4:21.264,94055,N
4:21.967,94308,N
4:22.661,94558,N
4:23.400,94824,N
4:24.228,95122,N
4:25.078,95428,N
4:25.944,95740,N
4:26.797,96047,N
4:27.325,96237,+
4:27.617,96342,N
4:28.364,96611,N
4:28.983,96834,+
4:29.100,96876,N
4:29.817,97134,N
4:30.503,97381,N
4:31.017,97566,+
4:31.192,97629,N
4:31.869,97873,N
4:32.539,98114,N
4:33.217,98358,N
4:33.875,98595,N
4:34.547,98837,N
4:35.203,99073,N
4:35.894,99322,N
4:36.592,99573,N
4:37.267,99816,N
4:37.961,100066,N
4:38.639,100310,N
4:39.331,100559,N
4:40.061,100822,N
4:40.789,101084,N
4:41.556,101360,N
4:42.292,101625,N
4:42.983,101874,N
4:43.706,102134,N
4:44.458,102405,N
4:45.244,102688,N
4:46.078,102988,N
4:47.019,103327,N
4:47.908,103647,N
4:48.825,103977,N
4:49.758,104313,N
4:50.733,104664,N
4:51.736,105025,N
4:52.631,105347,N
4:53.472,105650,N
4:54.339,105962,N
4:55.256,106292,N
4:56.239,106646,N
4:57.242,107007,N
4:58.219,107359,N
4:59.189,107708,N
5:00.139,108050,N
5:01.086,108391,N
5:02.011,108724,N
5:02.919,109051,N
5:03.886,109399,N
5:04.869,109753,N
5:05.794,110086,N
5:06.703,110413,N
5:07.644,110752,N
5:08.550,111078,N
5:09.489,111416,N
5:10.464,111767,N
5:11.367,112092,N
5:12.231,112403,N
5:13.183,112746,N
5:14.167,113100,N
5:15.106,113438,N
5:16.058,113781,N
5:16.897,114083,N
5:17.742,114387,N
5:18.644,114712,N
5:19.536,115033,N
5:20.431,115355,N
5:21.372,115694,N
5:22.328,116038,N
5:23.303,116389,N
5:24.247,116729,N
5:25.192,117069,N
5:26.164,117419,N
5:26.772,117638,+
5:27.106,117758,N
5:27.692,117969,+
5:28.011,118084,N
5:28.939,118418,N
5:29.894,118762,N
5:30.903,119125,N
5:31.922,119492,N
5:32.364,119651,+
5:32.878,119836,N
5:33.489,120056,+
5:33.808,120171,N
5:34.783,120522,N
5:35.733,120864,N
5:36.692,121209,N
5:37.658,121557,N
5:38.606,121898,N
5:39.592,122253,N
5:40.575,122607,N
5:41.428,122914,N
5:42.286,123223,N
5:43.169,123541,N
5:44.131,123887,N
5:45.069,124225,N
5:45.947,124541,N
5:46.797,124847,N
5:47.644,125152,N
5:48.522,125468,N
5:49.461,125806,N
5:50.414,126149,N
5:51.297,126467,N
5:52.128,126766,N
5:52.975,127071,N
5:53.861,127390,N
5:54.825,127737,N
5:55.811,128092,N
5:56.314,128273,+
5:56.781,128441,N
5:57.742,128787,N
5:58.617,129102,N
5:59.447,129401,N
5:59.892,129561,+
6:00.233,129684,N
6:01.028,129970,N
6:01.842,130263,N
6:02.706,130574,N
6:03.161,130738,+
6:03.664,130919,N
6:04.628,131266,N
6:05.597,131615,N
6:06.478,131932,N
6:07.358,132249,N
6:08.169,132541,N
6:08.697,132731,+
6:08.978,132832,N
6:09.825,133137,N
6:10.739,133466,N
6:11.661,133798,N
6:12.672,134162,N
6:13.711,134536,N
6:14.703,134893,N
6:15.672,135242,N
6:16.647,135593,N
6:17.578,135928,N
6:18.506,136262,N
6:19.386,136579,N
6:20.303,136909,N
6:21.272,137258,N
6:22.197,137591,N
6:23.131,137927,N
6:24.069,138265,N
6:25.050,138618,N
6:26.033,138972,N
6:26.586,139171,+
6:26.997,139319,N
6:27.944,139660,N
6:28.831,139979,N
6:29.675,140283,N
6:30.522,140588,N
6:31.114,140801,+
6:31.392,140901,N
6:32.289,141224,N
6:33.222,141560,N
6:34.158,141897,N
6:35.136,142249,N
6:36.125,142605,N
6:37.067,142944,N
6:37.997,143279,N
6:38.964,143627,N
6:39.992,143997,N
6:41.014,144365,N
6:41.950,144702,N
6:42.903,145045,N
6:43.897,145403,N
6:44.847,145745,N
6:45.814,146093,N
6:46.789,146444,N
6:47.781,146801,N
6:48.211,146956,+
6:48.794,147166,N
6:49.719,147499,N
6:50.281,147701,+
6:50.617,147822,N
6:51.514,148145,N
6:52.433,148476,N
6:52.994,148678,+
6:53.411,148828,N
6:54.314,149153,N
6:54.836,149341,+
6:55.200,149472,N
6:56.106,149798,N
6:57.014,150125,N
6:57.653,150355,+
6:57.939,150458,N
6:58.558,150681,+
6:58.828,150778,N
6:59.717,151098,N
7:00.644,151432,N
7:01.106,151598,+
7:01.608,151779,N
7:02.569,152125,N
7:03.461,152446,N
7:03.922,152612,+
7:04.350,152766,N
7:05.261,153094,N
7:06.117,153402,N
7:07.050,153738,N
7:08.044,154096,N
7:09.058,154461,N
7:10.097,154835,N
7:10.994,155158,N
7:11.481,155333,+
7:11.900,155484,N
7:12.811,155812,N
7:13.711,156136,N
7:14.547,156437,N
7:15.069,156625,+
7:15.358,156729,N
7:16.214,157037,N
7:17.106,157358,N
7:17.594,157534,+
7:18.014,157685,N
7:18.944,158020,N
7:19.922,158372,N
7:20.869,158713,N
7:21.819,159055,N
7:22.664,159359,N
7:23.503,159661,N
7:24.350,159966,N
7:25.247,160289,N
7:26.144,160612,N
7:27.039,160934,N
7:27.861,161230,N
7:28.653,161515,N
7:29.428,161794,N
7:30.233,162084,N
7:31.106,162398,N
7:31.631,162587,+
7:31.958,162705,N
7:32.864,163031,N
7:33.786,163363,N
7:34.297,163547,+
7:34.714,163697,N
7:35.200,163872,+
7:35.536,163993,N
7:36.336,164281,N
7:37.128,164566,N
7:37.906,164846,N
7:38.700,165132,N
7:39.539,165434,N
7:40.439,165758,N
7:40.972,165950,+
7:41.356,166088,N
7:41.883,166278,+
7:42.217,166398,N
7:43.106,166718,N
7:43.606,166898,+
7:43.994,167038,N
7:44.503,167221,+
7:44.847,167345,N
7:45.694,167650,N
7:46.547,167957,N
7:47.411,168268,N
7:48.300,168588,N
7:48.692,168729,+
7:49.206,168914,N
7:50.039,169214,N
7:50.603,169417,+
7:50.889,169520,N
7:51.761,169834,N
7:52.678,170164,N
7:53.158,170337,+
7:53.575,170487,N
7:54.422,170792,N
7:54.961,170986,+
7:55.261,171094,N
7:56.133,171408,N
7:57.044,171736,N
7:57.572,171926,+
7:57.967,172068,N
7:58.564,172283,+
7:58.856,172388,N
7:59.758,172713,N
8:00.681,173045,N
8:01.647,173393,N
8:02.600,173736,N
8:03.075,173907,+
8:03.514,174065,N
8:04.411,174388,N
8:05.281,174701,N
8:05.758,174873,+
8:06.114,175001,N
8:06.967,175308,N
8:07.864,175631,N
8:08.786,175963,N
8:09.736,176305,N
8:10.733,176664,N
8:11.736,177025,N
8:12.275,177219,+
8:12.647,177353,N
8:13.161,177538,+
8:13.492,177657,N
8:14.358,177969,N
8:15.258,178293,N
8:15.714,178457,+
8:16.231,178643,N
8:17.181,178985,N
8:18.125,179325,N
8:18.997,179639,N
8:19.597,179855,+
8:19.903,179965,N
8:20.764,180275,N
8:21.664,180599,N
8:22.553,180919,N
8:23.492,181257,N
8:23.903,181405,+
8:24.456,181604,N
8:25.339,181922,N
8:25.947,182141,+
8:26.228,182242,N
8:27.128,182566,N
8:28.044,182896,N
8:29.003,183241,N
8:29.561,183442,+
8:29.942,183579,N
8:30.892,183921,N
8:31.803,184249,N
8:32.708,184575,N
8:33.631,184907,N
8:34.492,185217,N
8:35.325,185517,N
8:36.114,185801,N
8:36.881,186077,N
8:37.711,186376,N
8:38.583,186690,N
8:39.497,187019,N
8:40.417,187350,N
8:41.375,187695,N
8:42.242,188007,N
8:43.133,188328,N
8:44.050,188658,N
8:44.919,188971,N
8:45.783,189282,N
8:46.661,189598,N
8:47.300,189828,+
8:47.578,189928,N
8:48.492,190257,N
8:49.414,190589,N
8:50.367,190932,N
8:51.244,191248,N
8:52.156,191576,N
8:53.094,191914,N
8:54.047,192257,N
8:54.414,192389,+
8:55.011,192604,N
8:55.925,192933,N
8:56.564,193163,+
8:56.842,193263,N
8:57.778,193600,N
8:58.692,193929,N
8:59.647,194273,N
9:00.178,194464,+
9:00.567,194604,N
9:01.203,194833,+
9:01.475,194931,N
9:02.403,195265,N
9:03.344,195604,N
9:03.981,195833,+
9:04.314,195953,N
9:05.297,196307,N
9:06.206,196634,N
9:07.108,196959,N
9:08.033,197292,N
9:08.961,197626,N
9:09.856,197948,N
9:10.758,198273,N
9:11.667,198600,N
9:12.525,198909,N
9:13.028,199090,+
9:13.378,199216,N
9:14.250,199530,N
9:15.086,199831,N
9:15.958,200145,N
9:16.853,200467,N
9:17.786,200803,N
9:18.650,201114,N
9:19.542,201435,N
9:20.436,201757,N
9:21.300,202068,N
9:22.161,202378,N
9:23.058,202701,N
9:23.483,202854,+
9:23.972,203030,N
9:24.889,203360,N
9:25.758,203673,N
9:26.361,203890,+
9:26.619,203983,N
9:27.467,204288,N
9:27.942,204459,+
9:28.272,204578,N
9:29.050,204858,N
9:29.769,205117,N
9:30.464,205367,N
9:31.150,205614,N
9:31.847,205865,N
9:32.536,206113,N
9:33.208,206355,N
9:33.936,206617,N
9:34.844,206944,N
9:35.808,207291,N
9:36.753,207631,N
9:37.406,207866,+
9:37.742,207987,N
9:38.714,208337,N
9:39.636,208669,N
9:40.558,209001,N
9:41.469,209329,N
9:42.342,209643,N
9:43.214,209957,N
9:44.108,210279,N
9:44.703,210493,+
9:45.042,210615,N
9:45.978,210952,N
9:46.925,211293,N
9:47.836,211621,N
9:48.500,211860,+
9:48.747,211949,N
9:49.661,212278,N
9:50.289,212504,+
9:50.600,212616,N
9:51.497,212939,N
9:52.394,213262,N
9:53.256,213572,N
9:54.075,213867,N
9:54.853,214147,N
9:55.628,214426,N
9:56.464,214727,N
9:57.394,215062,N
9:58.342,215403,N
9:59.311,215752,N
9:59.958,215985,+
10:00.217,216078,N
10:01.108,216399,N
10:01.989,216716,N
10:02.919,217051,N
10:03.869,217393,N
10:04.806,217730,N
10:05.728,218062,N
10:06.653,218395,N
10:07.567,218724,N
10:08.483,219054,N
10:09.397,219383,N
10:10.317,219714,N
10:11.231,220043,N
10:12.153,220375,N
10:13.036,220693,N
10:13.939,221018,N
10:14.419,221191,+
10:14.847,221345,N
10:15.703,221653,N
10:16.264,221855,+
10:16.539,221954,N
10:17.408,222267,N
10:17.956,222464,+
10:18.308,222591,N
10:19.217,222918,N
10:20.078,223228,N
10:20.956,223544,N
10:21.819,223855,N
10:22.706,224174,N
10:23.581,224489,N
10:24.433,224796,N
10:25.308,225111,N
10:26.183,225426,N
10:27.061,225742,N
10:27.628,225946,+
10:27.958,226065,N
10:28.861,226390,N
10:29.747,226709,N
10:30.672,227042,N
10:31.572,227366,N
10:32.503,227701,N
10:33.431,228035,N
10:33.903,228205,+
10:34.342,228363,N
10:35.219,228679,N
10:36.136,229009,N
10:37.050,229338,N
10:37.942,229659,N
10:38.825,229977,N
10:39.419,230191,+
10:39.728,230302,N
10:40.647,230633,N
10:41.219,230839,+
10:41.544,230956,N
10:42.097,231155,+
10:42.358,231249,N
10:43.164,231539,N
10:43.681,231725,+
10:43.964,231827,N
10:44.856,232148,N
10:45.789,232484,N
10:46.681,232805,N
10:47.556,233120,N
10:48.444,233440,N
10:49.325,233757,N
10:50.192,234069,N
10:51.042,234375,N
10:51.908,234687,N
10:52.811,235012,N
10:53.750,235350,N
10:54.683,235686,N
10:55.289,235904,+
10:55.617,236022,N
10:56.556,236360,N
10:57.139,236570,+
10:57.478,236692,N
10:58.350,237006,N
10:58.936,237217,+
10:59.231,237323,N
11:00.133,237648,N
11:00.644,237832,+
11:01.019,237967,N
11:01.894,238282,N
11:02.567,238524,+
11:02.847,238625,N
11:03.803,238969,N
11:04.700,239292,N
11:05.583,239610,N
11:06.503,239941,N
11:06.983,240114,+
11:07.367,240252,N
11:07.908,240447,+
11:08.208,240555,N
11:09.067,240864,N
11:09.942,241179,N
11:10.483,241374,+
11:10.844,241504,N
11:11.742,241827,N
11:12.597,242135,N
11:13.450,242442,N
11:14.317,242754,N
11:15.197,243071,N
11:16.044,243376,N
11:16.869,243673,N
11:17.719,243979,N
11:18.553,244279,N
11:19.361,244570,N
11:20.175,244863,N
11:21.031,245171,N
11:21.892,245481,N
11:22.769,245797,N
11:23.647,246113,N
11:24.511,246424,N
11:25.322,246716,N
11:26.144,247012,N
11:26.972,247310,N
11:27.783,247602,N
11:28.611,247900,N
11:29.136,248089,+
11:29.511,248224,N
11:30.464,248567,N
11:30.981,248753,+
11:31.381,248897,N
11:31.950,249102,+
11:32.275,249219,N
11:33.239,249566,N
11:34.183,249906,N
11:35.106,250238,N
11:36.031,250571,N
11:36.517,250746,+
11:36.897,250883,N
11:37.456,251084,+
11:37.758,251193,N
11:38.672,251522,N
11:39.633,251868,N
11:40.581,252209,N
11:41.550,252558,N
11:42.531,252911,N
11:43.050,253098,+
11:43.442,253239,N
11:44.328,253558,N
11:45.203,253873,N
11:46.047,254177,N
11:46.889,254480,N
11:47.747,254789,N
11:48.300,254988,+
11:48.619,255103,N
11:49.511,255424,N
11:50.406,255746,N
11:50.986,255955,+
11:51.300,256068,N
11:52.156,256376,N
11:53.031,256691,N
11:53.917,257010,N
11:54.794,257326,N
11:55.622,257624,N
11:56.472,257930,N
11:57.353,258247,N
11:58.186,258547,N
11:59.033,258852,N
11:59.906,259166,N
12:00.803,259489,N
12:01.719,259819,N
12:02.583,260130,N
12:03.406,260426,N
12:04.214,260717,N
12:04.997,260999,N
12:05.858,261309,N
12:06.781,261641,N
12:07.667,261960,N
12:08.508,262263,N
12:09.378,262576,N
12:10.250,262890,N
12:11.122,263204,N
12:12.006,263522,N
12:12.864,263831,N
12:13.733,264144,N
12:14.558,264441,N
12:15.381,264737,N
12:16.222,265040,N
12:17.083,265350,N
12:17.944,265660,N
12:18.822,265976,N
12:19.608,266259,N
12:20.406,266546,N
12:21.217,266838,N
12:22.014,267125,N
12:22.808,267411,N
12:23.600,267696,N
12:24.400,267984,N
12:25.219,268279,N
12:26.075,268587,N
12:26.931,268895,N
12:27.806,269210,N
12:28.625,269505,N
12:29.467,269808,N
12:30.297,270107,N
12:31.108,270399,N
12:31.928,270694,N
12:32.781,271001,N
12:33.686,271327,N
12:34.294,271546,+
12:34.617,271662,N
12:35.558,272001,N
12:36.506,272342,N
12:37.117,272562,+
12:37.431,272675,N
12:38.286,272983,N
12:39.114,273281,N
12:39.950,273582,N
12:40.797,273887,N
12:41.372,274094,+
12:41.706,274214,N
12:42.639,274550,N
12:43.564,274883,N
12:44.478,275212,N
12:45.022,275408,+
12:45.361,275530,N
12:46.242,275847,N
12:47.111,276160,N
12:47.942,276459,N
12:48.772,276758,N
12:49.625,277065,N
12:50.508,277383,N
12:51.433,277716,N
12:52.333,278040,N
12:53.242,278367,N
12:54.133,278688,N
12:55.033,279012,N
12:55.869,279313,N
12:56.714,279617,N
12:57.592,279933,N
12:58.475,280251,N
12:59.358,280569,N
13:00.236,280885,N
13:01.133,281208,N
13:02.028,281530,N
13:02.908,281847,N
13:03.775,282159,N
13:04.661,282478,N
13:05.575,282807,N
13:06.494,283138,N
13:07.325,283437,N
13:08.169,283741,N
13:09.033,284052,N
13:09.961,284386,N
13:10.850,284706,N
13:11.708,285015,N
13:12.589,285332,N
13:13.475,285651,N
13:14.092,285873,+
13:14.386,285979,N
13:15.294,286306,N
13:15.806,286490,+
13:16.125,286605,N
13:16.939,286898,N
13:17.733,287184,N
13:18.594,287494,N
13:19.464,287807,N
13:20.372,288134,N
13:21.311,288472,N
13:22.183,288786,N
13:23.075,289107,N
13:24.000,289440,N
13:24.911,289768,N
13:25.786,290083,N
13:26.661,290398,N
13:27.561,290722,N
13:28.478,291052,N
13:29.369,291373,N
13:30.242,291687,N
13:31.047,291977,N
13:31.822,292256,N
13:32.622,292544,N
13:33.472,292850,N
13:34.358,293169,N
13:35.278,293500,N
13:36.164,293819,N
13:37.050,294138,N
13:37.928,294454,N
13:38.814,294773,N
13:39.719,295099,N
13:40.650,295434,N
13:41.586,295771,N
13:42.467,296088,N
13:43.300,296388,N
13:44.103,296677,N
13:44.961,296986,N
13:45.858,297309,N
13:46.753,297631,N
13:47.578,297928,N
13:48.367,298212,N
13:49.147,298493,N
13:49.933,298776,N
13:50.758,299073,N
13:51.558,299361,N
13:52.364,299651,N
13:53.214,299957,N
13:54.072,300266,N
13:54.953,300583,N
13:55.800,300888,N
13:56.664,301199,N
13:57.531,301511,N
13:58.333,301800,N
13:59.133,302088,N
13:59.953,302383,N
14:00.803,302689,N
14:01.672,303002,N
14:02.544,303316,N
14:03.386,303619,N
14:04.242,303927,N
14:05.072,304226,N
14:05.911,304528,N
14:06.769,304837,N
14:07.603,305137,N
14:08.394,305422,N
14:09.178,305704,N
14:09.981,305993,N
14:10.814,306293,N
14:11.628,306586,N
14:12.492,306897,N
14:13.417,307230,N
14:14.269,307537,N
14:15.114,307841,N
14:15.978,308152,N
14:16.850,308466,N
14:17.694,308770,N
14:18.489,309056,N
14:19.247,309329,N
14:20.008,309603,N
14:20.764,309875,N
14:21.572,310166,N
14:22.442,310479,N
14:23.344,310804,N
14:24.250,311130,N
14:24.794,311326,+
14:25.197,311471,N
14:26.142,311811,N
14:27.078,312148,N
14:27.547,312317,+
14:27.989,312476,N
14:28.514,312665,+
14:28.828,312778,N
14:29.667,313080,N
14:30.517,313386,N
14:31.356,313688,N
14:32.222,314000,N
14:33.131,314327,N
14:34.053,314659,N
14:34.572,314846,+
14:34.986,314995,N
14:35.550,315198,+
14:35.875,315315,N
14:36.775,315639,N
14:37.367,315852,+
14:37.681,315965,N
14:38.481,316253,N
14:38.978,316432,+
14:39.267,316536,N
14:40.081,316829,N
14:40.906,317126,N
14:41.747,317429,N
14:42.628,317746,N
14:43.167,317940,+
14:43.522,318068,N
14:44.381,318377,N
14:44.964,318587,+
14:45.275,318699,N
14:46.169,319021,N
14:46.717,319218,+
14:47.039,319334,N
14:47.550,319518,+
14:47.856,319628,N
14:48.686,319927,N
14:49.211,320116,+
14:49.564,320243,N
14:50.428,320554,N
14:51.303,320869,N
14:52.144,321172,N
14:52.947,321461,N
14:53.731,321743,N
14:54.525,322029,N
14:55.342,322323,N
14:56.136,322609,N
14:56.944,322900,N
14:57.478,323092,+
14:57.781,323201,N
14:58.669,323521,N
14:59.600,323856,N
15:00.514,324185,N
15:01.456,324524,N
15:02.378,324856,N
15:03.311,325192,N
15:03.786,325363,+
15:04.231,325523,N
15:05.103,325837,N
15:05.944,326140,N
15:06.786,326443,N
15:07.636,326749,N
15:08.489,327056,N
15:09.367,327372,N
15:10.211,327676,N
15:10.783,327882,+
15:11.078,327988,N
15:11.944,328300,N
15:12.819,328615,N
15:13.294,328786,+
15:13.694,328930,N
15:14.508,329223,N
15:15.008,329403,+
15:15.306,329510,N
15:16.125,329805,N
15:16.961,330106,N
15:17.828,330418,N
15:18.397,330623,+
15:18.719,330739,N
15:19.583,331050,N
15:20.197,331271,+
15:20.456,331364,N
15:21.356,331688,N
15:22.242,332007,N
15:23.153,332335,N
15:24.078,332668,N
15:25.008,333003,N
15:25.961,333346,N
15:26.900,333684,N
15:27.831,334019,N
15:28.367,334212,+
15:28.733,334344,N
15:29.261,334534,+
15:29.600,334656,N
15:30.075,334827,+
15:30.472,334970,N
15:31.372,335294,N
15:32.294,335626,N
15:33.222,335960,N
15:34.183,336306,N
15:35.114,336641,N
15:35.997,336959,N
15:36.836,337261,N
15:37.664,337559,N
15:38.464,337847,N
15:39.300,338148,N
15:40.200,338472,N
15:41.114,338801,N
15:42.017,339126,N
15:42.644,339352,+
15:42.942,339459,N
15:43.883,339798,N
15:44.822,340136,N
