Time,Sample,Type
2:07.039,45734,N
2:07.931,46055,N
2:08.886,46399,N
2:09.222,46520,+
2:09.561,46642,V
2:10.744,47068,N
2:11.322,47276,V
2:12.356,47648,N
2:12.997,47879,V
2:13.519,48067,+
2:14.044,48256,N
2:14.911,48568,N
2:15.831,48899,N
2:16.722,49220,N
2:17.553,49519,N
2:18.306,49790,N
2:19.097,50075,N
2:19.928,50374,N
2:20.753,50671,N
2:21.653,50995,N
2:22.539,51314,N
2:23.375,51615,N
2:24.128,51886,N
2:24.403,51985,+
2:24.678,52084,V
2:25.778,52480,N
2:26.358,52689,V
2:27.539,53114,N
2:28.108,53319,V
2:28.669,53521,+
2:29.233,53724,N
2:30.025,54009,N
2:30.819,54295,N
2:31.444,54520,V
2:32.600,54936,N
2:33.500,55260,N
2:34.344,55564,N
2:35.211,55876,N
2:36.058,56181,N
2:36.631,56387,V
2:37.625,56745,N
2:38.408,57027,N
2:39.211,57316,N
2:40.017,57606,N
2:40.636,57829,V
2:41.100,57996,~
2:41.636,58189,N
2:42.381,58457,N
2:43.122,58724,N
2:43.686,58927,V
2:44.803,59329,N
2:45.725,59661,N
2:46.636,59989,N
2:47.444,60280,N
2:48.211,60556,N
2:48.742,60747,V
2:49.767,61116,N
2:50.381,61337,V
2:51.631,61787,N
2:52.572,62126,N
2:53.408,62427,N
2:54.181,62705,N
2:54.978,62992,N
2:55.833,63300,N
2:56.872,63674,N
2:57.789,64004,N
2:58.686,64327,N
2:59.542,64635,N
2:59.844,64744,|
3:00.347,64925,N
3:01.175,65223,N
3:01.675,65403,~
3:02.144,65572,N
3:02.961,65866,V
3:04.072,66266,N
3:05.000,66600,N
3:05.886,66919,N
3:06.706,67214,N
3:07.583,67530,N
3:08.531,67871,N
3:09.189,68108,~
3:09.531,68231,N
3:10.403,68545,N
3:11.286,68863,N
3:12.111,69160,N
3:12.903,69445,N
3:13.150,69534,~
3:13.486,69655,V
3:14.617,70062,N
3:15.586,70411,N
3:16.528,70750,N
3:17.386,71059,N
3:18.153,71335,N
3:18.922,71612,N
3:19.761,71914,N
3:20.583,72210,N
3:21.322,72476,V
3:22.431,72875,N
3:23.272,73178,N
3:24.047,73457,N
3:24.803,73729,N
3:25.639,74030,N
3:26.528,74350,N
3:27.511,74704,N
3:28.239,74966,V
3:29.300,75348,N
3:30.086,75631,N
3:30.864,75911,N
3:31.681,76205,N
3:32.614,76541,N
3:33.567,76884,N
3:34.475,77211,N
3:35.319,77515,N
3:36.150,77814,N
3:36.697,78011,V
3:37.747,78389,N
3:38.306,78590,V
3:39.447,79001,N
3:40.306,79310,N
3:41.147,79613,N
3:41.683,79806,V
3:42.642,80151,N
3:43.444,80440,N
3:44.233,80724,N
3:45.119,81043,N
3:46.083,81390,N
3:47.019,81727,N
3:47.800,82008,N
3:48.533,82272,N
3:49.075,82467,V
3:50.158,82857,N
3:50.772,83078,V
3:52.014,83525,N
3:52.967,83868,N
3:53.769,84157,N
3:54.519,84427,N
3:55.383,84738,N
3:56.022,84968,V
3:57.231,85403,N
3:58.097,85715,N
3:58.994,86038,N
3:59.767,86316,N
4:00.519,86587,N
4:01.336,86881,N
4:02.189,87188,N
4:03.139,87530,N
4:04.064,87863,N
4:05.067,88224,N
4:06.056,88580,N
4:06.900,88884,N
4:07.753,89191,N
4:08.681,89525,N
4:09.664,89879,N
4:10.617,90222,N
4:11.394,90502,V
4:12.575,90927,N
4:13.425,91233,N
4:14.286,91543,N
4:15.214,91877,N
4:16.206,92234,N
4:17.136,92569,N
4:18.047,92897,N
4:18.864,93191,N
4:19.683,93486,N
4:20.494,93778,N
4:21.353,94087,N
4:22.239,94406,N
4:23.072,94706,N
4:23.875,94995,N
4:24.667,95280,N
4:25.492,95577,N
4:26.100,95796,V
4:27.250,96210,N
4:28.103,96517,N
4:28.911,96808,N
4:29.706,97094,N
4:30.517,97386,N
4:31.325,97677,N
4:32.156,97976,N
4:33.050,98298,N
4:33.881,98597,N
4:34.717,98898,N
4:35.553,99199,N
4:36.364,99491,N
4:36.622,99584,~
4:36.939,99698,V
4:37.956,100064,N
4:38.628,100306,V
4:39.728,100702,N
4:40.606,101018,N
4:41.467,101328,N
4:42.242,101607,N
4:42.883,101838,~
4:43.011,101884,N
4:43.786,102163,N
4:44.639,102470,N
4:45.497,102779,N
4:46.378,103096,N
4:47.183,103386,N
4:47.953,103663,N
4:48.714,103937,N
4:49.508,104223,N
4:50.389,104540,N
4:51.036,104773,|
4:51.278,104860,N
4:52.117,105162,N
4:52.919,105451,N
4:53.483,105654,V
4:54.575,106047,N
4:55.428,106354,N
4:56.256,106652,N
4:57.161,106978,N
4:58.028,107290,N
4:58.569,107485,V
4:59.692,107889,N
5:00.497,108179,N
5:01.336,108481,N
5:02.142,108771,N
5:03.028,109090,N
5:03.919,109411,N
5:04.522,109628,V
5:05.561,110002,N
5:06.078,110188,V
5:07.133,110568,N
5:07.964,110867,N
5:08.167,110940,|
5:08.844,111184,N
5:09.336,111361,|
5:09.514,111425,|
5:09.792,111525,N
5:10.661,111838,N
5:11.481,112133,N
5:12.206,112394,N
5:12.994,112678,N
5:13.900,113004,N
5:14.756,113312,N
5:15.614,113621,N
5:16.444,113920,N
5:17.258,114213,N
5:17.989,114476,N
5:18.747,114749,N
5:19.619,115063,N
5:20.517,115386,N
5:21.392,115701,N
5:22.217,115998,N
5:22.742,116187,|
5:23.056,116300,N
5:23.272,116378,|
5:23.872,116594,N
5:24.644,116872,N
5:25.417,117150,N
5:26.269,117457,N
5:27.119,117763,N
5:27.925,118053,N
5:28.464,118247,V
5:29.589,118652,N
5:30.331,118919,N
5:31.061,119182,N
5:31.836,119461,N
5:32.739,119786,N
5:33.317,119994,|
5:33.592,120093,N
5:34.444,120400,N
5:35.214,120677,N
5:35.947,120941,N
5:36.694,121210,N
5:37.453,121483,N
5:38.289,121784,N
5:39.233,122124,N
5:40.114,122441,N
5:40.933,122736,N
5:41.717,123018,N
5:42.492,123297,N
5:42.775,123399,+
5:43.058,123501,V
5:44.111,123880,N
5:44.725,124101,V
5:45.817,124494,N
5:46.411,124708,V
5:47.439,125078,N
5:47.969,125269,V
5:48.969,125629,N
5:49.522,125828,V
5:50.594,126214,N
5:51.194,126430,V
5:52.358,126849,N
5:52.953,127063,V
5:53.967,127428,N
5:54.492,127617,V
5:55.556,128000,N
5:56.150,128214,V
5:57.622,128744,N
5:58.322,128996,V
5:59.475,129411,N
6:00.028,129610,V
6:01.067,129984,N
6:01.783,130242,V
6:03.406,130826,N
6:04.219,131119,V
6:05.408,131547,N
6:05.939,131738,V
6:06.953,132103,N
6:07.522,132308,V
6:08.778,132760,N
6:09.469,133009,V
6:10.831,133499,N
6:11.453,133723,V
6:12.606,134138,N
6:13.181,134345,V
6:14.333,134760,N
6:14.986,134995,V
6:16.361,135490,N
6:17.033,135732,V
6:18.164,136139,N
6:18.714,136337,V
6:19.792,136725,N
6:20.397,136943,V
6:21.542,137355,N
6:22.258,137613,V
6:23.575,138087,N
6:24.147,138293,V
6:25.178,138664,N
6:25.733,138864,V
6:26.842,139263,N
6:27.433,139476,V
6:28.692,139929,N
6:29.294,140146,V
6:30.331,140519,N
6:30.869,140713,V
6:31.981,141113,N
6:32.575,141327,V
6:33.739,141746,N
6:34.350,141966,V
6:35.506,142382,N
6:36.056,142580,V
6:37.089,142952,N
6:37.686,143167,V
6:38.842,143583,N
6:39.431,143795,V
6:40.542,144195,N
6:41.203,144433,V
6:42.308,144831,N
6:42.858,145029,V
6:43.906,145406,N
6:44.522,145628,V
6:45.636,146029,N
6:46.225,146241,V
6:47.414,146669,N
6:47.975,146871,V
6:48.986,147235,N
6:49.539,147434,V
6:50.669,147841,N
6:51.317,148074,V
6:52.381,148457,N
6:52.986,148675,V
6:54.064,149063,N
6:54.608,149259,V
6:55.636,149629,N
6:56.247,149849,V
6:57.347,150245,N
6:57.931,150455,V
6:59.075,150867,N
6:59.731,151103,V
7:00.836,151501,N
7:01.411,151708,V
7:02.508,152103,N
7:03.128,152326,V
7:04.286,152743,N
7:04.986,152995,V
7:06.139,153410,N
7:06.703,153613,V
7:07.719,153979,N
7:08.322,154196,V
7:09.550,154638,N
7:10.197,154871,V
7:10.769,155077,+
7:11.344,155284,N
7:12.197,155591,N
7:13.042,155895,N
7:13.867,156192,N
7:14.814,156533,N
7:15.800,156888,N
7:16.292,157065,V
7:17.519,157507,N
7:18.378,157816,N
7:19.258,158133,N
7:20.100,158436,N
7:20.992,158757,N
7:21.583,158970,V
7:22.744,159388,N
7:23.261,159574,V
7:24.375,159975,N
7:25.239,160286,N
7:26.083,160590,N
7:26.950,160902,N
7:27.797,161207,N
7:28.403,161425,V
7:29.561,161842,N
7:30.417,162150,N
7:31.236,162445,N
7:32.069,162745,N
7:32.906,163046,N
7:33.500,163260,V
7:34.683,163686,N
7:35.514,163985,N
7:36.306,164270,N
7:37.117,164562,N
7:37.975,164871,N
7:38.858,165189,N
7:39.431,165395,V
7:40.622,165824,N
7:41.442,166119,N
7:42.222,166400,N
7:43.044,166696,N
7:43.897,167003,N
7:44.469,167209,V
7:45.622,167624,N
7:46.486,167935,N
7:47.372,168254,N
7:48.172,168542,N
7:48.989,168836,N
7:49.806,169130,N
7:50.381,169337,V
7:51.489,169736,N
7:52.372,170054,N
7:53.267,170376,N
7:54.061,170662,N
7:54.856,170948,N
7:55.686,171247,N
7:56.600,171576,N
7:57.497,171899,N
7:58.381,172217,N
7:59.228,172522,N
8:00.067,172824,N
8:00.892,173121,N
8:01.781,173441,N
8:02.706,173774,N
8:03.639,174110,N
8:04.536,174433,N
8:05.436,174757,N
8:05.739,174866,+
8:06.044,174976,V
8:07.308,175431,N
8:07.900,175644,V
8:09.150,176094,N
8:09.764,176315,V
8:10.994,176758,N
8:11.583,176970,V
8:12.733,177384,N
8:13.397,177623,V
8:14.725,178101,N
8:15.481,178373,V
8:16.889,178880,N
8:17.519,179107,V
8:18.592,179493,N
8:19.172,179702,V
8:20.528,180190,N
8:21.203,180433,V
8:22.489,180896,N
8:23.100,181116,V
8:24.186,181507,N
8:24.736,181705,V
8:26.039,182174,N
8:26.786,182443,V
8:28.064,182903,N
8:28.700,183132,V
8:29.794,183526,N
8:30.322,183716,V
8:31.442,184119,N
8:32.103,184357,V
8:33.442,184839,N
8:34.039,185054,V
8:35.231,185483,N
8:35.831,185699,V
8:36.922,186092,N
8:37.481,186293,V
8:38.675,186723,N
8:39.364,186971,V
8:40.542,187395,N
8:41.150,187614,V
8:42.242,188007,N
8:42.778,188200,V
8:43.308,188391,+
8:43.839,188582,N
8:44.808,188931,N
8:45.861,189310,N
8:46.789,189644,N
8:47.625,189945,N
8:48.422,190232,N
8:49.214,190517,N
8:50.056,190820,N
8:51.022,191168,N
8:51.992,191517,N
8:52.850,191826,N
8:53.694,192130,N
8:54.228,192322,V
8:55.303,192709,N
8:55.858,192909,V
8:56.964,193307,N
8:57.892,193641,N
8:58.761,193954,N
8:59.594,194254,N
9:00.372,194534,N
9:01.175,194823,N
9:01.675,195003,V
9:02.875,195435,N
9:03.947,195821,N
9:04.892,196161,N
9:05.414,196349,V
9:06.508,196743,N
9:07.108,196959,V
9:08.164,197339,N
9:09.128,197686,N
9:10.197,198071,N
9:11.097,198395,N
9:11.908,198687,N
9:12.717,198978,N
9:13.564,199283,N
9:14.458,199605,N
9:15.097,199835,V
9:16.303,200269,N
9:17.206,200594,N
9:18.039,200894,N
9:18.847,201185,N
9:19.467,201408,V
9:20.500,201780,N
9:21.369,202093,N
9:22.367,202452,N
9:23.342,202803,N
9:23.936,203017,V
9:24.928,203374,N
9:25.742,203667,N
9:26.600,203976,N
9:27.458,204285,N
9:28.411,204628,N
9:29.361,204970,N
9:30.172,205262,N
9:30.928,205534,N
9:31.478,205732,V
9:32.608,206139,N
9:33.175,206343,V
9:34.331,206759,N
9:35.208,207075,N
9:36.008,207363,N
9:36.767,207636,N
9:37.328,207838,V
9:38.397,208223,N
9:39.292,208545,N
9:40.144,208852,N
9:41.056,209180,N
9:41.914,209489,N
9:42.692,209769,N
9:43.483,210054,N
9:44.317,210354,N
9:45.189,210668,N
9:46.031,210971,N
9:46.597,211175,V
9:47.822,211616,N
9:48.364,211811,V
9:49.403,212185,N
9:50.242,212487,N
9:51.156,212816,N
9:52.039,213134,N
9:52.911,213448,N
9:53.733,213744,N
9:54.525,214029,N
9:55.294,214306,N
9:56.117,214602,N
9:57.006,214922,N
9:57.867,215232,N
9:58.686,215527,N
9:59.569,215845,N
10:00.397,216143,N
10:01.186,216427,N
10:01.989,216716,N
10:02.844,217024,N
10:03.719,217339,N
10:04.575,217647,N
10:05.481,217973,N
10:06.331,218279,N
10:07.128,218566,N
10:07.650,218754,V
10:08.797,219167,N
10:09.767,219516,N
10:10.706,219854,N
10:11.003,219961,+
10:11.300,220068,V
10:12.386,220459,N
10:12.922,220652,V
10:14.003,221041,N
10:14.583,221250,V
10:15.547,221597,|
10:15.817,221694,N
10:16.481,221933,V
10:17.086,222151,+
10:17.694,222370,N
10:18.550,222678,N
10:19.453,223003,N
10:20.381,223337,N
10:21.286,223663,N
10:22.175,223983,N
10:22.753,224191,V
10:23.972,224630,N
10:24.783,224922,N
10:25.619,225223,N
10:26.506,225542,N
10:27.364,225851,N
10:28.253,226171,N
10:29.222,226520,N
10:30.133,226848,N
10:30.911,227128,N
10:31.714,227417,N
10:32.247,227609,V
10:33.444,228040,N
10:34.322,228356,N
10:35.203,228673,N
10:36.044,228976,N
10:36.836,229261,N
10:37.669,229561,N
10:38.583,229890,N
10:39.497,230219,N
10:40.347,230525,N
10:41.197,230831,N
10:42.039,231134,N
10:42.869,231433,N
10:43.714,231737,N
10:44.606,232058,N
10:45.503,232381,N
10:46.347,232685,N
10:47.233,233004,N
10:48.114,233321,N
10:48.975,233631,N
10:49.550,233838,V
10:50.697,234251,N
10:51.264,234455,V
10:52.456,234884,N
10:53.386,235219,N
10:54.211,235516,N
10:55.039,235814,N
10:55.875,236115,N
10:56.808,236451,N
10:57.719,236779,N
10:58.603,237097,N
10:59.444,237400,N
11:00.283,237702,N
11:01.128,238006,N
11:01.961,238306,N
11:02.844,238624,N
11:03.764,238955,N
11:04.644,239272,N
11:05.544,239596,N
11:06.414,239909,N
11:07.011,240124,V
11:08.147,240533,N
11:09.078,240868,N
11:09.953,241183,N
11:10.864,241511,N
11:11.781,241841,N
11:12.608,242139,N
11:13.189,242348,V
11:14.317,242754,N
11:15.292,243105,N
11:16.208,243435,N
11:16.503,243541,+
11:16.800,243648,V
11:17.939,244058,N
11:18.564,244283,V
11:19.692,244689,N
11:20.331,244919,V
11:21.614,245381,N
11:22.236,245605,V
11:22.811,245812,+
11:23.389,246020,N
11:24.225,246321,N
11:25.106,246638,N
11:26.028,246970,N
11:26.908,247287,N
11:27.808,247611,N
11:28.689,247928,N
11:29.544,248236,N
11:30.397,248543,N
11:31.258,248853,N
11:32.147,249173,N
11:33.003,249481,N
11:33.964,249827,N
11:34.889,250160,N
11:35.186,250267,+
11:35.483,250374,V
11:36.564,250763,N
11:37.106,250958,V
11:38.242,251367,N
11:38.836,251581,V
11:40.036,252013,N
11:40.617,252222,V
11:41.700,252612,N
11:42.231,252803,V
11:43.364,253211,N
11:43.958,253425,V
11:45.117,253842,N
11:45.717,254058,V
11:46.872,254474,N
11:47.400,254664,V
11:48.461,255046,N
11:49.031,255251,V
11:50.208,255675,N
11:50.881,255917,V
11:52.000,256320,N
11:52.608,256539,V
11:53.756,256952,N
11:54.303,257149,V
11:55.356,257528,N
11:55.919,257731,V
11:56.486,257935,+
11:57.053,258139,N
11:57.936,258457,N
11:58.847,258785,N
11:59.664,259079,N
12:00.433,259356,N
12:01.225,259641,N
12:02.119,259963,N
12:03.039,260294,N
12:03.936,260617,N
12:04.794,260926,N
12:05.628,261226,N
12:06.397,261503,N
12:06.969,261709,V
12:08.131,262127,N
12:09.081,262469,N
12:10.000,262800,N
12:10.869,263113,N
12:11.772,263438,N
12:12.600,263736,N
12:13.089,263912,V
12:14.289,264344,N
12:15.236,264685,N
12:16.111,265000,N
12:16.983,265314,N
12:17.842,265623,N
12:18.628,265906,N
12:19.450,266202,N
12:20.311,266512,N
12:21.439,266918,N
12:22.033,267132,V
12:23.306,267590,N
12:24.117,267882,N
12:24.922,268172,N
12:25.747,268469,N
12:26.631,268787,N
12:27.711,269176,N
12:28.667,269520,N
12:29.511,269824,N
12:30.325,270117,N
12:31.225,270441,N
12:32.153,270775,N
12:33.092,271113,N
12:34.069,271465,N
12:34.997,271799,N
12:35.447,271961,V
12:36.653,272395,N
12:37.525,272709,N
12:38.389,273020,N
12:39.294,273346,N
12:40.294,273706,N
12:41.247,274049,N
12:42.100,274356,N
12:42.914,274649,N
12:43.147,274733,+
12:43.381,274817,V
12:44.647,275273,N
12:45.222,275480,V
12:46.642,275991,N
12:47.233,276204,V
12:48.333,276600,N
12:48.864,276791,V
12:50.075,277227,N
12:50.686,277447,V
12:52.006,277922,N
12:52.656,278156,V
12:53.828,278578,N
12:54.358,278769,V
12:55.489,279176,N
12:56.086,279391,V
12:57.269,279817,N
12:57.872,280034,V
12:59.139,280490,N
12:59.722,280700,V
13:00.783,281082,N
13:01.328,281278,V
13:02.456,281684,N
13:03.028,281890,V
13:04.264,282335,N
13:04.953,282583,V
13:06.064,282983,N
13:06.594,283174,V
13:07.697,283571,N
13:08.350,283806,V
13:09.675,284283,N
13:10.392,284541,V
13:11.611,284980,N
13:12.161,285178,V
13:13.231,285563,N
13:13.822,285776,V
13:15.100,286236,N
13:15.728,286462,V
13:16.919,286891,N
13:17.539,287114,V
13:18.086,287311,+
13:18.633,287508,N
13:19.464,287807,N
13:20.308,288111,N
13:21.228,288442,N
13:22.119,288763,N
13:23.117,289122,N
13:23.756,289352,V
13:24.850,289746,N
13:25.675,290043,N
13:26.542,290355,N
13:27.464,290687,N
13:28.358,291009,N
13:29.286,291343,N
13:29.808,291531,V
13:30.903,291925,N
13:31.703,292213,N
13:32.569,292525,N
13:33.506,292862,N
13:34.400,293184,N
13:35.289,293504,N
13:36.128,293806,N
13:36.947,294101,N
13:37.789,294404,N
13:38.692,294729,N
13:39.558,295041,N
13:40.411,295348,N
13:41.261,295654,N
13:42.128,295966,N
13:42.942,296259,N
13:43.739,296546,N
13:44.575,296847,N
13:45.442,297159,N
13:46.358,297489,N
13:47.239,297806,N
13:48.100,298116,N
13:48.875,298395,N
13:49.689,298688,N
13:50.517,298986,N
13:51.389,299300,N
13:52.294,299626,N
13:53.164,299939,N
13:53.664,300119,V
13:54.806,300530,N
13:55.664,300839,N
13:56.528,301150,N
13:57.394,301462,N
13:58.256,301772,N
13:59.128,302086,N
13:59.972,302390,N
14:00.783,302682,N
14:01.600,302976,N
14:02.475,303291,N
14:03.333,303600,N
14:04.233,303924,N
14:05.156,304256,N
14:06.042,304575,N
14:06.833,304860,N
14:07.669,305161,N
14:08.564,305483,N
14:09.489,305816,N
14:10.453,306163,N
14:11.375,306495,N
14:12.275,306819,N
14:13.097,307115,N
14:14.022,307448,N
14:15.042,307815,N
14:16.033,308172,N
14:16.931,308495,N
14:17.803,308809,N
14:18.283,308982,V
14:19.492,309417,N
14:20.417,309750,N
14:21.417,310110,N
14:22.353,310447,N
14:23.281,310781,N
14:24.289,311144,N
14:25.164,311459,N
14:26.003,311761,N
14:26.550,311958,V
14:27.925,312453,N
14:28.842,312783,N
14:29.714,313097,N
14:30.603,313417,N
14:31.461,313726,N
14:32.314,314033,N
14:33.261,314374,N
14:34.258,314733,N
14:35.217,315078,N
14:36.047,315377,N
14:36.917,315690,N
14:37.769,315997,N
14:38.683,316326,N
14:39.661,316678,N
14:40.589,317012,N
14:41.436,317317,N
14:42.244,317608,N
14:43.164,317939,N
14:44.050,318258,N
14:44.950,318582,N
14:45.828,318898,N
14:46.422,319112,V
14:47.558,319521,N
14:48.397,319823,N
14:49.308,320151,N
14:50.172,320462,N
14:51.022,320768,N
14:51.928,321094,N
14:52.878,321436,N
14:53.778,321760,N
14:54.569,322045,N
14:55.447,322361,N
14:56.333,322680,N
14:57.242,323007,N
14:58.181,323345,N
14:59.086,323671,N
14:59.903,323965,N
15:00.678,324244,N
15:01.569,324565,N
15:02.469,324889,N
15:03.386,325219,N
15:04.283,325542,N
15:05.158,325857,N
15:05.967,326148,N
15:06.794,326446,N
15:07.736,326785,N
15:08.642,327111,N
15:09.561,327442,N
15:10.533,327792,N
15:11.514,328145,N
15:12.383,328458,N
15:13.231,328763,N
15:14.222,329120,N
15:15.178,329464,N
15:16.183,329826,N
15:17.236,330205,N
15:17.772,330398,V
15:18.992,330837,N
15:19.903,331165,N
15:20.978,331552,N
15:21.997,331919,N
15:23.031,332291,N
15:23.983,332634,N
15:24.833,332940,N
15:25.717,333258,N
15:26.922,333692,N
15:27.906,334046,N
15:28.922,334412,N
15:29.872,334754,N
15:30.744,335068,N
15:31.644,335392,N
15:32.644,335752,N
15:33.711,336136,N
15:34.633,336468,N
15:35.533,336792,N
15:36.411,337108,N
15:37.303,337429,N
15:38.203,337753,N
15:39.189,338108,N
15:40.133,338448,N
15:41.092,338793,N
15:42.011,339124,N
15:42.828,339418,N
15:43.675,339723,N
15:44.542,340035,N
15:45.536,340393,N
15:46.508,340743,N
15:47.403,341065,N
15:48.250,341370,N
15:48.692,341529,V
15:49.936,341977,N
15:50.839,342302,N
15:51.917,342690,N
15:52.800,343008,N
15:53.661,343318,N
15:54.461,343606,N
15:55.292,343905,N
15:56.169,344221,N
15:57.072,344546,N
15:58.011,344884,N
15:58.922,345212,N
15:59.828,345538,N
16:00.678,345844,N
16:01.475,346131,N
16:02.308,346431,N
16:03.192,346749,N
16:03.892,347001,V
16:05.014,347405,N
16:05.856,347708,N
16:06.664,347999,N
16:07.464,348287,N
16:08.336,348601,N
16:09.242,348927,N
16:10.228,349282,N
16:11.069,349585,N
16:11.911,349888,N
16:12.717,350178,N
16:13.542,350475,N
16:14.447,350801,N
16:15.361,351130,N
16:16.353,351487,N
16:17.228,351802,N
16:18.156,352136,N
16:19.025,352449,N
16:19.903,352765,N
16:20.783,353082,N
16:21.717,353418,N
16:22.675,353763,N
16:23.564,354083,N
16:24.453,354403,N
16:25.325,354717,N
16:26.192,355029,N
16:27.122,355364,N
16:28.333,355800,N
16:29.356,356168,N
16:30.172,356462,N
16:31.003,356761,N
16:31.869,357073,N
16:32.758,357393,N
16:33.667,357720,N
16:34.714,358097,N
16:35.619,358423,N
16:36.425,358713,N
16:36.994,358918,V
16:38.192,359349,N
16:39.128,359686,N
16:40.025,360009,N
16:40.992,360357,N
16:41.833,360660,N
16:42.700,360972,N
16:43.617,361302,N
16:44.525,361629,N
16:45.419,361951,N
16:46.322,362276,N
16:47.353,362647,N
16:48.208,362955,N
16:48.686,363127,V
16:49.925,363573,N
16:50.878,363916,N
16:51.775,364239,N
16:52.742,364587,N
16:53.703,364933,N
16:54.514,365225,N
16:54.950,365382,V
16:56.239,365846,N
16:57.242,366207,N
16:58.200,366552,N
16:59.125,366885,N
17:00.047,367217,N
17:00.872,367514,N
17:01.772,367838,N
17:02.736,368185,N
17:03.656,368516,N
17:04.531,368831,N
17:05.469,369169,N
17:06.358,369489,N
17:07.231,369803,N
17:08.103,370117,N
17:08.389,370220,+
17:08.675,370323,V
17:09.919,370771,N
17:10.508,370983,V
17:11.808,371451,N
17:12.317,371634,V
17:12.875,371835,+
17:13.436,372037,N
17:14.258,372333,N
17:15.367,372732,N
17:16.303,373069,N
17:17.214,373397,N
17:18.119,373723,N
17:18.944,374020,N
17:19.883,374358,N
17:20.525,374589,V
17:21.947,375101,N
17:22.903,375445,N
17:23.786,375763,N
17:24.656,376076,N
17:25.586,376411,N
17:26.672,376802,N
17:27.772,377198,N
17:28.736,377545,N
17:29.633,377868,N
17:30.597,378215,N
17:31.528,378550,N
17:32.536,378913,N
17:33.625,379305,N
17:34.431,379595,V
17:35.539,379994,N
17:36.461,380326,N
17:37.322,380636,N
17:38.219,380959,N
17:39.208,381315,N
17:40.139,381650,N
17:41.117,382002,N
17:41.972,382310,N
