Time,Sample,Type
9:51.878,213076,/
9:52.497,213299,V
9:53.408,213627,/
9:54.236,213925,/
9:55.061,214222,/
9:55.900,214524,/
9:56.778,214840,/
9:57.661,215158,/
9:58.531,215471,/
9:59.356,215768,/
10:00.169,216061,/
10:01.011,216364,/
10:01.878,216676,/
10:02.750,216990,/
10:03.617,217302,/
10:04.483,217614,/
10:05.311,217912,/
10:06.139,218210,/
10:06.964,218507,/
10:07.803,218809,/
10:08.683,219126,/
10:09.583,219450,/
10:10.447,219761,/
10:11.272,220058,/
10:12.094,220354,/
10:12.917,220650,/
10:13.781,220961,/
10:14.658,221277,/
10:15.308,221511,V
10:16.228,221842,/
10:17.086,222151,/
10:17.903,222445,/
10:18.717,222738,/
10:19.547,223037,/
10:20.417,223350,/
10:21.308,223671,/
10:22.192,223989,/
10:23.036,224293,/
10:23.847,224585,/
10:24.686,224887,/
10:25.531,225191,/
10:26.392,225501,/
10:27.264,225815,/
10:28.133,226128,/
10:28.983,226434,/
10:29.817,226734,/
10:30.631,227027,/
10:31.458,227325,/
10:32.342,227643,/
10:33.236,227965,/
10:34.111,228280,/
10:34.944,228580,/
10:35.775,228879,/
10:36.600,229176,/
10:37.450,229482,/
10:38.311,229792,/
10:39.178,230104,/
10:40.053,230419,/
10:40.917,230730,/
10:41.744,231028,/
10:42.556,231320,/
10:43.392,231621,/
10:44.264,231935,/
10:45.161,232258,/
10:46.028,232570,/
10:46.867,232872,/
10:47.700,233172,/
10:48.539,233474,/
10:49.375,233775,/
10:50.222,234080,/
10:51.103,234397,/
10:51.969,234709,/
10:52.828,235018,/
10:53.650,235314,/
10:54.467,235608,/
10:55.303,235909,/
10:56.194,236230,/
10:57.078,236548,/
10:57.939,236858,/
10:58.789,237164,/
10:59.608,237459,/
11:00.436,237757,/
11:01.269,238057,/
11:02.125,238365,/
11:03.003,238681,/
11:03.903,239005,/
11:04.753,239311,/
11:05.572,239606,/
11:06.394,239902,/
11:07.222,240200,/
11:08.097,240515,/
11:08.983,240834,/
11:09.850,241146,/
11:10.697,241451,/
11:11.544,241756,/
11:12.367,242052,/
11:13.181,242345,/
11:14.033,242652,/
11:14.908,242967,/
11:15.797,243287,/
11:16.656,243596,/
11:17.486,243895,/
11:18.303,244189,/
11:19.156,244496,/
11:20.014,244805,/
11:20.875,245115,/
11:21.747,245429,/
11:22.600,245736,/
11:23.439,246038,/
11:24.267,246336,/
11:25.092,246633,/
11:25.936,246937,/
11:26.839,247262,/
11:27.719,247579,/
11:28.569,247885,/
11:29.400,248184,/
11:30.217,248478,/
11:31.058,248781,/
11:31.917,249090,/
11:32.792,249405,/
11:33.656,249716,/
11:34.536,250033,/
11:35.367,250332,/
11:36.181,250625,/
11:37.000,250920,/
11:37.847,251225,/
11:38.739,251546,/
11:39.633,251868,/
11:40.489,252176,/
11:41.311,252472,/
11:42.150,252774,/
11:42.983,253074,/
11:43.825,253377,/
11:44.692,253689,/
11:45.567,254004,/
11:46.436,254317,/
11:47.278,254620,/
11:48.094,254914,/
11:48.908,255207,/
11:49.772,255518,/
11:50.661,255838,/
11:51.536,256153,/
11:52.394,256462,/
11:53.233,256764,/
11:54.053,257059,/
11:54.892,257361,/
11:55.736,257665,/
11:56.594,257974,/
11:57.481,258293,/
11:58.358,258609,/
11:59.194,258910,/
12:00.008,259203,/
12:00.839,259502,/
12:01.683,259806,/
12:02.575,260127,/
12:03.453,260443,/
12:04.314,260753,/
12:05.150,261054,/
12:05.989,261356,/
12:06.817,261654,/
12:07.639,261950,/
12:08.508,262263,/
12:09.383,262578,/
12:10.264,262895,/
12:11.103,263197,/
12:11.925,263493,/
12:12.744,263788,/
12:13.614,264101,/
12:14.486,264415,/
12:15.350,264726,/
12:16.222,265040,/
12:17.058,265341,/
12:17.886,265639,/
12:18.719,265939,/
12:19.561,266242,/
12:20.419,266551,/
12:21.314,266873,/
12:22.192,267189,/
12:23.028,267490,/
12:23.850,267786,/
12:24.672,268082,/
12:25.525,268389,/
12:26.414,268709,/
12:27.286,269023,/
12:28.142,269331,/
12:28.994,269638,/
12:29.825,269937,/
12:30.644,270232,/
12:31.472,270530,/
12:32.342,270843,/
12:33.231,271163,/
12:34.119,271483,/
12:34.958,271785,/
12:35.581,272009,V
12:36.347,272285,/
12:37.200,272592,/
12:38.061,272902,/
12:38.925,273213,/
12:39.800,273528,/
12:40.650,273834,/
12:41.486,274135,/
12:42.306,274430,/
12:43.128,274726,/
12:43.986,275035,/
12:44.894,275362,/
12:45.772,275678,/
12:46.619,275983,/
12:47.450,276282,/
12:48.267,276576,/
12:49.106,276878,/
12:49.961,277186,/
12:50.833,277500,/
12:51.708,277815,/
12:52.586,278131,/
12:53.414,278429,/
12:54.225,278721,/
12:55.053,279019,/
12:55.897,279323,/
12:56.794,279646,/
12:57.675,279963,/
12:58.533,280272,/
12:59.361,280570,/
13:00.203,280873,/
13:01.033,281172,/
13:01.867,281472,/
13:02.736,281785,/
13:03.611,282100,/
13:04.481,282413,/
13:05.206,282674,V
13:05.958,282945,/
13:06.772,283238,/
13:07.642,283551,/
13:08.519,283867,/
13:09.386,284179,/
13:10.253,284491,/
13:11.089,284792,/
13:11.917,285090,/
13:12.753,285391,/
13:13.592,285693,/
13:14.444,286000,/
13:15.339,286322,/
13:16.214,286637,/
13:17.050,286938,/
13:17.867,287232,/
13:18.692,287529,/
13:19.544,287836,/
13:20.381,288137,V
13:21.183,288426,/
13:22.036,288733,/
13:22.894,289042,/
13:23.728,289342,/
13:24.553,289639,/
13:25.372,289934,/
13:26.242,290247,/
13:27.119,290563,/
13:28.008,290883,/
13:28.850,291186,/
13:29.669,291481,/
13:30.503,291781,/
13:31.353,292087,/
13:32.222,292400,/
13:33.089,292712,/
13:33.961,293026,/
13:34.806,293330,/
13:35.639,293630,/
13:36.456,293924,/
13:37.278,294220,/
13:38.142,294531,/
13:39.047,294857,/
13:39.922,295172,/
13:40.764,295475,/
13:41.589,295772,/
13:42.408,296067,/
13:43.072,296306,V
13:43.872,296594,/
13:44.744,296908,/
13:45.606,297218,/
13:46.483,297534,/
13:47.317,297834,/
13:48.133,298128,/
13:48.956,298424,/
13:49.803,298729,/
13:50.689,299048,/
13:51.592,299373,/
13:52.450,299682,/
13:53.272,299978,/
13:54.106,300278,/
13:54.942,300579,/
13:55.789,300884,/
13:56.647,301193,/
13:57.528,301510,/
13:58.397,301823,/
13:59.236,302125,/
14:00.053,302419,/
14:00.872,302714,/
14:01.725,303021,/
14:02.622,303344,/
14:03.503,303661,/
14:04.358,303969,/
14:05.200,304272,/
14:05.847,304505,V
14:06.614,304781,/
14:07.461,305086,/
14:08.322,305396,/
14:09.194,305710,/
14:10.086,306031,/
14:10.931,306335,/
14:11.747,306629,/
14:12.569,306925,/
14:13.403,307225,/
14:14.289,307544,/
14:15.183,307866,/
14:16.053,308179,/
14:16.886,308479,/
14:17.725,308781,/
14:18.553,309079,/
14:19.381,309377,/
14:20.236,309685,/
14:21.114,310001,/
14:21.997,310319,/
14:22.864,310631,/
14:23.681,310925,/
14:24.492,311217,/
14:25.350,311526,/
14:26.228,311842,/
14:27.100,312156,/
14:27.964,312467,/
14:28.811,312772,/
14:29.642,313071,/
14:30.475,313371,/
14:31.300,313668,/
14:32.144,313972,/
14:33.044,314296,/
14:33.925,314613,/
14:34.772,314918,/
14:35.597,315215,/
14:36.422,315512,/
14:37.261,315814,/
14:38.139,316130,/
14:39.011,316444,/
14:39.869,316753,/
14:40.736,317065,/
14:41.378,317296,V
14:42.136,317569,/
14:42.956,317864,/
14:43.800,318168,/
14:44.672,318482,/
14:45.567,318804,/
14:46.433,319116,/
14:47.267,319416,/
14:48.089,319712,/
14:48.939,320018,/
14:49.789,320324,/
14:50.647,320633,/
14:51.519,320947,/
14:52.381,321257,/
14:53.222,321560,/
14:54.042,321855,/
14:54.864,322151,/
14:55.708,322455,/
14:56.606,322778,/
14:57.489,323096,/
14:58.339,323402,/
14:59.181,323705,/
14:59.994,323998,/
15:00.833,324300,/
15:01.681,324605,/
15:02.550,324918,/
15:03.417,325230,/
15:04.308,325551,/
15:05.142,325851,/
15:05.953,326143,/
15:06.611,326380,V
15:07.378,326656,/
15:08.261,326974,/
15:09.158,327297,/
15:10.028,327610,/
15:10.864,327911,/
15:11.703,328213,/
15:12.531,328511,/
15:13.361,328810,/
15:14.211,329116,/
15:15.089,329432,/
15:15.969,329749,/
15:16.833,330060,/
15:17.650,330354,/
15:18.461,330646,/
15:19.314,330953,/
15:20.192,331269,/
15:20.978,331552,V
15:21.772,331838,/
15:22.631,332147,/
15:23.453,332443,/
15:24.283,332742,/
15:25.108,333039,/
15:25.950,333342,/
15:26.833,333660,/
15:27.731,333983,/
15:28.586,334291,/
15:29.406,334586,/
15:30.231,334883,/
15:30.872,335114,V
15:31.664,335399,/
15:32.556,335720,/
15:33.433,336036,/
15:34.289,336344,/
15:35.142,336651,/
15:35.961,336946,/
15:36.781,337241,/
15:37.617,337542,/
15:38.486,337855,/
15:39.375,338175,/
15:40.264,338495,/
15:41.100,338796,/
15:41.908,339087,/
15:42.747,339389,/
15:43.603,339697,/
15:44.472,340010,/
15:45.336,340321,/
15:46.211,340636,/
15:47.053,340939,/
15:47.881,341237,/
15:48.700,341532,/
15:49.528,341830,/
15:50.406,342146,/
15:51.300,342468,/
15:52.169,342781,/
15:53.006,343082,/
15:53.839,343382,/
15:54.658,343677,/
15:55.514,343985,/
15:56.378,344296,/
15:57.244,344608,/
15:58.117,344922,/
15:58.981,345233,/
15:59.806,345530,/
16:00.614,345821,/
16:01.453,346123,/
16:02.314,346433,/
16:03.214,346757,/
16:04.086,347071,/
16:04.933,347376,/
16:05.753,347671,/
16:06.603,347977,/
16:07.442,348279,/
16:08.292,348585,/
16:09.169,348901,/
16:10.033,349212,/
16:10.894,349522,/
16:11.719,349819,/
16:12.425,350073,V
16:13.183,350346,/
16:14.069,350665,/
16:14.961,350986,/
16:15.822,351296,/
16:16.675,351603,/
16:17.506,351902,/
16:18.331,352199,/
16:19.175,352503,/
16:20.022,352808,/
16:20.886,353119,/
16:21.783,353442,/
16:22.639,353750,/
16:23.458,354045,/
16:24.278,354340,/
16:25.106,354638,/
16:25.972,354950,/
16:26.872,355274,/
16:27.750,355590,/
16:28.594,355894,/
16:29.436,356197,/
16:30.122,356444,V
16:30.883,356718,/
16:31.722,357020,/
16:32.594,357334,/
16:33.472,357650,/
16:34.356,357968,/
16:35.181,358265,/
16:35.994,358558,/
16:36.831,358859,/
16:37.692,359169,/
16:38.575,359487,/
16:39.433,359796,/
16:40.303,360109,/
16:41.139,360410,/
16:41.967,360708,/
16:42.786,361003,/
16:43.619,361303,/
16:44.497,361619,/
16:45.394,361942,/
16:46.264,362255,/
16:46.886,362479,V
16:47.647,362753,/
16:48.469,363049,/
16:49.097,363275,V
16:50.028,363610,/
16:50.903,363925,/
16:51.764,364235,/
16:52.636,364549,/
16:53.464,364847,/
16:54.275,365139,/
16:55.106,365438,/
16:55.956,365744,/
16:56.844,366064,/
16:57.739,366386,/
16:58.592,366693,/
16:59.411,366988,/
17:00.250,367290,/
17:01.089,367592,/
17:01.769,367837,V
17:02.561,368122,/
17:03.442,368439,/
17:04.306,368750,/
17:05.153,369055,/
17:05.964,369347,/
17:06.778,369640,/
17:07.631,369947,/
17:08.528,370270,/
17:09.411,370588,/
17:10.267,370896,/
17:11.111,371200,/
17:11.931,371495,/
17:12.764,371795,/
17:13.603,372097,/
17:14.461,372406,/
17:15.342,372723,/
17:16.233,373044,/
17:17.069,373345,/
17:17.878,373636,/
17:18.703,373933,/
17:19.539,374234,/
17:20.425,374553,/
17:21.311,374872,/
17:22.181,375185,/
17:23.019,375487,/
17:23.864,375791,/
17:24.683,376086,/
17:25.511,376384,/
17:26.372,376694,/
17:27.247,377009,/
17:28.131,377327,/
17:28.986,377635,/
17:29.653,377875,V
17:30.400,378144,/
17:31.247,378449,/
17:32.122,378764,/
17:33.006,379082,/
17:33.867,379392,/
17:34.722,379700,/
17:35.550,379998,/
17:36.381,380297,/
17:37.208,380595,/
17:38.050,380898,/
17:38.942,381219,/
17:39.831,381539,/
17:40.681,381845,/
17:41.497,382139,/
17:42.331,382439,/
17:43.161,382738,/
17:44.036,383053,/
17:44.914,383369,/
17:45.617,383622,V
17:46.408,383907,/
17:47.261,384214,/
17:48.081,384509,/
17:48.894,384802,/
17:49.739,385106,/
17:50.608,385419,/
17:51.503,385741,/
17:52.378,386056,/
17:53.208,386355,/
17:54.025,386649,/
17:54.872,386954,/
17:55.731,387263,/
