Time,Sample,Type
2:33.639,55310,N
2:34.181,55505,N
2:34.725,55701,N
2:35.261,55894,F
2:35.828,56098,N
2:36.361,56290,F
2:36.900,56484,N
2:37.433,56676,F
2:37.972,56870,N
2:38.525,57069,F
2:39.078,57268,N
2:39.569,57445,V
2:40.164,57659,N
2:40.689,57848,F
2:41.222,58040,N
2:41.772,58238,F
2:42.294,58426,N
2:42.847,58625,F
2:43.394,58822,N
2:43.956,59024,F
2:44.478,59212,N
2:45.022,59408,F
2:45.561,59602,N
2:46.100,59796,F
2:46.653,59995,N
2:47.125,60165,V
2:47.767,60396,N
2:48.317,60594,V
2:48.844,60784,N
2:49.394,60982,F
2:49.933,61176,N
2:50.475,61371,F
2:51.025,61569,N
2:51.575,61767,N
2:52.128,61966,N
2:52.661,62158,N
2:53.208,62355,N
2:53.744,62548,N
2:54.283,62742,N
2:54.831,62939,F
2:55.394,63142,N
2:55.883,63318,V
2:56.492,63537,N
2:57.019,63727,N
2:57.558,63921,N
2:58.106,64118,F
2:58.639,64310,N
2:59.175,64503,F
2:59.739,64706,N
3:00.294,64906,F
3:00.836,65101,N
3:01.378,65296,F
3:01.908,65487,N
3:02.458,65685,F
3:03.011,65884,N
3:03.567,66084,F
3:04.108,66279,N
3:04.664,66479,N
3:05.183,66666,N
3:05.722,66860,N
3:06.250,67050,N
3:06.786,67243,F
3:07.328,67438,N
3:07.875,67635,V
3:08.425,67833,N
3:08.972,68030,V
3:09.528,68230,N
3:10.061,68422,F
3:10.594,68614,N
3:11.153,68815,F
3:11.722,69020,N
3:12.264,69215,F
3:12.808,69411,N
3:13.342,69603,F
3:13.900,69804,N
3:14.442,69999,N
3:14.983,70194,N
3:15.522,70388,N
3:16.083,70590,N
3:16.631,70787,F
3:17.181,70985,N
3:17.717,71178,V
3:18.253,71371,N
3:18.706,71534,V
3:19.344,71764,N
3:19.903,71965,F
3:20.444,72160,N
3:21.006,72362,F
3:21.542,72555,N
3:22.078,72748,F
3:22.617,72942,N
3:23.169,73141,F
3:23.708,73335,N
3:24.267,73536,F
3:24.825,73737,N
3:25.383,73938,F
3:25.919,74131,N
3:26.472,74330,F
3:27.017,74526,N
3:27.558,74721,F
3:28.119,74923,N
3:28.672,75122,F
3:29.228,75322,N
3:29.756,75512,F
3:30.286,75703,N
3:30.822,75896,V
3:31.389,76100,N
3:31.919,76291,F
3:32.467,76488,N
3:33.019,76687,N
3:33.567,76884,N
3:34.097,77075,N
3:34.650,77274,N
3:35.178,77464,F
3:35.725,77661,N
3:36.297,77867,V
3:36.844,78064,N
3:37.383,78258,F
3:37.933,78456,N
3:38.483,78654,F
3:39.014,78845,N
3:39.564,79043,F
3:40.106,79238,N
3:40.656,79436,F
3:41.200,79632,N
3:41.750,79830,F
3:42.286,80023,N
3:42.828,80218,F
3:43.361,80410,N
3:43.906,80606,F
3:44.450,80802,N
3:45.011,81004,F
3:45.525,81189,F
3:46.094,81394,N
3:46.625,81585,N
3:47.169,81781,N
3:47.725,81981,N
3:48.275,82179,F
3:48.839,82382,N
3:49.386,82579,F
3:49.942,82779,N
3:50.489,82976,F
3:51.028,83170,N
3:51.553,83359,F
3:52.108,83559,N
3:52.661,83758,F
3:53.214,83957,N
3:53.758,84153,F
3:54.306,84350,N
3:54.831,84539,F
3:55.372,84734,N
3:55.925,84933,F
3:56.453,85123,N
3:57.011,85324,F
3:57.567,85524,N
3:58.117,85722,N
3:58.650,85914,N
3:59.203,86113,N
3:59.739,86306,N
4:00.286,86503,N
4:00.853,86707,N
4:01.408,86907,F
4:01.947,87101,N
4:02.503,87301,V
4:02.894,87442,N
4:03.542,87675,F
4:04.122,87884,N
4:04.661,88078,N
4:05.208,88275,N
4:05.744,88468,N
4:06.300,88668,N
4:06.831,88859,N
4:07.364,89051,N
4:07.889,89240,F
4:08.436,89437,N
4:08.992,89637,F
4:09.550,89838,N
4:10.089,90032,V
4:10.642,90231,N
4:11.175,90423,N
4:11.722,90620,N
4:12.283,90822,N
4:12.806,91010,N
4:13.361,91210,N
4:13.917,91410,N
4:14.486,91615,N
4:15.017,91806,N
4:15.564,92003,F
4:16.114,92201,N
4:16.658,92397,F
4:17.197,92591,N
4:17.744,92788,F
4:18.286,92983,N
4:18.756,93152,V
4:19.392,93381,N
4:19.919,93571,N
4:20.467,93768,N
4:21.011,93964,N
4:21.575,94167,N
4:22.117,94362,N
4:22.669,94561,N
4:23.203,94753,N
4:23.756,94952,N
4:24.292,95145,N
4:24.833,95340,N
4:25.381,95537,N
4:25.928,95734,N
4:26.197,95831,+
4:26.469,95929,V
4:27.019,96127,N
4:27.539,96314,V
4:28.078,96508,N
4:28.578,96688,V
4:28.872,96794,+
4:29.167,96900,N
4:29.706,97094,F
4:30.239,97286,N
4:30.808,97491,N
4:31.336,97681,N
4:31.872,97874,F
4:32.411,98068,N
4:32.956,98264,N
4:33.508,98463,N
4:34.064,98663,N
4:34.606,98858,N
4:35.164,99059,N
4:35.694,99250,N
4:36.236,99445,F
4:36.794,99646,N
4:37.286,99823,V
4:37.878,100036,N
4:38.433,100236,N
4:38.989,100436,N
4:39.547,100637,N
4:40.092,100833,N
4:40.622,101024,N
4:41.161,101218,N
4:41.717,101418,N
4:42.272,101618,N
4:42.808,101811,F
4:43.358,102009,N
4:43.847,102185,V
4:44.439,102398,N
4:44.989,102596,N
4:45.531,102791,N
4:46.092,102993,N
4:46.636,103189,N
4:47.200,103392,N
4:47.742,103587,N
4:48.303,103789,N
4:48.825,103977,N
4:49.369,104173,N
4:49.925,104373,N
4:50.508,104583,N
4:51.044,104776,N
4:51.594,104974,N
4:52.128,105166,N
4:52.681,105365,N
4:53.217,105558,N
4:53.750,105750,F
4:54.306,105950,N
4:54.808,106131,V
4:55.417,106350,N
4:55.908,106527,V
4:56.503,106741,N
4:57.056,106940,F
4:57.592,107133,N
4:58.136,107329,N
4:58.703,107533,N
4:59.250,107730,N
4:59.803,107929,N
5:00.331,108119,F
5:00.881,108317,N
5:01.422,108512,V
5:01.964,108707,N
5:02.522,108908,V
5:03.064,109103,N
5:03.619,109303,N
5:04.164,109499,N
5:04.711,109696,N
5:05.236,109885,N
5:05.767,110076,N
5:06.328,110278,N
5:06.889,110480,N
5:07.422,110672,N
5:07.981,110873,N
5:08.506,111062,N
5:09.050,111258,N
5:09.586,111451,N
5:10.083,111630,V
5:10.683,111846,N
5:11.189,112028,V
5:11.808,112251,N
5:12.358,112449,N
5:12.906,112646,N
5:13.458,112845,N
5:13.992,113037,N
5:14.539,113234,N
5:15.103,113437,N
5:15.642,113631,N
5:16.186,113827,N
5:16.719,114019,N
5:17.253,114211,N
5:17.781,114401,N
5:18.322,114596,N
5:18.600,114696,+
5:18.878,114796,V
5:19.425,114993,N
5:19.975,115191,V
5:20.528,115390,N
5:21.083,115590,V
5:21.350,115686,+
5:21.617,115782,N
5:22.147,115973,N
5:22.708,116175,N
5:23.269,116377,N
5:23.819,116575,N
5:24.372,116774,N
5:24.908,116967,N
5:25.442,117159,F
5:25.978,117352,N
5:26.444,117520,V
5:27.072,117746,N
5:27.625,117945,V
5:28.189,118148,N
5:28.733,118344,N
5:29.267,118536,N
5:29.806,118730,N
5:30.344,118924,N
5:30.889,119120,N
5:31.444,119320,N
5:31.986,119515,N
5:32.547,119717,N
5:33.078,119908,N
5:33.617,120102,N
5:34.153,120295,F
5:34.717,120498,N
5:35.175,120663,V
5:35.825,120897,N
5:36.381,121097,N
5:36.942,121299,N
5:37.481,121493,N
5:38.019,121687,N
5:38.564,121883,N
5:39.119,122083,N
5:39.672,122282,N
5:40.222,122480,N
5:40.783,122682,N
5:41.311,122872,N
5:41.850,123066,N
5:42.267,123216,A
5:42.931,123455,N
5:43.469,123649,N
5:44.025,123849,N
5:44.592,124053,N
5:45.139,124250,N
5:45.678,124444,N
5:46.225,124641,N
5:46.761,124834,N
5:47.217,124998,A
5:47.881,125237,N
5:48.442,125439,N
5:48.986,125635,N
5:49.525,125829,N
5:50.067,126024,N
5:50.619,126223,N
5:51.167,126420,N
5:51.708,126615,N
5:52.269,126817,N
5:52.831,127019,N
5:53.369,127213,N
5:53.903,127405,N
5:54.453,127603,N
5:54.983,127794,N
5:55.531,127991,N
5:56.103,128197,N
5:56.656,128396,N
5:57.203,128593,N
5:57.733,128784,N
5:58.281,128981,N
5:58.836,129181,N
5:59.383,129378,N
5:59.778,129520,A
6:00.456,129764,N
6:01.031,129971,N
6:01.572,130166,N
6:02.114,130361,N
6:02.658,130557,N
6:03.189,130748,N
6:03.744,130948,N
6:04.314,131153,N
6:04.861,131350,N
6:05.400,131544,N
6:05.928,131734,N
6:06.478,131932,N
6:07.008,132123,N
6:07.558,132321,N
6:08.106,132518,N
6:08.653,132715,N
6:09.211,132916,N
6:09.761,133114,N
6:10.297,133307,N
6:10.842,133503,N
6:11.381,133697,N
6:11.950,133902,N
6:12.503,134101,N
6:13.044,134296,N
6:13.481,134453,A
6:14.133,134688,N
6:14.689,134888,N
6:15.228,135082,N
6:15.783,135282,N
6:16.319,135475,N
6:16.736,135625,A
6:17.411,135868,N
6:17.958,136065,N
6:18.500,136260,N
6:19.036,136453,N
6:19.578,136648,N
6:20.142,136851,N
6:20.694,137050,N
6:21.239,137246,N
6:21.786,137443,N
6:22.322,137636,N
6:22.864,137831,N
6:23.397,138023,N
6:23.956,138224,N
6:24.494,138418,N
6:25.044,138616,N
6:25.614,138821,N
6:26.156,139016,N
6:26.694,139210,N
6:27.231,139403,N
6:27.775,139599,N
6:28.344,139804,N
6:28.900,140004,N
6:29.439,140198,N
6:30.000,140400,N
6:30.531,140591,N
6:31.072,140786,N
6:31.614,140981,N
6:32.169,141181,N
6:32.706,141374,N
6:33.261,141574,N
6:33.822,141776,N
6:34.361,141970,N
6:34.911,142168,N
6:35.467,142368,N
6:36.003,142561,N
6:36.553,142759,N
6:37.008,142923,A
6:37.672,143162,N
6:38.228,143362,N
6:38.769,143557,N
6:39.311,143752,N
6:39.858,143949,N
6:40.406,144146,N
6:40.953,144343,N
6:41.497,144539,N
6:42.047,144737,N
6:42.600,144936,N
6:43.147,145133,N
6:43.672,145322,N
6:44.211,145516,N
6:44.761,145714,N
6:45.342,145923,N
6:45.878,146116,N
6:46.428,146314,N
6:46.950,146502,N
6:47.528,146710,N
6:48.064,146903,N
6:48.611,147100,N
6:49.164,147299,N
6:49.725,147501,N
6:50.269,147697,N
6:50.811,147892,N
6:51.353,148087,N
6:51.911,148288,N
6:52.442,148479,N
6:52.989,148676,N
6:53.556,148880,N
6:54.100,149076,N
6:54.667,149280,N
6:55.186,149467,N
6:55.719,149659,N
6:56.267,149856,N
6:56.814,150053,N
6:57.350,150246,N
6:57.894,150442,N
6:58.458,150645,N
6:58.997,150839,N
6:59.542,151035,N
7:00.089,151232,N
7:00.636,151429,N
7:01.186,151627,N
7:01.750,151830,N
7:02.306,152030,N
7:02.853,152227,N
7:03.381,152417,N
7:03.931,152615,N
7:04.481,152813,N
7:05.019,153007,N
7:05.553,153199,N
7:06.108,153399,N
7:06.664,153599,N
7:07.203,153793,N
7:07.742,153987,N
7:08.297,154187,N
7:08.831,154379,N
7:09.375,154575,N
7:09.942,154779,N
7:10.500,154980,N
7:11.042,155175,N
7:11.581,155369,N
7:12.136,155569,N
7:12.669,155761,N
7:13.217,155958,F
7:13.764,156155,N
7:14.325,156357,N
7:14.878,156556,N
7:15.425,156753,N
7:15.975,156951,N
7:16.519,157147,N
7:17.039,157334,N
7:17.583,157530,N
7:18.144,157732,N
7:18.703,157933,N
7:19.239,158126,N
7:19.692,158289,A
7:20.308,158511,N
7:20.861,158710,N
7:21.408,158907,N
7:21.933,159096,N
7:22.483,159294,N
7:23.039,159494,N
7:23.539,159674,V
7:24.142,159891,N
7:24.683,160086,N
7:25.228,160282,N
7:25.775,160479,N
7:26.328,160678,N
7:26.881,160877,N
7:27.431,161075,N
7:27.967,161268,N
7:28.497,161459,N
7:29.036,161653,N
7:29.583,161850,N
7:30.108,162039,F
7:30.664,162239,N
7:31.217,162438,V
7:31.767,162636,N
7:32.297,162827,V
7:32.850,163026,N
7:33.394,163222,F
7:33.928,163414,N
7:34.483,163614,F
7:35.050,163818,N
7:35.603,164017,F
7:36.144,164212,N
7:36.681,164405,F
7:37.242,164607,N
7:37.792,164805,F
7:38.322,164996,N
7:38.892,165201,V
7:39.436,165397,N
7:39.986,165595,V
7:40.544,165796,N
7:41.086,165991,F
7:41.611,166180,N
7:42.156,166376,F
7:42.739,166586,N
7:43.283,166782,F
7:43.836,166981,N
7:44.097,167075,+
7:44.358,167169,V
7:44.922,167372,N
7:45.408,167547,V
7:46.008,167763,N
7:46.558,167961,V
7:46.833,168060,+
7:47.111,168160,N
7:47.664,168359,F
7:48.231,168563,N
7:48.775,168759,F
7:49.308,168951,N
7:49.842,169143,V
7:50.383,169338,N
7:50.964,169547,N
7:51.525,169749,N
7:52.072,169946,V
7:52.608,170139,N
7:53.156,170336,F
7:53.686,170527,N
7:53.942,170619,+
7:54.200,170712,V
7:54.789,170924,N
7:55.342,171123,V
7:55.894,171322,N
7:56.444,171520,V
7:56.722,171620,+
7:57.003,171721,N
7:57.542,171915,F
7:58.064,172103,N
7:58.628,172306,F
7:59.208,172515,N
7:59.764,172715,F
8:00.311,172912,N
8:00.856,173108,F
8:01.403,173305,N
8:01.667,173400,+
8:01.931,173495,V
8:02.500,173700,N
8:03.044,173896,V
8:03.597,174095,N
8:04.078,174268,V
8:04.394,174382,+
8:04.714,174497,N
8:05.253,174691,N
8:05.786,174883,N
8:06.331,175079,N
8:06.900,175284,N
8:07.456,175484,F
8:08.008,175683,N
8:08.564,175883,F
8:09.094,176074,N
8:09.644,176272,F
8:10.178,176464,N
8:10.436,176557,+
8:10.697,176651,V
8:11.286,176863,N
8:11.747,177029,V
8:12.411,177268,N
8:12.917,177450,V
8:13.217,177558,+
8:13.517,177666,N
8:14.056,177860,F
8:14.589,178052,N
8:15.147,178253,F
8:15.717,178458,N
8:16.267,178656,F
8:16.803,178849,N
8:17.333,179040,F
8:17.875,179235,N
8:18.422,179432,F
8:18.958,179625,N
8:19.500,179820,V
8:20.053,180019,N
8:20.536,180193,V
8:21.156,180416,N
8:21.700,180612,F
8:22.244,180808,N
8:22.789,181004,N
8:23.344,181204,N
8:23.908,181407,N
8:24.450,181602,N
8:25.019,181807,N
8:25.547,181997,N
8:26.081,182189,V
8:26.628,182386,N
8:27.133,182568,V
8:27.733,182784,N
8:28.283,182982,N
8:28.839,183182,N
8:29.372,183374,N
8:29.914,183569,N
8:30.444,183760,N
8:30.994,183958,N
8:31.536,184153,N
8:32.100,184356,N
8:32.600,184536,A
8:33.194,184750,N
8:33.661,184918,V
8:34.275,185139,N
8:34.822,185336,N
8:35.361,185530,N
8:35.903,185725,F
8:36.461,185926,N
8:37.031,186131,F
8:37.572,186326,N
8:38.108,186519,V
8:38.656,186716,N
8:39.192,186909,F
8:39.744,187108,N
8:40.322,187316,F
8:40.850,187506,N
8:41.400,187704,F
8:41.928,187894,N
8:42.472,188090,V
8:43.006,188282,N
8:43.542,188475,V
8:44.100,188676,N
8:44.650,188874,F
8:45.200,189072,N
8:45.736,189265,F
8:46.278,189460,N
8:46.833,189660,F
8:47.367,189852,N
8:47.917,190050,F
8:48.494,190258,N
8:49.044,190456,F
8:49.619,190663,N
8:50.144,190852,F
8:50.686,191047,N
8:51.233,191244,F
8:51.783,191442,N
8:52.322,191636,F
8:52.856,191828,N
8:53.414,192029,V
8:53.967,192228,N
8:54.506,192422,F
8:55.033,192612,N
8:55.575,192807,V
8:56.139,193010,N
8:56.700,193212,F
8:57.231,193403,N
8:57.778,193600,F
8:58.317,193794,N
8:58.864,193991,F
8:59.400,194184,N
8:59.956,194384,F
9:00.494,194578,N
9:01.047,194777,V
9:01.619,194983,N
9:02.167,195180,F
9:02.714,195377,N
9:03.258,195573,F
9:03.811,195772,N
9:04.367,195972,N
9:04.919,196171,N
9:05.464,196367,N
9:06.017,196566,N
9:06.558,196761,N
9:07.097,196955,N
9:07.633,197148,F
9:08.194,197350,N
9:08.728,197542,F
9:09.278,197740,N
9:09.753,197911,V
9:10.397,198143,N
9:10.947,198341,F
9:11.483,198534,N
9:12.033,198732,N
9:12.583,198930,N
9:13.150,199134,N
9:13.617,199302,A
9:14.256,199532,N
9:14.789,199724,N
9:15.333,199920,N
9:15.883,200118,N
9:16.425,200313,F
9:16.956,200504,N
9:17.469,200689,V
9:18.078,200908,N
9:18.617,201102,N
9:19.150,201294,N
9:19.700,201492,N
9:20.244,201688,N
9:20.786,201883,N
9:21.347,202085,N
9:21.894,202282,N
9:22.453,202483,N
9:22.986,202675,N
9:23.525,202869,N
9:24.083,203070,N
9:24.644,203272,N
9:25.183,203466,N
9:25.736,203665,N
9:26.211,203836,V
9:26.844,204064,N
9:27.328,204238,V
9:27.936,204457,N
9:28.494,204658,N
9:29.047,204857,N
9:29.606,205058,N
9:30.142,205251,N
9:30.708,205455,N
9:31.233,205644,N
9:31.772,205838,N
9:32.231,206003,V
9:32.869,206233,N
9:33.406,206426,N
9:33.958,206625,N
9:34.525,206829,V
9:35.078,207028,N
9:35.619,207223,F
9:36.156,207416,N
9:36.711,207616,F
9:37.261,207814,N
9:37.822,208016,F
9:38.372,208214,N
9:38.939,208418,F
9:39.458,208605,N
9:40.003,208801,F
9:40.547,208997,N
9:41.097,209195,F
9:41.636,209389,N
9:42.183,209586,F
9:42.747,209789,N
9:43.289,209984,F
9:43.828,210178,N
9:44.364,210371,F
9:44.911,210568,N
9:45.464,210767,N
9:46.025,210969,N
9:46.578,211168,F
9:47.142,211371,N
9:47.672,211562,F
9:48.217,211758,N
9:48.761,211954,F
9:49.314,212153,N
9:49.872,212354,F
9:50.350,212526,N
9:50.981,212753,F
9:51.528,212950,N
9:52.086,213151,N
9:52.611,213340,N
9:53.150,213534,F
9:53.711,213736,N
9:54.281,213941,F
9:54.811,214132,N
9:55.356,214328,F
9:55.889,214520,N
9:56.450,214722,F
9:56.992,214917,N
9:57.528,215110,F
9:58.083,215310,N
9:58.653,215515,F
9:59.217,215718,N
9:59.753,215911,F
10:00.306,216110,N
10:00.858,216309,F
10:01.406,216506,N
10:01.956,216704,F
10:02.511,216904,N
10:03.067,217104,F
10:03.631,217307,N
10:04.169,217501,N
10:04.694,217690,N
10:05.242,217887,N
10:05.783,218082,N
10:06.350,218286,N
10:06.900,218484,N
10:07.461,218686,N
10:07.997,218879,F
10:08.567,219084,N
10:09.092,219273,N
10:09.367,219372,+
10:09.642,219471,V
10:10.214,219677,N
10:10.772,219878,V
10:11.308,220071,N
10:11.822,220256,V
10:12.119,220363,+
10:12.419,220471,N
10:12.958,220665,F
10:13.525,220869,N
10:14.047,221057,N
10:14.608,221259,N
10:15.169,221461,N
10:15.717,221658,N
10:16.250,221850,N
10:16.803,222049,N
10:17.331,222239,N
10:17.878,222436,N
10:18.439,222638,V
10:18.997,222839,N
10:19.536,223033,N
10:20.086,223231,N
10:20.636,223429,N
10:21.167,223620,N
10:21.717,223818,N
10:22.253,224011,N
10:22.831,224219,N
10:23.372,224414,N
10:23.931,224615,F
10:24.472,224810,N
10:24.728,224902,+
10:24.983,224994,V
10:25.578,225208,N
10:26.067,225384,V
10:26.689,225608,N
10:27.158,225777,V
10:27.489,225896,+
10:27.819,226015,N
10:28.356,226208,N
10:28.889,226400,N
10:29.428,226594,N
10:30.000,226800,N
10:30.519,226987,N
10:31.072,227186,N
10:31.625,227385,N
10:32.200,227592,N
10:32.728,227782,F
10:33.267,227976,N
10:33.761,228154,V
10:34.372,228374,N
10:34.947,228581,V
10:35.500,228780,N
10:36.058,228981,F
10:36.489,229136,A
10:37.144,229372,N
10:37.683,229566,N
10:38.247,229769,N
10:38.792,229965,N
10:39.347,230165,N
10:39.903,230365,N
10:40.467,230568,N
10:41.003,230761,N
10:41.544,230956,V
10:42.089,231152,N
10:42.603,231337,F
10:43.217,231558,N
10:43.769,231757,N
10:44.189,231908,A
10:44.842,232143,N
10:45.397,232343,N
10:45.933,232536,N
10:46.506,232742,N
10:47.050,232938,N
10:47.600,233136,N
10:48.164,233339,N
10:48.728,233542,N
10:49.192,233709,A
10:49.806,233930,N
10:50.361,234130,N
10:50.919,234331,N
10:51.483,234534,N
10:52.033,234732,N
10:52.592,234933,N
10:53.119,235123,N
10:53.669,235321,N
10:54.208,235515,N
10:54.772,235718,N
10:55.311,235912,N
10:55.861,236110,N
10:56.431,236315,N
10:56.986,236515,N
10:57.533,236712,N
10:58.072,236906,N
10:58.633,237108,N
10:59.192,237309,N
10:59.750,237510,N
11:00.300,237708,N
11:00.856,237908,N
11:01.397,238103,N
11:01.964,238307,N
11:02.514,238505,N
11:03.064,238703,N
11:03.608,238899,N
11:04.186,239107,N
11:04.747,239309,N
11:05.292,239505,N
11:05.839,239702,N
11:06.386,239899,N
11:06.931,240095,N
11:07.483,240294,N
11:08.053,240499,N
11:08.606,240698,N
11:09.153,240895,N
11:09.683,241086,N
11:10.231,241283,N
11:10.794,241486,N
11:11.342,241683,N
11:11.892,241881,N
11:12.450,242082,N
11:13.025,242289,N
11:13.569,242485,N
11:14.117,242682,N
11:14.656,242876,N
11:15.219,243079,N
11:15.778,243280,N
11:16.339,243482,N
11:16.883,243678,N
11:17.447,243881,N
11:17.975,244071,N
11:18.517,244266,N
11:19.081,244469,N
11:19.622,244664,N
11:20.178,244864,N
11:20.733,245064,N
11:21.306,245270,N
11:21.842,245463,N
11:22.389,245660,N
11:22.936,245857,N
11:23.486,246055,N
11:24.044,246256,N
