Time,Sample,Type
5:34.550,120438,N
5:35.439,120758,N
5:36.322,121076,N
5:37.164,121379,N
5:37.997,121679,N
5:38.808,121971,N
5:39.611,122260,N
5:40.453,122563,N
5:41.317,122874,N
5:42.189,123188,N
5:43.031,123491,N
5:43.822,123776,N
5:44.647,124073,N
5:45.450,124362,N
5:46.239,124646,N
5:47.081,124949,N
5:47.933,125256,N
5:48.781,125561,N
5:49.594,125854,N
5:50.394,126142,N
5:51.236,126445,N
5:52.086,126751,N
5:52.950,127062,N
5:53.842,127383,N
5:54.758,127713,N
5:55.636,128029,N
5:56.464,128327,N
5:57.328,128638,N
5:58.194,128950,N
5:59.075,129267,N
5:59.961,129586,N
6:00.836,129901,N
6:01.692,130209,N
6:02.500,130500,N
6:03.314,130793,N
6:04.178,131104,N
6:05.028,131410,N
6:05.872,131714,N
6:06.742,132027,N
6:07.606,132338,N
6:08.417,132630,N
6:09.219,132919,N
6:10.047,133217,N
6:10.881,133517,N
6:11.689,133808,N
6:12.472,134090,N
6:13.244,134368,N
6:14.031,134651,N
6:14.811,134932,N
6:15.633,135228,N
6:16.544,135556,N
6:17.497,135899,N
6:18.419,136231,N
6:19.342,136563,N
6:20.264,136895,N
6:21.169,137221,N
6:22.061,137542,N
6:23.039,137894,N
6:23.981,138233,N
6:24.883,138558,N
6:25.761,138874,N
6:26.642,139191,N
6:27.517,139506,N
6:28.386,139819,N
6:29.319,140155,N
6:30.247,140489,N
6:31.128,140806,N
6:31.986,141115,N
6:32.847,141425,N
6:33.717,141738,N
6:34.581,142049,N
6:35.489,142376,N
6:36.392,142701,N
6:37.253,143011,N
6:38.092,143313,N
6:38.928,143614,N
6:39.778,143920,N
6:40.611,144220,N
6:41.469,144529,N
6:42.364,144851,N
6:43.214,145157,N
6:44.033,145452,N
6:44.839,145742,N
6:45.683,146046,N
6:46.553,146359,N
6:47.422,146672,N
6:48.317,146994,N
6:49.214,147317,N
6:50.053,147619,N
6:50.900,147924,N
6:51.756,148232,N
6:52.658,148557,N
6:53.553,148879,N
6:54.433,149196,N
6:55.347,149525,N
6:56.197,149831,N
6:57.025,150129,N
6:57.883,150438,N
6:58.786,150763,N
6:59.683,151086,N
7:00.553,151399,N
7:01.436,151717,N
7:02.264,152015,N
7:03.075,152307,N
7:03.889,152600,N
7:04.761,152914,N
7:05.678,153244,N
7:06.564,153563,N
7:07.447,153881,N
7:08.306,154190,N
7:09.144,154492,N
7:10.014,154805,N
7:10.900,155124,N
7:11.825,155457,N
7:12.714,155777,N
7:13.553,156079,N
7:14.419,156391,N
7:15.253,156691,N
7:16.081,156989,N
7:16.958,157305,N
7:17.867,157632,N
7:18.744,157948,N
7:19.586,158251,N
7:20.425,158553,N
7:21.244,158848,N
7:22.064,159143,N
7:22.939,159458,N
7:23.842,159783,N
7:24.756,160112,N
7:25.617,160422,N
7:26.481,160733,N
7:27.364,161051,N
7:28.236,161365,N
7:29.144,161692,N
7:30.064,162023,N
7:31.000,162360,N
7:31.878,162676,N
7:32.717,162978,N
7:33.589,163292,N
7:34.439,163598,N
7:35.294,163906,N
7:36.175,164223,N
7:37.042,164535,N
7:37.856,164828,N
7:38.661,165118,N
7:39.489,165416,N
7:40.333,165720,N
7:41.189,166028,N
7:42.069,166345,N
7:42.947,166661,N
7:43.792,166965,N
7:44.594,167254,N
7:45.408,167547,N
7:46.283,167862,N
7:47.150,168174,N
7:48.008,168483,N
7:48.867,168792,N
7:49.739,169106,N
7:50.581,169409,N
7:51.406,169706,N
7:52.283,170022,N
7:53.192,170349,N
7:54.069,170665,N
7:54.958,170985,N
7:55.808,171291,N
7:56.644,171592,N
7:57.464,171887,N
7:58.303,172189,N
7:59.219,172519,N
8:00.100,172836,N
8:00.953,173143,N
8:01.819,173455,N
8:02.678,173764,N
8:03.519,174067,N
8:04.361,174370,N
8:05.269,174697,N
8:06.150,175014,N
8:07.003,175321,N
8:07.833,175620,N
8:08.650,175914,N
8:09.478,176212,N
8:10.300,176508,N
8:11.161,176818,N
8:12.042,177135,N
8:12.897,177443,N
8:13.717,177738,N
8:14.519,178027,N
8:15.325,178317,N
8:16.133,178608,N
8:16.953,178903,N
8:17.814,179213,N
8:18.681,179525,N
8:19.500,179820,N
8:20.336,180121,N
8:21.181,180425,N
8:22.050,180738,N
8:22.939,181058,N
8:23.831,181379,N
8:24.758,181713,N
8:25.633,182028,N
8:26.458,182325,N
8:27.314,182633,N
8:28.189,182948,N
8:29.064,183263,N
8:29.942,183579,N
8:30.853,183907,N
8:31.694,184210,N
8:32.511,184504,N
8:33.347,184805,N
8:34.197,185111,N
8:35.094,185434,N
8:35.972,185750,N
8:36.839,186062,N
8:37.700,186372,N
8:38.522,186668,N
8:39.369,186973,N
8:40.225,187281,N
8:41.128,187606,N
8:42.019,187927,N
8:42.881,188237,N
8:43.753,188551,N
8:44.583,188850,N
8:45.394,189142,N
8:46.247,189449,N
8:47.139,189770,N
8:48.025,190089,N
8:48.897,190403,N
8:49.772,190718,N
8:50.625,191025,N
8:51.483,191334,N
8:52.361,191650,N
8:53.264,191975,N
8:54.211,192316,N
8:55.094,192634,N
8:55.950,192942,N
8:56.822,193256,N
8:57.686,193567,N
8:58.583,193890,N
8:59.503,194221,N
9:00.447,194561,N
9:01.347,194885,N
9:02.194,195190,N
9:03.097,195515,N
9:03.969,195829,N
9:04.867,196152,N
9:05.786,196483,N
9:06.711,196816,N
9:07.594,197134,N
9:08.436,197437,N
9:09.303,197749,N
9:10.169,198061,N
9:11.031,198371,N
9:11.928,198694,N
9:12.819,199015,N
9:13.672,199322,N
9:14.497,199619,N
9:15.339,199922,N
9:16.194,200230,N
9:17.081,200549,N
9:17.975,200871,N
9:18.853,201187,N
9:19.728,201502,N
9:20.556,201800,N
9:21.389,202100,N
9:22.283,202422,N
9:23.167,202740,N
9:24.058,203061,N
9:24.933,203376,N
9:25.800,203688,N
9:26.636,203989,N
9:27.436,204277,N
9:28.286,204583,N
9:29.178,204904,N
9:30.044,205216,N
9:30.908,205527,N
9:31.769,205837,N
9:32.625,206145,N
9:33.478,206452,N
9:34.344,206764,N
9:35.250,207090,N
9:36.128,207406,N
9:36.997,207719,N
9:37.839,208022,N
9:38.686,208327,N
9:39.497,208619,N
9:40.328,208918,N
9:41.228,209242,N
9:42.094,209554,N
9:42.931,209855,N
9:43.753,210151,N
9:44.556,210440,N
9:45.378,210736,N
9:46.194,211030,N
9:47.014,211325,N
9:47.878,211636,N
9:48.697,211931,N
9:49.481,212213,N
9:50.258,212493,N
9:51.042,212775,N
9:51.842,213063,N
9:52.661,213358,N
9:53.506,213662,N
9:54.369,213973,N
9:55.197,214271,N
9:56.003,214561,N
9:56.808,214851,N
9:57.644,215152,N
9:58.492,215457,N
9:59.350,215766,N
10:00.258,216093,N
10:01.125,216405,N
10:01.953,216703,N
10:02.778,217000,N
10:03.611,217300,N
10:04.494,217618,N
10:05.369,217933,N
10:06.261,218254,N
10:07.164,218579,N
10:07.989,218876,N
10:08.808,219171,N
10:09.642,219471,N
10:10.514,219785,N
10:11.386,220099,N
10:12.239,220406,N
10:13.133,220728,N
10:13.978,221032,N
10:14.772,221318,N
10:15.600,221616,N
10:16.467,221928,N
10:17.350,222246,N
10:18.222,222560,N
10:19.108,222879,N
10:19.956,223184,N
10:20.778,223480,N
10:21.611,223780,N
10:22.461,224086,N
10:23.372,224414,N
10:24.247,224729,N
10:25.100,225036,N
10:25.967,225348,N
10:26.783,225642,N
10:27.592,225933,N
10:28.431,226235,N
10:29.303,226549,N
10:30.167,226860,N
10:30.994,227158,N
10:31.808,227451,N
10:32.639,227750,N
10:33.428,228034,N
10:34.225,228321,N
10:35.083,228630,N
10:35.975,228951,N
10:36.850,229266,N
10:37.669,229561,N
10:38.506,229862,N
10:39.342,230163,N
10:40.161,230458,N
10:41.003,230761,N
10:41.861,231070,N
10:42.722,231380,N
10:43.539,231674,N
10:44.342,231963,N
10:45.178,232264,N
10:46.008,232563,N
10:46.872,232874,N
10:47.781,233201,N
10:48.681,233525,N
10:49.597,233855,N
10:50.422,234152,N
10:51.300,234468,N
10:52.175,234783,N
10:53.056,235100,N
10:53.950,235422,N
10:54.822,235736,N
10:55.689,236048,N
10:56.514,236345,N
10:57.342,236643,N
10:58.208,236955,N
10:59.075,237267,N
10:59.947,237581,N
11:00.817,237894,N
11:01.672,238202,N
11:02.481,238493,N
11:03.289,238784,N
11:04.158,239097,N
11:05.031,239411,N
11:05.894,239722,N
11:06.761,240034,N
11:07.622,240344,N
11:08.456,240644,N
11:09.272,240938,N
11:10.131,241247,N
11:11.028,241570,N
11:11.914,241889,N
11:12.806,242210,N
11:13.656,242516,N
11:14.494,242818,N
11:15.303,243109,N
11:16.119,243403,N
11:17.011,243724,N
11:17.889,244040,N
11:18.731,244343,N
11:19.583,244650,N
11:20.425,244953,N
11:21.267,245256,N
11:22.111,245560,N
11:23.003,245881,N
11:23.908,246207,N
11:24.778,246520,N
11:25.622,246824,N
11:26.450,247122,N
11:27.286,247423,N
11:28.108,247719,N
11:28.969,248029,N
11:29.889,248360,N
11:30.764,248675,N
11:31.608,248979,N
11:32.450,249282,N
11:33.319,249595,N
11:34.208,249915,N
11:35.100,250236,N
11:36.039,250574,N
11:36.947,250901,N
11:37.794,251206,N
11:38.633,251508,N
11:39.478,251812,N
11:40.356,252128,N
11:41.247,252449,N
11:42.158,252777,N
11:43.056,253100,N
11:43.900,253404,N
11:44.733,253704,N
11:45.581,254009,N
11:46.453,254323,N
11:47.325,254637,N
11:48.200,254952,N
11:49.094,255274,N
11:49.919,255571,N
11:50.736,255865,N
11:51.564,256163,N
11:52.439,256478,N
11:53.325,256797,N
11:54.211,257116,N
11:55.111,257440,N
11:55.969,257749,N
11:56.797,258047,N
11:57.664,258359,N
11:58.528,258670,N
11:59.433,258996,N
12:00.314,259313,N
12:01.172,259622,N
12:02.036,259933,N
12:02.858,260229,N
12:03.678,260524,N
12:04.542,260835,N
12:05.442,261159,N
12:06.322,261476,N
12:07.181,261785,N
12:08.042,262095,N
12:08.856,262388,N
12:09.667,262680,N
12:10.514,262985,N
12:11.397,263303,N
12:12.289,263624,N
12:13.133,263928,N
12:13.975,264231,N
12:14.822,264536,N
12:15.658,264837,N
12:16.519,265147,N
12:17.419,265471,N
12:18.344,265804,N
12:19.222,266120,N
12:20.053,266419,N
12:20.925,266733,N
12:21.761,267034,N
12:22.594,267334,N
12:23.469,267649,N
12:24.358,267969,N
12:25.225,268281,N
12:26.044,268576,N
12:26.867,268872,N
12:27.700,269172,N
12:28.522,269468,N
12:29.383,269778,N
12:30.261,270094,N
12:31.142,270411,N
12:31.956,270704,N
12:32.753,270991,N
12:33.603,271297,N
12:34.456,271604,N
12:35.311,271912,N
12:36.183,272226,N
12:37.056,272540,N
12:37.900,272844,N
12:38.714,273137,N
12:39.558,273441,N
12:40.433,273756,N
12:41.306,274070,N
12:42.211,274396,N
12:43.103,274717,N
12:43.978,275032,N
12:44.808,275331,N
12:45.639,275630,N
12:46.558,275961,N
12:47.478,276292,N
12:48.328,276598,N
12:49.178,276904,N
12:50.014,277205,N
12:50.806,277490,N
12:51.589,277772,N
12:52.439,278078,N
12:53.322,278396,N
12:54.211,278716,N
12:55.092,279033,N
12:55.950,279342,N
12:56.828,279658,N
12:57.686,279967,N
12:58.606,280298,N
12:59.547,280637,N
13:00.458,280965,N
13:01.367,281292,N
13:02.242,281607,N
13:03.125,281925,N
13:04.006,282242,N
13:04.911,282568,N
13:05.861,282910,N
13:06.756,283232,N
13:07.639,283550,N
13:08.508,283863,N
13:09.392,284181,N
13:10.264,284495,N
13:11.175,284823,N
13:12.117,285162,N
13:13.017,285486,N
13:13.869,285793,N
13:14.728,286102,N
13:15.614,286421,N
13:16.497,286739,N
13:17.397,287063,N
13:18.342,287403,N
13:19.222,287720,N
13:20.072,288026,N
13:20.922,288332,N
13:21.808,288651,N
13:22.714,288977,N
13:23.625,289305,N
13:24.567,289644,N
13:25.450,289962,N
13:26.286,290263,N
13:27.139,290570,N
13:27.992,290877,N
13:28.883,291198,N
13:29.778,291520,N
13:30.678,291844,N
13:31.564,292163,N
13:32.389,292460,N
13:33.231,292763,N
13:34.103,293077,N
13:35.019,293407,N
13:35.919,293731,N
13:36.803,294049,N
13:37.689,294368,N
13:38.519,294667,N
13:39.331,294959,N
13:40.172,295262,N
13:41.081,295589,N
13:41.964,295907,N
13:42.822,296216,N
13:43.703,296533,N
13:44.544,296836,N
13:45.367,297132,N
13:46.222,297440,N
13:47.106,297758,N
13:48.019,298087,N
13:48.908,298407,N
13:49.764,298715,N
13:50.628,299026,N
13:51.461,299326,N
13:52.339,299642,N
13:53.250,299970,N
13:54.172,300302,N
13:55.050,300618,N
13:55.900,300924,N
13:56.764,301235,N
13:57.603,301537,N
13:58.450,301842,N
13:59.347,302165,N
14:00.272,302498,N
14:01.147,302813,N
14:01.989,303116,N
14:02.872,303434,N
14:03.722,303740,N
14:04.586,304051,N
14:05.481,304373,N
14:06.400,304704,N
14:07.294,305026,N
14:08.139,305330,N
14:09.011,305644,N
14:09.900,305964,N
14:10.794,306286,N
14:11.728,306622,N
14:12.650,306954,N
14:13.558,307281,N
14:14.386,307579,N
14:15.228,307882,N
14:16.100,308196,N
14:16.975,308511,N
14:17.864,308831,N
14:18.753,309151,N
14:19.636,309469,N
14:20.469,309769,N
14:21.319,310075,N
14:22.219,310399,N
14:23.125,310725,N
14:24.033,311052,N
14:24.944,311380,N
14:25.842,311703,N
14:26.722,312020,N
14:27.572,312326,N
14:28.500,312660,N
14:29.406,312986,N
14:30.319,313315,N
14:31.281,313661,N
14:32.200,313992,N
14:33.097,314315,N
14:33.969,314629,N
14:34.914,314969,N
14:35.847,315305,N
14:36.753,315631,N
14:37.653,315955,N
14:38.533,316272,N
14:39.378,316576,N
14:40.264,316895,N
14:41.214,317237,N
14:42.150,317574,N
14:43.061,317902,N
14:43.947,318221,N
14:44.858,318549,N
14:45.747,318869,N
14:46.625,319185,N
14:47.575,319527,N
14:48.483,319854,N
14:49.367,320172,N
14:50.225,320481,N
14:51.100,320796,N
14:51.986,321115,N
14:52.881,321437,N
14:53.833,321780,N
14:54.753,322111,N
14:55.611,322420,N
14:56.472,322730,N
14:57.331,323039,N
14:58.206,323354,N
14:59.111,323680,N
15:00.056,324020,N
15:00.975,324351,N
15:01.825,324657,N
15:02.658,324957,N
15:03.506,325262,N
15:04.347,325565,N
15:05.167,325860,N
15:05.997,326159,N
15:06.847,326465,N
15:07.658,326757,N
15:08.453,327043,N
15:09.269,327337,N
15:10.139,327650,N
15:11.047,327977,N
15:11.939,328298,N
15:12.872,328634,N
15:13.769,328957,N
15:14.631,329267,N
15:15.503,329581,N
15:16.397,329903,N
15:17.336,330241,N
15:18.236,330565,N
15:19.119,330883,N
15:19.975,331191,N
15:20.769,331477,N
15:21.586,331771,N
15:22.436,332077,N
15:23.325,332397,N
15:24.214,332717,N
15:25.089,333032,N
15:25.978,333352,N
15:26.825,333657,N
15:27.669,333961,N
15:28.550,334278,N
15:29.478,334612,N
15:30.364,334931,N
15:31.197,335231,N
15:32.064,335543,N
15:32.894,335842,N
15:33.736,336145,N
15:34.619,336463,N
15:35.519,336787,N
15:36.442,337119,N
15:37.317,337434,N
15:38.175,337743,N
15:39.047,338057,N
15:39.908,338367,N
15:40.833,338700,N
15:41.756,339032,N
15:42.689,339368,N
15:43.606,339698,N
15:44.492,340017,N
15:45.411,340348,N
15:46.325,340677,N
15:47.258,341013,N
15:48.197,341351,N
15:49.136,341689,N
15:50.006,342002,N
15:50.897,342323,N
15:51.792,342645,N
15:52.703,342973,N
15:53.631,343307,N
15:54.550,343638,N
15:55.464,343967,N
15:56.325,344277,N
15:57.189,344588,N
15:58.061,344902,N
15:58.939,345218,N
15:59.853,345547,N
16:00.736,345865,N
16:01.614,346181,N
16:02.447,346481,N
16:03.272,346778,N
16:04.147,347093,N
16:05.047,347417,N
16:05.947,347741,N
16:06.878,348076,N
16:07.808,348411,N
16:08.703,348733,N
16:09.586,349051,N
16:10.531,349391,N
16:11.461,349726,N
16:12.383,350058,N
16:13.283,350382,N
16:14.161,350698,N
16:15.008,351003,N
16:15.847,351305,N
16:16.769,351637,N
16:17.664,351959,N
16:18.536,352273,N
16:19.400,352584,N
16:20.253,352891,N
16:21.092,353193,N
16:21.928,353494,N
16:22.817,353814,N
16:23.731,354143,N
16:24.622,354464,N
16:25.492,354777,N
16:26.333,355080,N
16:27.181,355385,N
16:28.028,355690,N
16:28.903,356005,N
16:29.825,356337,N
16:30.717,356658,N
16:31.581,356969,N
16:32.414,357269,N
16:33.286,357583,N
16:34.139,357890,N
16:35.014,358205,N
16:35.958,358545,N
16:36.844,358864,N
16:37.706,359174,N
16:38.547,359477,N
16:39.403,359785,N
16:40.275,360099,N
16:41.156,360416,N
16:42.089,360752,N
16:42.997,361079,N
16:43.872,361394,N
16:44.736,361705,N
16:45.597,362015,N
16:46.511,362344,N
16:47.419,362671,N
16:48.339,363002,N
16:49.258,363333,N
16:50.131,363647,N
16:50.992,363957,N
16:51.883,364278,N
16:52.800,364608,N
16:53.711,364936,N
16:54.644,365272,N
16:55.556,365600,N
16:56.403,365905,N
16:57.264,366215,N
16:58.150,366534,N
16:59.058,366861,N
16:59.942,367179,N
17:00.828,367498,N
17:01.697,367811,N
17:02.500,368100,N
17:03.317,368394,N
17:04.167,368700,N
17:05.058,369021,N
17:05.933,369336,N
17:06.797,369647,N
17:07.681,369965,N
17:08.517,370266,N
17:09.325,370557,N
17:10.172,370862,N
17:11.089,371192,N
17:12.000,371520,N
17:12.897,371843,N
17:13.789,372164,N
17:14.650,372474,N
17:15.483,372774,N
17:16.344,373084,N
17:17.236,373405,N
17:18.142,373731,N
17:18.994,374038,N
17:19.847,374345,N
17:20.703,374653,N
17:21.522,374948,N
17:22.369,375253,N
17:23.267,375576,N
17:24.169,375901,N
17:25.044,376216,N
17:25.886,376519,N
17:26.767,376836,N
17:27.614,377141,N
17:28.461,377446,N
17:29.367,377772,N
17:30.292,378105,N
17:31.175,378423,N
17:32.022,378728,N
17:32.894,379042,N
17:33.769,379357,N
17:34.647,379673,N
17:35.556,380000,N
17:36.469,380329,N
17:37.367,380652,N
17:38.203,380953,N
17:39.053,381259,N
17:39.908,381567,N
17:40.756,381872,N
17:41.650,382194,N
17:42.531,382511,N
17:43.414,382829,N
17:44.244,383128,N
17:45.056,383420,N
17:45.942,383739,N
17:46.828,384058,N
17:47.722,384380,N
17:48.631,384707,N
17:49.536,385033,N
17:50.403,385345,N
17:51.242,385647,N
17:52.128,385966,N
17:53.031,386291,N
17:53.911,386608,N
17:54.781,386921,N
17:55.644,387232,N
17:56.486,387535,N
17:57.308,387831,N
17:58.172,388142,N
17:59.078,388468,N
17:59.961,388786,N
18:00.867,389112,N
18:01.739,389426,N
18:02.606,389738,N
18:03.433,390036,N
18:04.283,390342,N
18:05.211,390676,N
18:06.094,390994,N
18:06.950,391302,N
18:07.786,391603,N
18:08.603,391897,N
18:09.425,392193,N
18:09.783,392322,~
18:10.214,392477,N
18:11.022,392768,N
18:11.819,393055,N
18:12.569,393325,N
