Time,Sample,Type
2:05.750,45270,N
2:06.536,45553,N
2:07.331,45839,N
2:08.161,46138,N
2:09.000,46440,N
2:09.861,46750,N
2:10.722,47060,N
2:11.553,47359,N
2:12.375,47655,N
2:13.178,47944,N
2:13.967,48228,N
2:14.769,48517,N
2:15.614,48821,N
2:16.458,49125,N
2:17.283,49422,N
2:18.053,49699,N
2:18.828,49978,N
2:19.578,50248,N
2:20.353,50527,N
2:21.156,50816,N
2:21.983,51114,N
2:22.778,51400,N
2:23.575,51687,N
2:24.347,51965,N
2:25.108,52239,N
2:25.867,52512,N
2:26.650,52794,N
2:27.464,53087,N
2:28.281,53381,N
2:29.075,53667,N
2:29.853,53947,N
2:30.614,54221,N
2:31.436,54517,N
2:32.261,54814,N
2:33.075,55107,N
2:33.903,55405,N
2:34.750,55710,N
2:35.586,56011,N
2:36.408,56307,N
2:37.242,56607,N
2:38.106,56918,N
2:39.033,57252,N
2:39.978,57592,N
2:40.911,57928,N
2:41.792,58245,N
2:42.617,58542,N
2:43.458,58845,N
2:44.350,59166,N
2:45.250,59490,N
2:46.172,59822,N
2:47.100,60156,N
2:47.992,60477,N
2:48.844,60784,N
2:49.692,61089,N
2:50.542,61395,N
2:51.464,61727,N
2:52.383,62058,N
2:53.219,62359,N
2:54.089,62672,N
2:54.983,62994,N
2:55.267,63096,|
2:55.875,63315,N
2:56.150,63414,|
2:56.753,63631,N
2:57.686,63967,N
2:58.589,64292,N
2:59.519,64627,N
3:00.358,64929,N
3:01.236,65245,N
3:02.156,65576,N
3:03.072,65906,N
3:03.958,66225,N
3:04.900,66564,N
3:05.806,66890,N
3:06.661,67198,N
3:07.528,67510,N
3:08.422,67832,N
3:09.344,68164,N
3:10.292,68505,N
3:11.194,68830,N
3:12.044,69136,N
3:12.906,69446,N
3:13.769,69757,N
3:14.672,70082,N
3:15.603,70417,N
3:16.533,70752,N
3:17.467,71088,N
3:18.333,71400,N
3:19.194,71710,N
3:20.058,72021,N
3:20.972,72350,N
3:21.889,72680,N
3:22.783,73002,N
3:23.631,73307,N
3:24.444,73600,N
3:25.311,73912,N
3:26.192,74229,N
3:27.100,74556,N
3:28.044,74896,N
3:28.925,75213,N
3:29.825,75537,N
3:30.706,75854,N
3:31.575,76167,N
3:32.481,76493,N
3:33.419,76831,N
3:34.336,77161,N
3:35.272,77498,N
3:36.186,77827,N
3:37.075,78147,N
3:37.983,78474,N
3:38.931,78815,N
3:39.886,79159,N
3:40.878,79516,N
3:41.814,79853,N
3:42.669,80161,N
3:43.511,80464,N
3:44.369,80773,N
3:45.297,81107,N
3:46.256,81452,N
3:47.194,81790,N
3:48.092,82113,N
3:49.008,82443,N
3:49.925,82773,N
3:50.853,83107,N
3:51.758,83433,N
3:52.714,83777,N
3:53.661,84118,N
3:54.519,84427,N
3:55.375,84735,N
3:56.311,85072,N
3:57.272,85418,N
3:58.200,85752,N
3:59.078,86068,N
3:59.922,86372,N
4:00.786,86683,N
4:01.644,86992,N
4:02.514,87305,N
4:03.483,87654,N
4:04.444,88000,N
4:05.383,88338,N
4:06.297,88667,N
4:07.219,88999,N
4:08.181,89345,N
4:09.164,89699,N
4:10.167,90060,N
4:11.108,90399,N
4:12.047,90737,N
4:12.969,91069,N
4:13.881,91397,N
4:14.842,91743,N
4:15.817,92094,N
4:16.800,92448,N
4:17.753,92791,N
4:18.697,93131,N
4:19.642,93471,N
4:20.603,93817,N
4:21.547,94157,N
4:22.547,94517,N
4:23.525,94869,N
4:24.442,95199,N
4:25.356,95528,N
4:26.289,95864,N
4:27.297,96227,N
4:28.303,96589,N
4:29.281,96941,N
4:30.233,97284,N
4:31.144,97612,N
4:32.083,97950,N
4:33.028,98290,N
4:34.019,98647,N
4:35.033,99012,N
4:35.994,99358,N
4:36.922,99692,N
4:37.822,100016,N
4:38.781,100361,N
4:39.783,100722,N
4:40.794,101086,N
4:41.739,101426,N
4:42.697,101771,N
4:43.647,102113,N
4:44.600,102456,N
4:45.625,102825,N
4:46.658,103197,N
4:47.653,103555,N
4:48.558,103881,N
4:49.472,104210,N
4:50.411,104548,N
4:51.342,104883,N
4:52.219,105199,N
4:53.144,105532,N
4:54.033,105852,N
4:54.950,106182,N
4:55.847,106505,N
4:56.783,106842,N
4:57.800,107208,N
4:58.797,107567,N
4:59.772,107918,N
5:00.703,108253,N
5:01.594,108574,N
5:02.550,108918,N
5:03.539,109274,N
5:04.539,109634,N
5:05.550,109998,N
5:06.517,110346,N
5:07.475,110691,N
5:08.464,111047,N
5:09.472,111410,N
5:10.531,111791,N
5:11.569,112165,N
5:12.561,112522,N
5:13.556,112880,N
5:14.569,113245,N
5:15.597,113615,N
5:16.625,113985,N
5:17.650,114354,N
5:18.558,114681,|
5:18.625,114705,Q
5:19.617,115062,N
5:19.789,115124,~
5:20.772,115478,~
5:21.506,115742,N
5:22.475,116091,N
5:23.433,116436,N
5:24.358,116769,N
5:25.272,117098,N
5:26.203,117433,N
5:27.164,117779,N
5:28.178,118144,N
5:29.200,118512,N
5:30.147,118853,N
5:31.047,119177,N
5:31.978,119512,N
5:32.903,119845,N
5:33.808,120171,N
5:34.728,120502,N
5:35.619,120823,N
5:36.522,121148,N
5:37.383,121458,N
5:38.222,121760,N
5:39.142,122091,N
5:40.128,122446,N
5:41.117,122802,N
5:42.069,123145,N
5:42.986,123475,N
5:43.953,123823,N
5:44.942,124179,N
5:45.933,124536,N
5:46.925,124893,N
5:47.869,125233,N
5:48.786,125563,N
5:49.692,125889,N
5:50.631,126227,N
5:51.644,126592,N
5:52.647,126953,N
5:53.606,127298,N
5:54.544,127636,N
5:55.467,127968,N
5:56.361,128290,N
5:57.308,128631,N
5:58.292,128985,N
5:59.311,129352,N
6:00.261,129694,N
6:01.131,130007,N
6:02.036,130333,N
6:02.914,130649,N
6:03.858,130989,N
6:04.775,131319,N
6:05.686,131647,N
6:06.547,131957,N
6:07.406,132266,N
6:08.267,132576,N
6:09.197,132911,N
6:10.203,133273,N
6:11.247,133649,N
6:12.272,134018,N
6:13.236,134365,N
6:14.225,134721,N
6:15.292,135105,N
6:15.831,135299,A
6:17.014,135725,N
6:18.019,136087,N
6:18.983,136434,N
6:19.958,136785,N
6:20.936,137137,N
6:21.964,137507,N
6:23.019,137887,N
6:23.978,138232,N
6:24.947,138581,N
6:25.928,138934,N
6:26.972,139310,N
6:28.025,139689,N
6:29.064,140063,N
6:30.092,140433,N
6:31.042,140775,N
6:32.017,141126,N
6:33.039,141494,N
6:34.092,141873,N
6:35.142,142251,N
6:36.139,142610,N
6:37.078,142948,N
6:38.075,143307,N
6:39.111,143680,N
6:40.167,144060,N
6:41.222,144440,N
6:42.244,144808,N
6:43.211,145156,N
6:44.186,145507,N
6:45.217,145878,N
6:46.247,146249,N
6:47.233,146604,N
6:48.225,146961,N
6:49.208,147315,N
6:50.197,147671,N
6:51.253,148051,N
6:52.319,148435,N
6:53.364,148811,N
6:54.350,149166,N
6:55.336,149521,N
6:56.336,149881,N
6:57.386,150259,N
6:58.469,150649,N
6:59.478,151012,N
7:00.464,151367,N
7:01.469,151729,N
7:02.478,152092,N
7:03.528,152470,N
7:04.614,152861,N
7:05.675,153243,N
7:06.661,153598,N
7:07.667,153960,N
7:08.733,154344,N
7:09.783,154722,N
7:10.836,155101,N
7:11.881,155477,N
7:12.881,155837,N
7:13.853,156187,N
7:14.875,156555,N
7:15.956,156944,N
7:17.008,157323,N
7:17.978,157672,N
7:18.967,158028,N
7:19.958,158385,N
7:20.986,158755,N
7:21.994,159118,N
7:23.025,159489,N
7:24.072,159866,N
7:25.044,160216,N
7:26.036,160573,N
7:27.086,160951,N
7:28.150,161334,N
7:29.214,161717,N
7:30.242,162087,N
7:31.264,162455,N
7:32.275,162819,N
7:33.344,163204,N
7:34.431,163595,N
7:35.478,163972,N
7:36.481,164333,N
7:37.478,164692,N
7:38.481,165053,N
7:39.558,165441,N
7:40.644,165832,N
7:41.675,166203,N
7:42.661,166558,N
7:43.667,166920,N
7:44.703,167293,N
7:45.706,167654,N
7:46.750,168030,N
7:47.747,168389,N
7:48.689,168728,N
7:49.592,169053,N
7:50.531,169391,N
7:51.567,169764,N
7:52.578,170128,N
7:53.558,170481,N
7:54.567,170844,N
7:55.533,171192,N
7:56.494,171538,N
7:57.506,171902,N
7:58.533,172272,N
7:59.569,172645,N
8:00.531,172991,N
8:01.469,173329,N
8:02.500,173700,N
8:03.575,174087,N
8:04.597,174455,N
8:05.647,174833,N
8:06.644,175192,N
8:07.625,175545,N
8:08.650,175914,N
8:09.683,176286,N
8:10.733,176664,N
8:11.756,177032,N
8:12.717,177378,N
8:13.603,177697,N
8:14.528,178030,N
8:15.522,178388,N
8:16.533,178752,N
8:17.583,179130,N
8:18.583,179490,N
8:19.544,179836,N
8:20.594,180214,N
8:21.658,180597,N
8:22.708,180975,N
8:23.728,181342,N
8:24.697,181691,N
8:25.672,182042,N
8:26.631,182387,N
8:27.592,182733,N
8:28.539,183074,N
8:29.514,183425,N
8:30.464,183767,N
8:31.403,184105,N
8:32.356,184448,N
8:33.350,184806,N
8:34.325,185157,N
8:35.261,185494,N
8:36.172,185822,N
8:37.092,186153,N
8:38.028,186490,N
8:39.017,186846,N
8:40.017,187206,N
8:41.028,187570,N
8:41.931,187895,N
8:42.800,188208,N
8:43.694,188530,N
8:44.611,188860,N
8:45.586,189211,N
8:46.558,189561,N
8:47.500,189900,N
8:48.433,190236,N
8:49.342,190563,N
8:50.228,190882,N
8:51.183,191226,N
8:52.167,191580,N
8:53.156,191936,N
8:54.064,192263,N
8:54.961,192586,N
8:55.883,192918,N
8:56.825,193257,N
8:57.792,193605,N
8:58.747,193949,N
8:59.681,194285,N
9:00.617,194622,N
9:01.536,194953,N
9:02.458,195285,N
9:03.433,195636,N
9:04.456,196004,N
9:05.458,196365,N
9:06.394,196702,N
9:07.347,197045,N
9:08.308,197391,N
9:09.261,197734,N
9:10.231,198083,N
9:11.203,198433,N
9:12.167,198780,N
9:13.103,199117,N
9:14.047,199457,N
9:15.028,199810,N
9:16.022,200168,N
9:17.011,200524,N
9:17.972,200870,N
9:18.925,201213,N
9:19.861,201550,N
9:20.819,201895,N
9:21.783,202242,N
9:22.772,202598,N
9:23.778,202960,N
9:24.747,203309,N
9:25.689,203648,N
9:26.658,203997,N
9:27.622,204344,N
9:28.581,204689,N
9:29.536,205033,N
9:30.458,205365,N
9:31.381,205697,N
9:32.353,206047,N
9:33.386,206419,N
9:34.403,206785,N
9:35.444,207160,N
9:36.444,207520,N
9:37.442,207879,N
9:38.431,208235,N
9:39.508,208623,N
9:40.597,209015,N
9:41.603,209377,N
9:42.628,209746,N
9:43.636,210109,N
9:44.647,210473,N
9:45.689,210848,N
9:46.775,211239,N
9:47.836,211621,N
9:48.822,211976,N
9:49.864,212351,N
9:50.906,212726,N
9:51.931,213095,N
9:52.950,213462,N
9:53.925,213813,N
9:54.867,214152,N
9:55.822,214496,N
9:56.797,214847,N
9:57.872,215234,N
9:58.797,215567,A
9:59.947,215981,N
10:00.936,216337,N
10:01.914,216689,N
10:02.883,217038,N
10:03.858,217389,N
10:04.775,217719,N
10:05.722,218060,N
10:06.642,218391,N
10:07.533,218712,N
10:08.517,219066,N
10:09.561,219442,N
10:10.608,219819,N
10:11.619,220183,N
10:12.636,220549,N
10:13.656,220916,N
10:14.669,221281,N
10:15.744,221668,N
10:16.772,222038,N
10:17.744,222388,N
10:18.692,222729,N
10:19.622,223064,N
10:20.603,223417,N
10:21.617,223782,N
10:22.600,224136,N
10:23.569,224485,N
10:24.517,224826,N
10:25.475,225171,N
10:26.431,225515,N
10:27.469,225889,N
10:28.517,226266,N
10:29.539,226634,N
10:30.544,226996,N
10:31.528,227350,N
10:32.511,227704,N
10:33.572,228086,N
10:34.628,228466,N
10:35.628,228826,N
10:36.642,229191,N
10:37.639,229550,N
10:38.611,229900,N
10:39.644,230272,N
10:40.722,230660,N
10:41.756,231032,N
10:42.703,231373,N
10:43.706,231734,N
10:44.733,232104,N
10:45.767,232476,N
10:46.814,232853,N
10:47.856,233228,N
10:48.869,233593,N
10:49.831,233939,N
10:50.858,234309,N
10:51.958,234705,N
10:53.011,235084,N
10:54.033,235452,N
10:55.033,235812,N
10:56.039,236174,N
10:57.064,236543,N
10:58.156,236936,N
10:59.236,237325,N
11:00.222,237680,N
11:01.186,238027,N
11:02.172,238382,N
11:03.150,238734,N
11:04.189,239108,N
11:05.228,239482,N
11:06.192,239829,N
11:07.156,240176,N
11:08.156,240536,N
11:09.178,240904,N
11:10.225,241281,N
11:11.286,241663,N
11:12.319,242035,N
11:13.292,242385,N
11:14.308,242751,N
11:15.386,243139,N
11:16.464,243527,N
11:17.506,243902,N
11:18.522,244268,N
11:19.553,244639,N
11:20.539,244994,N
11:21.594,245374,N
11:22.692,245769,N
11:23.719,246139,N
11:24.689,246488,N
11:25.678,246844,N
11:26.733,247224,N
11:27.772,247598,N
11:28.819,247975,N
11:29.864,248351,N
11:30.853,248707,N
11:31.792,249045,N
11:32.794,249406,N
11:33.839,249782,N
11:34.847,250145,N
11:35.853,250507,N
11:36.811,250852,N
11:37.786,251203,N
11:38.750,251550,N
11:39.775,251919,N
11:40.831,252299,N
11:41.833,252660,N
11:42.828,253018,N
11:43.817,253374,N
11:44.844,253744,N
11:45.897,254123,N
11:46.947,254501,N
11:47.981,254873,N
11:48.944,255220,N
11:49.961,255586,N
11:51.006,255962,N
11:52.061,256342,N
11:53.144,256732,N
11:54.192,257109,N
11:55.161,257458,N
11:56.175,257823,N
11:57.242,258207,N
11:58.292,258585,N
11:59.328,258958,N
12:00.347,259325,N
12:01.339,259682,N
12:02.283,260022,N
12:03.267,260376,N
12:04.311,260752,N
12:05.350,261126,N
12:06.328,261478,N
12:07.297,261827,N
12:08.294,262186,N
12:09.303,262549,N
12:10.339,262922,N
12:11.381,263297,N
12:12.350,263646,N
12:13.339,264002,N
12:14.322,264356,N
12:15.317,264714,N
12:16.381,265097,N
12:17.417,265470,N
12:18.381,265817,N
12:19.353,266167,N
12:20.369,266533,N
12:21.386,266899,N
12:22.411,267268,N
12:23.436,267637,N
12:24.439,267998,N
12:25.406,268346,N
12:26.372,268694,N
12:27.419,269071,N
12:28.478,269452,N
12:29.483,269814,N
12:30.475,270171,N
12:31.486,270535,N
12:32.464,270887,N
12:33.497,271259,N
12:34.564,271643,N
12:35.572,272006,N
12:36.558,272361,N
12:37.539,272714,N
12:38.547,273077,N
12:39.578,273448,N
12:40.614,273821,N
12:41.639,274190,N
12:42.606,274538,N
12:43.597,274895,N
12:44.614,275261,N
12:45.614,275621,N
12:46.672,276002,N
12:47.717,276378,N
12:48.681,276725,N
12:49.636,277069,N
12:50.647,277433,N
12:51.717,277818,N
12:52.722,278180,N
12:53.719,278539,N
12:54.739,278906,N
12:55.708,279255,N
12:56.678,279604,N
12:57.731,279983,N
12:58.814,280373,N
12:59.817,280734,N
13:00.803,281089,N
13:01.817,281454,N
13:02.836,281821,N
13:03.867,282192,N
13:04.928,282574,N
13:05.956,282944,N
13:06.933,283296,N
13:07.939,283658,N
13:08.950,284022,N
13:10.017,284406,N
13:11.050,284778,N
13:12.075,285147,N
13:13.058,285501,N
13:14.028,285850,N
13:15.061,286222,N
13:16.106,286598,N
13:17.125,286965,N
13:18.128,287326,N
13:19.111,287680,N
13:20.089,288032,N
13:21.094,288394,N
13:22.181,288785,N
13:23.192,289149,N
13:24.183,289506,N
13:25.189,289868,N
13:26.150,290214,N
13:27.150,290574,N
13:28.203,290953,N
13:29.217,291318,N
13:30.203,291673,N
13:31.181,292025,N
13:32.150,292374,N
13:33.164,292739,N
13:34.214,293117,N
13:35.258,293493,N
13:36.233,293844,N
13:37.208,294195,N
13:38.200,294552,N
13:39.192,294909,N
13:40.194,295270,N
13:41.217,295638,N
13:42.192,295989,N
13:43.153,296335,N
13:44.131,296687,N
13:45.194,297070,N
13:46.236,297445,N
13:47.242,297807,N
13:48.286,298183,N
13:49.272,298538,N
13:50.256,298892,N
13:51.297,299267,N
13:52.292,299625,N
13:53.303,299989,N
13:54.236,300325,N
13:55.108,300639,N
13:56.028,300970,N
13:56.947,301301,N
13:57.936,301657,N
13:58.958,302025,N
13:59.981,302393,N
14:00.958,302745,N
14:01.947,303101,N
14:02.981,303473,N
14:04.061,303862,N
14:05.108,304239,N
14:06.142,304611,N
14:07.158,304977,N
14:08.161,305338,N
14:09.181,305705,N
14:10.225,306081,N
14:11.308,306471,N
14:12.311,306832,N
14:13.303,307189,N
14:14.289,307544,N
14:15.300,307908,N
14:16.372,308294,Q
14:17.325,308637,N
14:18.278,308980,N
14:19.242,309327,N
14:20.189,309668,N
14:21.189,310028,N
14:22.242,310407,N
14:23.292,310785,N
14:24.258,311133,N
14:25.214,311477,N
14:26.178,311824,N
14:27.144,312172,N
14:28.164,312539,N
14:29.181,312905,N
14:30.133,313248,N
14:31.094,313594,N
14:32.064,313943,N
14:33.019,314287,N
14:34.028,314650,N
14:34.961,314986,N
14:35.847,315305,N
14:36.700,315612,N
14:37.564,315923,N
14:38.428,316234,N
14:39.344,316564,N
14:40.283,316902,N
14:41.200,317232,N
14:42.181,317585,N
14:43.133,317928,N
14:44.108,318279,N
14:45.100,318636,N
14:46.161,319018,N
14:47.222,319400,N
14:48.222,319760,N
14:49.186,320107,N
14:50.189,320468,N
14:51.217,320838,N
14:52.278,321220,N
14:53.289,321584,N
14:54.303,321949,N
14:55.281,322301,N
14:56.244,322648,N
14:57.261,323014,N
14:58.311,323392,N
14:59.336,323761,N
15:00.311,324112,N
15:01.264,324455,N
15:02.264,324815,N
15:03.283,325182,N
15:04.297,325547,N
15:05.311,325912,N
15:06.269,326257,N
15:07.142,326571,N
15:08.011,326884,N
15:08.894,327202,N
15:09.875,327555,N
15:10.878,327916,N
15:11.856,328268,N
15:12.828,328618,N
15:13.814,328973,N
15:14.831,329339,N
15:15.892,329721,N
15:16.917,330090,N
15:17.958,330465,N
15:18.961,330826,N
15:19.992,331197,N
15:21.039,331574,N
15:22.089,331952,N
15:23.114,332321,N
15:24.133,332688,N
15:25.142,333051,N
15:26.125,333405,N
15:27.061,333742,N
15:28.083,334110,N
15:29.047,334457,N
15:29.958,334785,N
15:30.819,335095,N
15:31.664,335399,N
15:32.525,335709,N
15:33.386,336019,N
15:34.292,336345,N
15:35.192,336669,N
15:36.094,336994,N
15:36.972,337310,N
15:37.844,337624,N
15:38.753,337951,N
15:39.722,338300,N
15:40.722,338660,N
15:41.708,339015,N
15:42.669,339361,N
15:43.678,339724,N
15:44.644,340072,N
15:45.650,340434,N
15:46.625,340785,N
15:47.542,341115,N
15:48.450,341442,N
15:49.369,341773,N
15:50.344,342124,N
15:51.406,342506,N
15:52.467,342888,N
15:53.522,343268,N
15:54.542,343635,N
15:55.575,344007,N
15:56.606,344378,N
15:57.628,344746,N
15:58.678,345124,N
15:59.686,345487,N
16:00.631,345827,N
16:01.539,346154,N
16:02.492,346497,N
16:03.500,346860,N
16:04.458,347205,N
16:05.353,347527,N
16:06.269,347857,N
16:07.194,348190,N
16:08.111,348520,N
16:09.078,348868,N
16:10.078,349228,N
16:11.092,349593,N
16:12.028,349930,N
16:12.886,350239,N
16:13.717,350538,N
16:14.561,350842,N
16:15.414,351149,N
16:16.264,351455,N
16:17.164,351779,N
16:18.058,352101,N
16:19.003,352441,N
16:19.961,352786,N
16:20.975,353151,N
16:22.039,353534,N
16:23.050,353898,N
16:24.028,354250,N
16:24.944,354580,N
16:25.858,354909,N
16:26.756,355232,N
16:27.703,355573,N
16:28.694,355930,N
16:29.700,356292,N
16:30.683,356646,N
16:31.650,356994,N
16:32.667,357360,N
16:33.733,357744,N
16:34.803,358129,N
16:35.828,358498,N
16:36.839,358862,N
16:37.833,359220,N
16:38.831,359579,N
16:39.886,359959,N
16:40.925,360333,N
16:41.944,360700,N
16:42.864,361031,N
16:43.781,361361,N
16:44.769,361717,N
16:45.714,362057,N
16:46.689,362408,N
16:47.619,362743,N
16:48.467,363048,N
16:49.294,363346,N
16:50.117,363642,N
16:50.939,363938,N
16:51.853,364267,N
16:52.831,364619,N
16:53.761,364954,N
16:54.639,365270,N
16:55.506,365582,N
16:56.425,365913,N
16:57.431,366275,N
16:58.481,366653,N
16:59.544,367036,N
17:00.592,367413,N
17:01.617,367782,N
17:02.656,368156,N
17:03.747,368549,N
17:04.844,368944,N
17:05.881,369317,N
17:06.822,369656,N
17:07.814,370013,N
17:08.806,370370,N
17:09.800,370728,N
17:10.811,371092,N
17:11.806,371450,N
17:12.786,371803,N
17:13.744,372148,N
17:14.725,372501,N
17:15.772,372878,N
17:16.772,373238,N
17:17.761,373594,N
17:18.731,373943,N
17:19.722,374300,N
17:20.725,374661,N
17:21.756,375032,N
17:22.814,375413,N
17:23.814,375773,N
17:24.783,376122,N
17:25.761,376474,N
17:26.767,376836,N
17:27.792,377205,N
17:28.797,377567,N
17:29.792,377925,N
17:30.792,378285,N
17:31.733,378624,N
17:32.700,378972,N
17:33.736,379345,N
17:34.778,379720,N
17:35.761,380074,N
17:36.706,380414,N
17:37.656,380756,N
17:38.664,381119,N
17:39.625,381465,N
17:40.542,381795,N
17:41.503,382141,N
17:42.411,382468,N
17:43.322,382796,N
17:44.225,383121,N
17:45.189,383468,N
17:46.233,383844,N
17:47.211,384196,N
17:48.186,384547,N
17:49.150,384894,N
17:50.122,385244,N
17:51.125,385605,N
17:52.167,385980,N
17:53.214,386357,N
17:54.208,386715,N
17:55.189,387068,N
17:56.169,387421,N
17:57.131,387767,N
17:58.153,388135,N
17:59.097,388475,N
17:59.989,388796,N
18:00.853,389107,N
18:01.756,389432,N
18:02.692,389769,N
18:03.658,390117,N
18:04.628,390466,N
18:05.619,390823,N
18:06.597,391175,N
18:07.564,391523,N
18:08.542,391875,N
18:09.594,392254,N
18:10.631,392627,N
18:11.611,392980,N
18:12.558,393321,N
18:13.536,393673,N
18:14.525,394029,N
18:15.531,394391,N
18:16.592,394773,N
18:17.581,395129,N
18:18.494,395458,N
18:19.447,395801,N
18:20.419,396151,N
18:21.458,396525,N
18:22.492,396897,N
18:23.519,397267,N
18:24.506,397622,N
18:25.458,397965,N
18:26.428,398314,N
18:27.450,398682,N
18:28.458,399045,N
18:29.475,399411,N
18:30.456,399764,N
18:31.422,400112,N
18:32.361,400450,N
18:33.336,400801,N
18:34.297,401147,N
18:35.250,401490,N
18:36.189,401828,N
18:37.158,402177,N
18:38.150,402534,N
18:39.158,402897,N
18:40.228,403282,N
18:41.278,403660,N
18:42.306,404030,N
18:43.281,404381,N
18:44.306,404750,N
18:45.358,405129,N
18:46.392,405501,N
18:47.458,405885,N
18:48.469,406249,N
18:49.458,406605,N
18:50.436,406957,N
18:51.497,407339,N
18:52.575,407727,N
18:53.578,408088,N
18:54.586,408451,N
18:55.575,408807,N
18:56.542,409155,N
18:57.581,409529,N
18:58.639,409910,N
18:59.664,410279,N
19:00.639,410630,N
19:01.611,410980,N
19:02.586,411331,N
19:03.631,411707,N
19:04.664,412079,N
19:05.664,412439,N
19:06.644,412792,N
19:07.636,413149,N
19:08.606,413498,N
19:09.619,413863,N
19:10.706,414254,N
19:11.708,414615,N
19:12.669,414961,N
19:13.658,415317,N
19:14.636,415669,N
19:15.669,416041,N
19:16.694,416410,N
19:17.692,416769,N
19:18.675,417123,N
19:19.636,417469,N
19:20.600,417816,N
19:21.619,418183,N
19:22.675,418563,N
19:23.656,418916,N
19:24.625,419265,N
19:25.614,419621,N
19:26.583,419970,N
19:27.614,420341,N
19:28.608,420699,N
19:29.628,421066,N
19:30.611,421420,N
19:31.558,421761,N
19:32.536,422113,N
19:33.561,422482,N
19:34.608,422859,N
19:35.597,423215,N
19:36.536,423553,N
19:37.472,423890,N
19:38.414,424229,N
19:39.333,424560,N
19:40.258,424893,N
19:41.222,425240,N
19:42.175,425583,N
19:43.111,425920,N
19:44.069,426265,N
19:45.056,426620,N
19:46.122,427004,N
19:47.161,427378,N
19:48.150,427734,N
19:49.147,428093,N
19:50.103,428437,N
19:51.100,428796,N
19:52.147,429173,N
19:53.206,429554,N
19:54.189,429908,N
19:55.161,430258,N
19:56.175,430623,N
19:57.175,430983,N
19:58.206,431354,N
19:59.231,431723,N
20:00.192,432069,N
20:01.156,432416,N
20:02.100,432756,N
20:03.031,433091,N
20:04.036,433453,N
20:05.042,433815,N
20:06.008,434163,N
20:06.939,434498,N
20:07.919,434851,N
20:08.936,435217,N
20:09.956,435584,N
20:10.992,435957,N
