Time,Sample,Type
1:12.606,26138,N
1:13.228,26362,N
1:13.917,26610,N
1:14.453,26803,N
1:15.117,27042,N
1:15.714,27257,N
1:16.231,27443,N
1:16.661,27598,N
1:17.439,27878,N
1:18.133,28128,N
1:18.825,28377,N
1:19.492,28617,N
1:20.319,28915,N
1:20.981,29153,N
1:21.786,29443,N
1:22.533,29712,N
1:23.164,29939,N
1:23.808,30171,N
1:24.206,30314,N
1:24.936,30577,N
1:25.500,30780,N
1:26.172,31022,N
1:26.958,31305,N
1:28.111,31720,N
1:28.972,32030,N
1:29.603,32257,N
1:30.081,32429,N
1:30.633,32628,N
1:31.281,32861,N
1:32.158,33177,N
1:32.672,33362,N
1:33.467,33648,N
1:34.150,33894,N
1:35.006,34202,N
1:35.419,34351,N
1:36.178,34624,N
1:36.864,34871,N
1:37.275,35019,N
1:37.836,35221,N
1:38.264,35375,N
1:38.950,35622,N
1:39.781,35921,N
1:40.708,36255,N
1:41.358,36489,N
1:41.900,36684,N
1:42.869,37033,N
1:43.331,37199,N
1:43.722,37340,N
1:44.400,37584,N
1:45.067,37824,N
1:45.761,38074,N
1:46.439,38318,N
1:47.175,38583,N
1:47.958,38865,N
1:48.783,39162,N
1:49.583,39450,N
1:50.508,39783,N
1:51.333,40080,N
1:51.958,40305,N
1:52.797,40607,N
1:53.364,40811,N
1:54.000,41040,N
1:54.611,41260,N
1:55.339,41522,N
1:55.819,41695,N
1:56.458,41925,N
1:57.133,42168,N
1:57.819,42415,N
1:58.233,42564,N
1:58.611,42700,N
1:59.506,43022,N
2:00.117,43242,N
2:00.758,43473,N
2:01.156,43616,N
2:02.039,43934,N
2:03.147,44333,N
2:04.025,44649,N
2:04.778,44920,N
2:05.558,45201,N
2:06.133,45408,N
2:06.650,45594,N
2:07.139,45770,N
2:07.739,45986,N
2:08.328,46198,N
2:09.056,46460,N
2:09.867,46752,N
2:10.561,47002,N
2:11.344,47284,N
2:11.944,47500,N
2:12.636,47749,N
2:13.203,47953,N
2:13.881,48197,N
2:14.489,48416,N
2:15.181,48665,N
2:15.883,48918,N
2:16.492,49137,N
2:17.156,49376,N
2:17.664,49559,N
2:18.069,49705,N
2:19.114,50081,N
2:19.811,50332,N
2:20.667,50640,N
2:21.469,50929,N
2:22.361,51250,N
2:23.058,51501,N
2:23.569,51685,N
2:24.203,51913,N
2:24.836,52141,N
2:25.569,52405,N
2:26.294,52666,N
2:26.975,52911,N
2:27.881,53237,N
2:28.475,53451,N
2:28.944,53620,N
2:29.572,53846,N
2:30.236,54085,N
2:31.136,54409,N
2:31.828,54658,N
2:32.458,54885,N
2:33.086,55111,N
2:33.503,55261,N
2:34.219,55519,N
2:34.667,55680,N
2:35.681,56045,N
2:36.239,56246,N
2:36.797,56447,N
2:37.472,56690,N
2:38.200,56952,N
2:38.786,57163,N
2:39.225,57321,N
2:40.367,57732,N
2:41.206,58034,N
2:41.836,58261,N
2:42.353,58447,N
2:42.717,58578,N
2:43.358,58809,N
2:44.119,59083,N
2:44.811,59332,N
2:45.536,59593,N
2:46.244,59848,N
2:46.886,60079,N
2:47.606,60338,N
2:48.297,60587,N
2:49.156,60896,N
2:49.847,61145,N
2:50.542,61395,N
2:51.189,61628,N
2:51.828,61858,N
2:52.425,62073,N
2:53.094,62314,N
2:53.514,62465,N
2:54.172,62702,N
2:54.783,62922,N
2:55.461,63166,N
2:55.961,63346,N
2:56.711,63616,N
2:57.303,63829,N
2:58.011,64084,N
2:58.633,64308,N
2:59.225,64521,N
2:59.692,64689,N
3:00.353,64927,N
3:00.889,65120,N
3:01.486,65335,N
3:02.317,65634,N
3:03.192,65949,N
3:03.881,66197,N
3:05.094,66634,N
3:05.578,66808,N
3:06.219,67039,N
3:06.811,67252,N
3:07.564,67523,N
3:08.256,67772,N
3:08.911,68008,N
3:09.717,68298,N
3:10.475,68571,N
3:11.517,68946,N
3:12.158,69177,N
3:12.992,69477,N
3:13.483,69654,N
3:14.133,69888,N
3:14.919,70171,N
3:15.533,70392,N
3:15.933,70536,N
3:16.306,70670,N
3:17.411,71068,N
3:17.997,71279,N
3:18.553,71479,N
3:19.489,71816,N
3:20.142,72051,N
3:20.564,72203,N
3:21.344,72484,N
3:22.022,72728,N
3:22.686,72967,N
3:23.481,73253,N
3:24.239,73526,N
3:24.783,73722,N
3:25.692,74049,N
3:26.886,74479,N
3:27.506,74702,N
3:28.264,74975,N
3:28.894,75202,N
3:29.519,75427,N
3:30.308,75711,N
3:30.947,75941,N
3:31.322,76076,a
3:31.717,76218,N
3:32.325,76437,N
3:33.164,76739,N
3:33.803,76969,N
3:34.797,77327,N
3:35.322,77516,N
3:35.925,77733,N
3:36.522,77948,N
3:36.942,78099,N
3:37.608,78339,N
3:38.036,78493,N
3:38.656,78716,N
3:39.311,78952,N
3:39.961,79186,N
3:40.636,79429,N
3:41.281,79661,N
3:41.886,79879,N
3:42.908,80247,N
3:43.761,80554,N
3:44.558,80841,N
3:45.322,81116,N
3:46.083,81390,N
3:46.883,81678,N
3:47.578,81928,N
3:48.239,82166,N
3:48.936,82417,N
3:49.822,82736,N
3:50.653,83035,N
3:51.411,83308,N
3:52.267,83616,N
3:52.908,83847,N
3:53.761,84154,N
3:54.589,84452,N
3:55.339,84722,N
3:55.908,84927,N
3:56.439,85118,N
3:57.014,85325,N
3:57.717,85578,N
3:58.444,85840,N
3:58.897,86003,N
3:59.497,86219,N
3:59.969,86389,N
4:00.594,86614,N
4:01.292,86865,N
4:01.972,87110,N
4:02.661,87358,N
4:03.175,87543,N
4:03.794,87766,N
4:04.422,87992,N
4:05.014,88205,N
4:05.447,88361,N
4:06.075,88587,N
4:06.464,88727,N
4:07.244,89008,N
4:07.978,89272,N
4:08.603,89497,N
4:09.367,89772,N
4:10.139,90050,N
4:10.936,90337,N
4:11.694,90610,N
4:12.336,90841,N
4:12.906,91046,N
4:13.564,91283,N
4:14.219,91519,N
4:14.872,91754,N
4:15.614,92021,N
4:16.647,92393,N
4:17.197,92591,N
4:17.847,92825,N
4:18.469,93049,N
4:18.997,93239,N
4:19.378,93376,N
4:20.014,93605,N
4:20.997,93959,N
4:21.528,94150,N
4:22.200,94392,N
4:22.903,94645,N
4:23.539,94874,N
4:24.200,95112,N
4:24.578,95248,N
4:25.556,95600,N
4:26.208,95835,N
4:27.125,96165,N
4:27.967,96468,N
4:28.733,96744,N
4:29.178,96904,N
4:29.778,97120,N
4:30.419,97351,N
4:31.019,97567,N
4:31.681,97805,N
4:32.814,98213,N
4:33.661,98518,N
4:34.233,98724,N
4:35.036,99013,N
4:35.947,99341,N
4:36.700,99612,N
4:37.492,99897,N
4:38.178,100144,N
4:38.931,100415,N
4:39.819,100735,N
4:40.742,101067,N
4:41.456,101324,N
4:42.000,101520,N
4:42.650,101754,N
4:43.464,102047,N
4:44.186,102307,N
4:44.789,102524,N
4:45.181,102665,N
4:45.853,102907,N
4:46.636,103189,N
4:47.325,103437,N
4:47.944,103660,N
4:48.553,103879,N
4:49.203,104113,N
4:49.822,104336,N
4:50.547,104597,N
4:51.547,104957,N
4:52.419,105271,N
4:53.017,105486,N
4:53.961,105826,N
4:54.578,106048,N
4:54.953,106183,N
4:55.647,106433,N
4:56.211,106636,N
4:57.075,106947,N
4:58.053,107299,N
4:59.011,107644,N
4:59.928,107974,N
5:00.478,108172,N
5:01.233,108444,N
5:01.906,108686,N
5:02.606,108938,N
5:03.289,109184,N
5:04.058,109461,N
5:04.478,109612,a
5:05.089,109832,N
5:05.942,110139,N
5:06.453,110323,N
5:07.108,110559,N
5:07.725,110781,N
5:08.611,111100,N
5:09.389,111380,N
5:10.092,111633,N
5:10.814,111893,N
5:11.450,112122,N
5:12.344,112444,N
5:12.997,112679,N
5:14.192,113109,N
5:14.911,113368,N
5:15.339,113522,N
5:16.039,113774,N
5:16.878,114076,N
5:17.750,114390,N
5:18.575,114687,N
5:19.167,114900,N
5:19.783,115122,N
5:20.544,115396,N
5:21.050,115578,N
5:21.794,115846,N
5:22.386,116059,N
5:23.039,116294,N
5:23.697,116531,N
5:24.175,116703,N
5:24.694,116890,N
5:25.414,117149,N
5:25.850,117306,N
5:26.325,117477,N
5:27.503,117901,N
5:28.172,118142,N
5:28.617,118302,N
5:29.289,118544,N
5:29.803,118729,N
5:30.481,118973,N
5:31.317,119274,N
5:32.017,119526,N
5:32.983,119874,N
5:34.517,120426,N
5:35.200,120672,N
5:35.883,120918,N
5:36.506,121142,N
5:37.317,121434,N
5:38.039,121694,N
5:38.686,121927,N
5:39.453,122203,N
5:40.075,122427,N
5:40.650,122634,N
5:41.236,122845,N
5:42.339,123242,N
5:43.194,123550,N
5:43.875,123795,N
5:44.550,124038,N
5:45.161,124258,N
5:45.844,124504,N
5:46.492,124737,N
5:46.897,124883,N
5:47.628,125146,N
5:48.381,125417,N
5:49.381,125777,N
5:50.033,126012,N
5:50.578,126208,N
5:51.308,126471,N
5:52.125,126765,N
5:52.683,126966,N
5:53.450,127242,N
5:54.053,127459,N
5:54.644,127672,N
5:55.444,127960,N
5:56.061,128182,N
5:56.686,128407,N
5:57.086,128551,N
5:57.758,128793,N
5:58.500,129060,N
5:59.036,129253,N
5:59.786,129523,N
6:00.436,129757,N
6:01.367,130092,N
6:02.239,130406,N
6:02.714,130577,N
6:03.417,130830,N
6:03.858,130989,N
6:04.494,131218,N
6:05.361,131530,N
6:06.092,131793,N
6:06.681,132005,N
6:07.328,132238,N
6:08.217,132558,N
6:08.931,132815,N
6:09.889,133160,N
6:10.631,133427,N
6:11.639,133790,N
6:12.386,134059,N
6:13.231,134363,N
6:13.906,134606,N
6:14.561,134842,N
6:15.250,135090,N
6:15.983,135354,N
6:16.689,135608,N
6:17.414,135869,N
6:18.031,136091,N
6:18.406,136226,+
6:21.747,137429,j
6:23.797,138167,j
6:24.867,138552,+
6:25.281,138701,N
6:26.925,139293,j
6:28.031,139691,N
6:29.597,140255,N
6:30.956,140744,N
6:31.425,140913,a
6:32.892,141441,N
6:34.339,141962,N
6:35.653,142435,N
6:36.914,142889,N
6:37.578,143128,V
6:38.261,143374,N
6:39.508,143823,N
6:40.900,144324,N
6:42.075,144747,N
6:43.108,145119,V
6:44.375,145575,N
6:45.606,146018,N
6:46.797,146447,N
6:47.953,146863,N
6:49.094,147274,N
6:50.253,147691,N
6:51.481,148133,N
6:52.769,148597,N
6:53.961,149026,N
6:55.192,149469,N
6:56.453,149923,N
6:57.814,150413,N
6:59.156,150896,N
7:00.411,151348,N
7:01.625,151785,N
7:02.858,152229,N
7:04.178,152704,N
7:05.408,153147,N
7:06.589,153572,N
7:07.567,153924,V
7:08.475,154251,N
7:08.911,154408,a
7:10.428,154954,N
7:11.078,155188,a
7:12.319,155635,N
7:14.125,156285,N
7:15.414,156749,N
7:16.572,157166,V
7:17.358,157449,N
7:18.544,157876,N
7:19.119,158083,a
7:20.456,158564,N
7:22.450,159282,N
7:22.678,159364,x
7:24.308,159951,N
7:24.511,160024,x
7:26.136,160609,N
7:26.369,160693,x
7:28.031,161291,N
7:29.211,161716,N
7:29.736,161905,a
7:31.033,162372,N
7:32.250,162810,N
7:33.594,163294,N
7:34.969,163789,N
7:36.211,164236,N
7:37.506,164702,N
7:38.772,165158,N
7:38.986,165235,x
7:39.744,165508,V
7:40.775,165879,N
7:41.986,166315,N
7:42.242,166407,x
7:43.819,166975,N
7:45.072,167426,N
7:46.339,167882,N
7:47.564,168323,N
7:48.092,168513,a
7:49.414,168989,N
7:50.639,169430,N
7:51.642,169791,V
7:52.625,170145,N
7:53.833,170580,N
7:55.103,171037,N
7:56.389,171500,N
7:57.264,171815,+
7:57.453,171883,V
7:57.956,172064,a
7:58.431,172235,a
7:59.064,172463,N
7:59.536,172633,a
7:59.914,172769,a
8:00.575,173007,N
8:01.075,173187,N
8:01.572,173366,N
8:02.061,173542,N
8:02.494,173698,N
8:03.000,173880,N
8:03.714,174137,N
8:04.225,174321,a
8:04.889,174560,N
8:05.392,174741,N
8:06.039,174974,N
8:06.578,175168,N
8:07.100,175356,N
8:07.625,175545,N
8:08.239,175766,N
8:09.075,176067,N
8:09.603,176257,N
8:10.344,176524,N
8:11.097,176795,N
8:11.822,177056,N
8:12.258,177213,N
8:12.850,177426,N
8:13.364,177611,N
8:14.075,177867,N
8:14.836,178141,N
8:15.283,178302,N
8:15.839,178502,N
8:16.672,178802,N
8:17.286,179023,N
8:17.706,179174,N
8:18.431,179435,N
8:18.931,179615,N
8:19.636,179869,N
8:20.178,180064,N
8:20.778,180280,N
8:21.256,180452,N
8:21.714,180617,N
8:22.111,180760,N
8:22.672,180962,N
8:23.269,181177,N
8:23.997,181439,N
8:24.394,181582,a
8:24.811,181732,a
8:25.367,181932,N
8:26.006,182162,N
8:27.203,182593,N
8:28.147,182933,N
8:29.008,183243,N
8:29.411,183388,a
8:30.239,183686,N
8:30.800,183888,N
8:31.194,184030,N
8:31.889,184280,N
8:32.308,184431,N
8:32.778,184600,N
8:33.208,184755,N
8:34.078,185068,+
8:34.806,185330,N
8:36.772,186038,j
8:37.714,186377,N
8:39.725,187101,j
8:40.342,187323,A
8:42.178,187984,j
8:42.731,188183,A
8:43.297,188387,+
8:43.825,188577,N
8:45.178,189064,N
8:46.086,189391,V
8:46.661,189598,J
8:47.789,190004,N
8:47.986,190075,x
8:49.636,190669,N
8:49.844,190744,x
8:51.583,191370,N
8:51.819,191455,x
8:53.517,192066,N
8:53.717,192138,x
8:55.322,192716,N
8:55.525,192789,x
8:57.228,193402,N
8:57.472,193490,x
8:59.144,194092,N
8:59.369,194173,x
9:00.947,194741,N
9:01.139,194810,x
9:02.836,195421,N
9:03.064,195503,x
9:04.825,196137,N
9:05.075,196227,x
9:06.669,196801,N
9:07.803,197209,N
9:08.733,197544,V
9:09.489,197816,N
9:10.986,198355,N
9:11.256,198452,x
9:12.872,199034,N
9:14.050,199458,N
9:14.472,199610,+
9:14.894,199762,V
9:16.472,200330,N
9:17.658,200757,N
9:18.503,201061,V
9:19.953,201583,N
9:21.133,202008,N
9:22.142,202371,V
9:23.478,202852,N
9:24.619,203263,N
9:25.578,203608,V
9:26.908,204087,N
9:28.167,204540,N
9:29.125,204885,V
9:30.472,205370,N
9:31.597,205775,N
9:32.597,206135,V
9:34.003,206641,N
9:35.244,207088,N
9:36.197,207431,V
9:36.842,207663,+
9:37.486,207895,N
9:38.658,208317,N
9:39.219,208519,a
9:40.672,209042,N
9:41.847,209465,N
9:42.761,209794,V
9:43.736,210145,N
9:44.956,210584,N
9:45.911,210928,V
9:46.736,211225,N
9:48.239,211766,N
9:49.442,212199,N
9:50.708,212655,N
9:51.636,212989,V
9:52.433,213276,N
9:53.900,213804,N
9:55.083,214230,N
9:56.283,214662,N
9:57.200,214992,V
9:58.036,215293,N
9:59.506,215822,N
10:00.672,216242,N
10:01.861,216670,N
10:02.806,217010,V
10:03.642,217311,N
10:05.192,217869,N
10:06.453,218323,N
10:07.636,218749,N
10:08.089,218912,+
10:08.542,219075,V
10:10.167,219660,N
10:11.381,220097,N
10:12.225,220401,V
10:13.678,220924,N
10:14.831,221339,N
10:15.861,221710,V
10:17.189,222188,N
10:18.350,222606,N
10:19.239,222926,V
10:19.969,223189,+
10:20.703,223453,N
10:21.983,223914,N
10:23.244,224368,N
10:24.456,224804,N
10:25.703,225253,N
10:26.953,225703,N
10:28.250,226170,N
10:29.500,226620,N
10:30.636,227029,N
10:31.797,227447,N
10:33.044,227896,N
10:34.250,228330,N
10:35.158,228657,V
10:36.575,229167,N
10:37.136,229369,a
10:38.381,229817,N
10:39.619,230263,N
10:40.858,230709,N
10:41.325,230877,+
10:41.792,231045,V
10:43.181,231545,N
10:44.408,231987,N
10:45.297,232307,V
10:46.828,232858,N
10:48.011,233284,N
10:48.936,233617,V
10:50.275,234099,N
10:51.522,234548,N
10:52.533,234912,V
10:53.864,235391,N
10:55.017,235806,N
10:55.967,236148,V
10:56.314,236273,+
10:56.664,236399,N
10:58.181,236945,N
10:59.417,237390,N
11:00.553,237799,N
11:01.022,237968,+
11:01.492,238137,V
11:02.944,238660,N
11:04.211,239116,N
11:05.139,239450,V
11:06.531,239951,N
11:07.639,240350,N
11:08.650,240714,V
11:09.975,241191,N
11:11.217,241638,N
11:12.119,241963,V
11:13.467,242448,N
11:14.650,242874,N
11:15.681,243245,V
11:17.028,243730,N
11:18.222,244160,N
11:19.114,244481,V
11:20.528,244990,N
11:21.764,245435,N
11:22.778,245800,V
11:24.047,246257,N
11:25.186,246667,N
11:26.128,247006,V
11:27.486,247495,N
11:28.714,247937,N
11:29.661,248278,V
11:30.883,248718,N
11:32.028,249130,N
11:32.975,249471,V
11:34.306,249950,N
11:35.525,250389,N
11:36.386,250699,V
11:37.819,251215,N
11:39.017,251646,N
11:39.969,251989,V
11:41.433,252516,N
11:42.572,252926,N
11:43.453,253243,V
11:44.883,253758,N
11:46.044,254176,N
11:47.081,254549,V
11:48.381,255017,N
11:49.567,255444,N
11:50.450,255762,V
11:52.039,256334,N
11:53.236,256765,N
11:54.117,257082,V
11:55.511,257584,N
11:56.711,258016,N
11:57.658,258357,V
11:58.997,258839,N
12:00.164,259259,N
12:01.019,259567,V
12:02.314,260033,N
12:03.553,260479,N
12:04.469,260809,V
12:05.797,261287,N
12:06.972,261710,N
12:07.822,262016,V
12:09.261,262534,N
12:10.500,262980,N
12:11.381,263297,V
12:12.786,263803,N
12:13.922,264212,N
12:14.844,264544,V
12:16.306,265070,N
12:17.483,265494,N
12:18.356,265808,V
12:18.994,266038,+
12:19.633,266268,N
12:20.183,266466,a
12:21.447,266921,N
12:22.664,267359,N
12:23.608,267699,V
12:24.836,268141,N
12:25.350,268326,a
12:26.664,268799,N
12:27.878,269236,N
12:29.078,269668,N
12:29.994,269998,V
12:31.375,270495,N
12:32.564,270923,N
12:33.453,271243,V
12:34.883,271758,N
12:35.433,271956,a
12:36.636,272389,N
12:37.761,272794,N
12:38.939,273218,N
12:39.903,273565,V
12:41.244,274048,N
12:41.756,274232,a
12:43.025,274689,N
12:44.183,275106,N
12:45.458,275565,N
12:46.356,275888,V
12:47.892,276441,N
12:49.083,276870,N
12:50.958,277545,N
12:52.208,277995,N
12:53.436,278437,N
12:54.258,278733,V
12:55.686,279247,N
12:56.919,279691,N
12:57.472,279890,a
12:58.839,280382,N
13:00.033,280812,N
13:01.206,281234,N
13:01.944,281500,V
13:03.128,281926,N
13:04.419,282391,N
13:05.256,282692,V
13:05.778,282880,N
13:06.792,283245,N
13:08.000,283680,N
13:08.569,283885,a
13:09.944,284380,N
13:11.167,284820,N
13:12.361,285250,N
13:13.206,285554,V
13:14.717,286098,N
13:15.992,286557,N
13:17.217,286998,N
13:18.022,287288,V
13:19.539,287834,N
13:20.711,288256,N
13:21.914,288689,N
13:22.942,289059,V
13:24.272,289538,N
13:25.419,289951,N
13:26.619,290383,N
13:27.639,290750,V
13:28.375,291015,N
13:29.806,291530,N
13:30.978,291952,N
13:32.153,292375,N
13:32.625,292545,+
13:33.097,292715,V
13:34.553,293239,N
13:35.722,293660,N
13:36.619,293983,V
13:37.972,294470,N
13:39.178,294904,N
13:40.106,295238,V
13:41.472,295730,N
13:42.653,296155,N
13:43.483,296454,V
13:44.889,296960,N
13:46.136,297409,N
13:47.042,297735,V
13:48.436,298237,N
13:49.600,298656,N
13:50.492,298977,V
13:52.019,299527,N
13:53.253,299971,N
13:54.142,300291,V
13:55.506,300782,N
13:56.683,301206,N
13:57.667,301560,V
13:59.003,302041,N
14:00.128,302446,N
14:01.061,302782,V
14:02.311,303232,N
14:03.531,303671,N
14:04.506,304022,V
14:05.789,304484,N
14:06.911,304888,N
14:07.850,305226,V
14:09.283,305742,N
14:10.464,306167,N
14:11.436,306517,V
14:12.756,306992,N
14:13.906,307406,N
14:14.828,307738,V
14:16.272,308258,N
14:17.433,308676,N
14:18.333,309000,V
14:19.594,309454,N
14:20.808,309891,N
14:21.744,310228,V
14:23.100,310716,N
14:24.247,311129,N
14:25.136,311449,V
14:26.428,311914,N
14:27.667,312360,N
14:28.614,312701,V
14:29.972,313190,N
14:31.142,313611,N
14:32.011,313924,V
14:33.386,314419,N
14:34.583,314850,N
14:35.519,315187,V
14:36.750,315630,N
14:37.911,316048,N
14:38.783,316362,V
14:40.208,316875,N
14:41.389,317300,N
14:42.244,317608,V
14:43.656,318116,N
14:44.847,318545,N
14:45.756,318872,V
14:47.275,319419,N
14:48.389,319820,N
14:49.219,320119,V
14:50.625,320625,N
14:51.833,321060,N
14:52.739,321386,V
14:54.103,321877,N
14:55.239,322286,N
14:56.111,322600,V
14:57.525,323109,N
14:58.756,323552,N
14:59.633,323868,V
15:00.994,324358,N
15:02.169,324781,N
15:03.075,325107,V
15:04.469,325609,N
15:05.689,326048,N
15:06.472,326330,V
15:07.808,326811,N
15:08.989,327236,N
15:09.956,327584,V
15:11.239,328046,N
15:12.419,328471,N
15:13.142,328731,V
15:13.886,328999,+
15:14.633,329268,N
15:15.883,329718,N
15:17.094,330154,N
15:17.897,330443,V
15:19.350,330966,N
15:20.558,331401,N
15:21.781,331841,N
15:22.658,332157,V
15:24.150,332694,N
15:25.275,333099,N
15:26.381,333497,N
15:27.308,333831,V
15:28.769,334357,N
15:29.911,334768,N
15:30.986,335155,N
15:31.908,335487,V
15:33.297,335987,N
15:34.528,336430,N
15:35.689,336848,N
15:36.550,337158,V
15:37.961,337666,N
15:39.225,338121,N
15:40.492,338577,N
15:41.278,338860,V
15:41.803,339049,N
15:42.800,339408,N
15:43.992,339837,N
15:45.217,340278,N
15:46.075,340587,V
15:47.631,341147,N
15:48.747,341549,N
15:49.875,341955,N
15:50.794,342286,V
15:52.239,342806,N
15:53.403,343225,N
15:54.569,343645,N
15:55.442,343959,V
15:56.847,344465,N
15:58.081,344909,N
15:59.297,345347,N
16:00.125,345645,V
16:01.542,346155,N
16:02.753,346591,N
16:03.942,347019,N
16:04.872,347354,V
16:06.247,347849,N
16:07.406,348266,N
16:08.556,348680,N
16:09.547,349037,V
16:11.006,349562,N
16:12.200,349992,N
16:13.308,350391,N
16:14.281,350741,V
16:15.672,351242,N
16:16.897,351683,N
16:17.844,352024,V
16:19.064,352463,N
16:19.592,352653,a
16:20.911,353128,N
16:22.147,353573,N
16:22.619,353743,+
16:23.092,353913,V
16:24.469,354409,N
16:25.644,354832,N
16:26.486,355135,V
16:27.950,355662,N
16:29.094,356074,N
16:30.106,356438,V
16:31.219,356839,N
16:32.422,357272,N
16:33.386,357619,V
16:34.058,357861,+
16:34.733,358104,N
16:35.308,358311,a
16:36.511,358744,N
16:37.603,359137,N
16:38.600,359496,V
16:39.889,359960,N
16:41.106,360398,N
16:41.967,360708,V
16:43.264,361175,N
16:44.461,361606,N
16:45.508,361983,N
16:45.997,362159,A
16:47.381,362657,N
16:48.464,363047,N
16:49.422,363392,V
16:50.586,363811,N
16:51.717,364218,N
16:52.836,364621,N
16:53.867,364992,N
16:54.389,365180,+
16:54.914,365369,V
16:56.003,365761,N
16:57.164,366179,N
16:58.186,366547,V
16:59.453,367003,N
17:00.539,367394,N
17:01.553,367759,V
17:02.839,368222,N
17:04.028,368650,N
17:05.103,369037,V
17:06.311,369472,N
17:07.439,369878,N
17:08.528,370270,V
17:09.794,370726,N
17:10.986,371155,N
17:12.014,371525,V
17:13.178,371944,N
17:14.322,372356,N
17:15.428,372754,V
17:16.625,373185,N
17:17.831,373619,N
17:18.769,373957,V
17:19.075,374067,+
17:19.381,374177,N
17:20.731,374663,N
17:21.978,375112,N
17:23.167,375540,N
17:23.642,375711,+
17:24.117,375882,V
17:25.367,376332,N
17:26.575,376767,N
17:27.483,377094,V
17:28.858,377589,N
17:30.058,378021,N
17:30.950,378342,V
17:32.206,378794,N
17:33.494,379258,N
17:34.431,379595,V
17:35.778,380080,N
17:36.917,380490,N
17:37.867,380832,V
17:39.111,381280,N
17:40.317,381714,N
17:41.367,382092,V
17:42.472,382490,N
17:43.622,382904,N
17:44.586,383251,V
17:45.961,383746,N
17:47.131,384167,N
17:48.125,384525,V
17:49.328,384958,N
17:50.525,385389,N
17:51.503,385741,V
17:52.911,386248,N
17:54.047,386657,N
17:54.994,386998,V
17:55.311,387112,+
17:55.631,387227,N
17:57.022,387728,N
17:58.272,388178,N
17:59.444,388600,N
17:59.933,388776,+
18:00.422,388952,V
18:01.689,389408,N
18:02.931,389855,N
18:03.925,390213,V
18:05.219,390679,N
18:06.292,391065,N
18:07.303,391429,V
18:07.881,391637,+
18:08.458,391845,N
18:09.003,392041,a
18:09.367,392172,a
18:10.400,392544,N
18:11.553,392959,N
18:12.022,393128,+
18:12.492,393297,V
18:13.783,393762,N
18:15.031,394211,N
18:16.019,394567,V
18:17.417,395070,N
18:17.725,395181,~
18:18.572,395486,N
18:18.917,395610,~
18:19.494,395818,V
18:20.103,396037,+
18:20.711,396256,N
18:21.292,396465,~
18:21.825,396657,N
18:22.333,396840,A
18:23.411,397228,~
18:23.617,397302,N
18:24.586,397651,N
18:25.058,397821,A
18:26.322,398276,N
18:26.881,398477,a
18:28.039,398894,j
18:29.281,399341,N
18:30.278,399700,N
18:31.289,400064,N
18:32.242,400407,N
18:32.758,400593,A
18:33.208,400755,A
18:34.181,401105,N
18:35.281,401501,N
18:36.361,401890,V
18:37.656,402356,N
18:39.658,403077,N
18:41.061,403582,N
18:42.314,404033,N
18:43.547,404477,N
18:44.844,404944,N
18:46.217,405438,N
