Time,Sample,Type
1:03.564,22883,L
1:04.372,23174,L
1:05.283,23502,L
1:05.961,23746,V
1:07.158,24177,R
1:08.153,24535,L
1:09.072,24866,L
1:09.958,25185,L
1:10.822,25496,L
1:11.186,25627,+
1:11.550,25758,V
1:12.678,26164,L
1:13.331,26399,V
1:14.472,26810,R
1:15.153,27055,V
1:15.711,27256,+
1:16.272,27458,R
1:17.181,27785,L
1:17.886,28039,V
1:18.283,28182,V
1:19.769,28717,R
1:20.458,28965,V
1:20.875,29115,V
1:21.819,29455,R
1:22.908,29847,L
1:23.578,30088,V
1:24.908,30567,R
1:25.642,30831,V
1:26.836,31261,R
1:27.817,31614,L
1:28.733,31944,L
1:29.678,32284,L
1:30.658,32637,L
1:31.625,32985,L
1:32.608,33339,L
1:33.344,33604,V
1:34.433,33996,R
1:35.408,34347,L
1:36.411,34708,L
1:37.433,35076,L
1:38.389,35420,L
1:39.333,35760,L
1:40.292,36105,L
1:41.219,36439,L
1:42.200,36792,L
1:43.186,37147,L
1:44.167,37500,L
1:45.133,37848,L
1:46.061,38182,L
1:46.969,38509,L
1:47.964,38867,L
1:48.983,39234,L
1:49.931,39575,L
1:50.900,39924,L
1:51.844,40264,L
1:52.775,40599,L
1:53.753,40951,L
1:54.725,41301,L
1:55.706,41654,L
1:56.667,42000,L
1:57.586,42331,L
1:58.500,42660,L
1:59.403,42985,L
2:00.372,43334,L
2:01.347,43685,L
2:02.278,44020,L
2:03.206,44354,L
2:04.133,44688,L
2:05.025,45009,L
2:05.961,45346,L
2:06.908,45687,L
2:07.847,46025,L
2:08.581,46289,V
2:09.667,46680,L
2:10.286,46903,V
2:11.408,47307,R
2:12.211,47596,V
2:12.633,47748,V
2:13.386,48019,L
2:13.703,48133,+
2:14.019,48247,V
2:15.192,48669,R
2:15.792,48885,V
2:17.031,49331,R
2:17.664,49559,V
2:18.958,50025,R
2:19.619,50263,V
2:20.900,50724,R
2:21.522,50948,V
2:22.731,51383,R
2:23.342,51603,V
2:24.692,52089,R
2:25.333,52320,V
2:26.625,52785,R
2:27.256,53012,V
2:28.531,53471,R
2:29.144,53692,V
2:30.444,54160,R
2:31.114,54401,V
2:32.411,54868,R
2:33.064,55103,V
2:34.328,55558,R
2:34.931,55775,V
2:36.294,56266,R
2:36.967,56508,V
2:38.261,56974,R
2:38.906,57206,V
2:40.183,57666,R
2:40.814,57893,V
2:42.139,58370,R
2:42.797,58607,V
2:44.136,59089,R
2:44.778,59320,V
2:46.069,59785,R
2:46.678,60004,V
2:48.031,60491,R
2:48.697,60731,V
2:50.047,61217,R
2:50.669,61441,V
2:51.975,61911,R
2:52.600,62136,V
2:53.892,62601,R
2:54.542,62835,V
2:55.900,63324,R
2:56.533,63552,V
2:57.867,64032,R
2:58.469,64249,V
2:59.803,64729,R
3:00.464,64967,V
3:01.825,65457,R
3:02.447,65681,V
3:03.769,66157,R
3:04.375,66375,V
3:05.719,66859,R
3:06.381,67097,V
3:07.753,67591,R
3:08.386,67819,V
3:09.722,68300,R
3:10.336,68521,V
3:11.653,68995,R
3:12.242,69207,V
3:13.703,69733,R
3:14.258,69933,V
3:15.650,70434,R
3:16.292,70665,V
3:17.586,71131,R
3:18.167,71340,V
3:19.625,71865,R
3:20.197,72071,V
3:21.614,72581,R
3:22.197,72791,V
3:23.553,73279,R
3:24.150,73494,V
3:25.608,74019,R
3:26.203,74233,V
3:27.572,74726,R
3:28.175,74943,V
3:29.525,75429,R
3:30.108,75639,V
3:31.589,76172,R
3:32.167,76380,V
3:33.572,76886,R
3:34.117,77082,V
3:35.511,77584,R
3:36.094,77794,V
3:37.583,78330,R
3:38.147,78533,V
3:39.575,79047,R
3:40.136,79249,V
3:41.519,79747,R
3:42.106,79958,V
3:43.583,80490,R
3:44.158,80697,V
3:45.589,81212,R
3:46.139,81410,V
3:47.525,81909,R
3:48.114,82121,V
3:49.564,82643,R
3:50.122,82844,V
3:51.542,83355,R
3:52.103,83557,V
3:53.506,84062,R
3:54.167,84300,V
3:55.572,84806,R
3:56.150,85014,V
3:57.539,85514,R
3:58.089,85712,V
3:59.486,86215,R
4:00.069,86425,V
4:00.389,86540,+
4:00.711,86656,R
4:01.775,87039,L
4:02.144,87172,[
4:02.261,87214,+
4:02.425,87273,!
4:02.786,87403,!
4:03.114,87521,!
4:03.456,87644,!
4:03.758,87753,!
4:04.114,87881,!
4:04.442,87999,!
4:04.781,88121,!
4:05.164,88259,!
4:05.533,88392,!
4:05.881,88517,!
4:06.217,88638,!
4:06.433,88716,]
4:06.633,88788,+
4:07.586,89131,R
4:07.894,89242,[
4:08.111,89320,+
4:08.256,89372,!
4:08.547,89477,!
4:08.964,89627,!
4:09.350,89766,!
4:09.694,89890,!
4:10.006,90002,!
4:10.364,90131,!
4:10.658,90237,!
4:11.000,90360,!
4:11.294,90466,!
4:11.650,90594,!
4:12.011,90724,!
4:12.369,90853,!
4:12.683,90966,!
4:12.992,91077,!
4:13.292,91185,!
4:13.653,91315,!
4:13.958,91425,!
4:14.272,91538,!
4:14.631,91667,!
4:14.933,91776,!
4:15.219,91879,!
4:15.542,91995,!
4:15.836,92101,!
4:16.139,92210,!
4:16.447,92321,!
4:16.733,92424,!
4:17.011,92524,!
4:17.300,92628,!
4:17.603,92737,!
4:17.883,92838,!
4:18.203,92953,!
4:18.469,93049,!
4:18.811,93172,!
4:19.158,93297,!
4:19.528,93430,!
4:19.831,93539,!
4:20.189,93668,!
4:20.561,93802,!
4:20.947,93941,!
4:21.450,94122,]
4:21.722,94220,+
4:22.325,94437,L
4:23.000,94680,V
4:24.461,95206,L
4:25.461,95566,L
4:26.444,95920,L
4:27.119,96163,V
4:27.500,96300,V
4:29.181,96905,L
4:29.467,97008,[
4:29.586,97051,+
4:29.806,97130,!
4:30.222,97280,!
4:30.511,97384,!
4:30.819,97495,!
4:31.133,97608,!
4:31.469,97729,!
4:31.736,97825,!
4:32.053,97939,!
4:32.372,98054,!
4:32.689,98168,!
4:32.992,98277,!
4:33.267,98376,!
4:33.567,98484,!
4:33.753,98551,!
4:34.031,98651,!
4:34.306,98750,!
4:34.600,98856,!
4:34.850,98946,!
4:35.156,99056,!
4:35.450,99162,!
4:35.769,99277,!
4:36.039,99374,!
4:36.364,99491,!
4:36.658,99597,!
4:36.919,99691,!
4:37.247,99809,!
4:37.525,99909,!
4:37.781,100001,!
4:38.075,100107,!
4:38.372,100214,!
4:38.644,100312,!
4:38.956,100424,!
4:39.292,100545,!
4:39.642,100671,!
4:40.011,100804,!
4:40.433,100956,!
4:40.906,101126,]
4:41.069,101185,+
4:41.731,101423,L
4:42.542,101715,V
4:43.147,101933,~
4:43.742,102147,L
4:44.394,102382,V
4:45.506,102782,L
4:46.356,103088,L
4:47.183,103386,L
4:48.044,103696,L
4:48.906,104006,L
4:49.739,104306,L
4:50.550,104598,L
4:51.350,104886,L
4:52.153,105175,L
4:52.908,105447,L
4:53.706,105734,L
4:54.558,106041,L
4:55.386,106339,L
4:56.189,106628,L
4:56.997,106919,L
4:57.772,107198,L
4:58.528,107470,L
4:59.297,107747,L
5:00.092,108033,L
5:00.872,108314,L
5:01.614,108581,L
5:01.956,108704,~
5:02.378,108856,L
5:03.106,109118,L
5:03.853,109387,L
5:04.594,109654,L
5:05.317,109914,L
5:06.075,110187,L
5:06.861,110470,L
5:07.631,110747,L
5:08.381,111017,L
5:09.122,111284,L
5:09.836,111541,L
5:10.436,111757,~
5:10.569,111805,L
5:11.286,112063,L
5:12.069,112345,L
5:12.844,112624,L
5:13.600,112896,L
5:14.331,113159,L
5:15.075,113427,L
5:15.819,113695,L
5:16.558,113961,L
5:17.267,114216,L
5:18.036,114493,L
5:18.811,114772,L
5:19.592,115053,L
5:20.347,115325,L
5:20.747,115469,~
5:21.092,115593,L
5:21.811,115852,L
5:22.522,116108,L
5:23.256,116372,L
5:24.019,116647,L
5:24.786,116923,L
5:25.550,117198,L
5:26.283,117462,L
5:26.989,117716,L
5:27.700,117972,L
5:28.361,118210,L
5:29.017,118446,L
5:29.706,118694,L
5:30.383,118938,L
5:31.122,119204,L
5:31.808,119451,L
5:32.494,119698,L
5:33.183,119946,L
5:33.825,120177,L
5:34.514,120425,L
5:35.208,120675,L
5:35.483,120774,~
5:35.906,120926,L
5:36.672,121202,L
5:37.394,121462,L
5:38.089,121712,L
5:38.300,121788,~
5:38.822,121976,L
5:39.506,122222,L
5:40.250,122490,L
5:40.964,122747,L
5:41.736,123025,L
5:42.544,123316,L
5:43.342,123603,L
5:44.125,123885,L
5:44.889,124160,L
5:45.644,124432,L
5:45.983,124554,~
5:46.400,124704,L
5:47.161,124978,L
5:47.950,125262,L
5:48.731,125543,L
5:49.519,125827,L
5:50.281,126101,L
5:51.039,126374,L
5:51.803,126649,L
5:52.539,126914,L
5:53.278,127180,L
5:54.058,127461,L
5:54.867,127752,L
5:55.650,128034,L
5:56.419,128311,L
5:57.164,128579,L
5:57.903,128845,L
5:58.633,129108,L
5:59.394,129382,L
6:00.197,129671,L
6:00.992,129957,L
6:01.750,130230,L
6:02.511,130504,L
6:03.289,130784,L
6:04.044,131056,L
6:04.758,131313,L
6:05.531,131591,L
6:06.328,131878,L
6:07.125,132165,L
6:07.911,132448,L
6:08.681,132725,L
6:09.422,132992,L
6:10.169,133261,L
6:10.925,133533,L
6:11.703,133813,L
6:12.506,134102,L
6:13.294,134386,L
6:14.067,134664,L
6:14.842,134943,L
6:15.608,135219,L
6:16.367,135492,L
6:17.122,135764,L
6:17.911,136048,L
6:18.731,136343,L
6:19.544,136636,L
6:20.333,136920,L
6:21.089,137192,L
6:21.853,137467,L
6:22.603,137737,L
6:23.378,138016,L
6:24.203,138313,L
6:25.025,138609,L
6:25.814,138893,L
6:26.617,139182,L
6:27.419,139471,L
6:28.194,139750,L
6:28.950,140022,L
6:29.756,140312,L
6:30.572,140606,L
6:31.414,140909,L
6:32.231,141203,L
6:33.019,141487,L
6:33.792,141765,L
6:34.575,142047,L
6:35.372,142334,L
6:36.211,142636,L
6:37.031,142931,L
6:37.842,143223,L
6:38.656,143516,L
6:39.458,143805,L
6:40.253,144091,L
6:41.039,144374,L
6:41.817,144654,L
6:42.669,144961,L
6:43.525,145269,L
6:44.339,145562,L
6:45.144,145852,L
6:45.942,146139,L
6:46.703,146413,L
6:47.525,146709,L
6:48.381,147017,L
6:49.219,147319,L
6:50.036,147613,L
6:50.864,147911,L
6:51.658,148197,L
6:52.453,148483,L
6:53.225,148761,L
6:54.050,149058,L
6:54.875,149355,L
6:55.700,149652,L
6:56.503,149941,L
6:57.289,150224,L
6:58.053,150499,L
6:58.733,150744,~
6:58.825,150777,L
6:59.636,151069,L
7:00.464,151367,L
7:01.117,151602,~
7:01.258,151653,L
7:02.058,151941,L
7:02.836,152221,L
7:03.614,152501,L
7:04.383,152778,L
7:05.136,153049,L
7:05.922,153332,L
7:06.758,153633,L
7:07.572,153926,L
7:08.350,154206,L
7:09.111,154480,L
7:09.878,154756,L
7:10.611,155020,L
7:11.400,155304,L
7:12.219,155599,L
7:13.022,155888,L
7:13.806,156170,L
7:14.600,156456,L
7:15.375,156735,L
7:16.139,157010,L
7:16.875,157275,L
7:17.647,157553,L
7:18.456,157844,L
7:19.267,158136,L
7:20.058,158421,L
7:20.836,158701,L
7:21.592,158973,L
7:22.353,159247,L
7:23.125,159525,L
7:23.819,159775,~
7:23.928,159814,L
7:24.717,160098,L
7:25.506,160382,L
7:26.278,160660,L
7:27.039,160934,L
7:27.433,161076,~
7:27.811,161212,L
7:28.561,161482,L
7:29.292,161745,L
7:30.089,162032,L
7:30.914,162329,L
7:31.692,162609,L
7:32.450,162882,L
7:33.208,163155,L
7:33.964,163427,L
7:34.706,163694,L
7:35.497,163979,L
7:36.289,164264,L
7:37.081,164549,L
7:37.861,164830,L
7:38.653,165115,L
7:39.408,165387,L
7:40.158,165657,L
7:40.881,165917,L
7:41.656,166196,L
7:42.461,166486,L
7:43.264,166775,L
7:44.039,167054,L
7:44.814,167333,L
7:45.558,167601,L
7:46.317,167874,L
7:47.072,168146,L
7:47.853,168427,L
7:48.642,168711,L
7:49.425,168993,L
7:50.181,169265,L
7:50.944,169540,L
7:51.708,169815,L
7:52.444,170080,L
7:53.167,170340,L
7:53.514,170465,~
7:53.958,170625,L
7:54.783,170922,L
7:55.567,171204,L
7:56.322,171476,L
7:57.067,171744,L
7:57.811,172012,L
7:58.553,172279,L
7:59.308,172551,L
8:00.083,172830,L
8:00.869,173113,L
8:01.644,173392,L
8:02.178,173584,~
8:02.425,173673,L
8:03.186,173947,L
8:03.942,174219,L
8:04.667,174480,L
8:05.439,174758,L
8:06.236,175045,L
8:07.036,175333,L
8:07.825,175617,L
8:08.603,175897,L
8:09.350,176166,L
8:10.114,176441,L
8:10.867,176712,L
8:11.647,176993,L
8:12.442,177279,L
8:13.239,177566,L
8:14.003,177841,L
8:14.783,178122,L
8:15.561,178402,L
8:16.314,178673,L
8:17.050,178938,L
8:17.856,179228,L
8:18.681,179525,L
8:19.472,179810,L
8:20.236,180085,L
8:20.997,180359,L
8:21.753,180631,L
8:22.517,180906,L
8:23.283,181182,L
8:24.078,181468,L
8:24.889,181760,L
8:25.672,182042,L
8:26.469,182329,L
8:27.236,182605,L
8:27.992,182877,L
8:28.719,183139,L
8:29.519,183427,L
8:30.325,183717,L
8:31.128,184006,L
8:31.917,184290,L
8:32.692,184569,L
8:33.447,184841,L
8:34.225,185121,L
8:34.975,185391,L
8:35.761,185674,L
8:36.567,185964,L
8:37.297,186227,~
8:37.375,186255,L
8:38.150,186534,L
8:38.942,186819,L
8:39.053,186859,~
8:39.717,187098,L
8:40.478,187372,L
8:41.228,187642,L
8:42.047,187937,L
8:42.864,188231,L
8:43.664,188519,L
8:44.433,188796,L
8:45.203,189073,L
8:45.972,189350,L
8:46.731,189623,L
8:47.519,189907,L
8:48.336,190201,L
8:49.139,190490,L
8:49.936,190777,L
8:50.747,191069,L
8:51.528,191350,L
8:52.283,191622,L
8:53.042,191895,L
8:53.844,192184,L
8:54.681,192485,L
8:55.506,192782,L
8:56.294,193066,L
8:57.058,193341,L
8:57.850,193626,L
8:58.622,193904,L
8:59.411,194188,L
9:00.231,194483,L
9:01.053,194779,L
9:01.853,195067,L
9:02.664,195359,L
9:03.456,195644,L
9:04.228,195922,L
9:04.989,196196,L
9:05.817,196494,L
9:06.656,196796,L
9:07.481,197093,L
9:08.267,197376,L
9:09.053,197659,L
9:09.836,197941,L
9:10.611,198220,L
9:11.428,198514,L
9:12.267,198816,L
9:13.094,199114,L
9:13.928,199414,L
9:14.744,199708,L
9:15.531,199991,L
9:16.308,200271,L
9:17.092,200553,L
9:17.914,200849,L
9:18.769,201157,L
9:19.592,201453,L
9:20.397,201743,L
9:21.197,202031,L
9:22.008,202323,L
9:22.778,202600,L
9:23.594,202894,L
9:24.428,203194,L
9:25.256,203492,L
9:26.081,203789,L
9:26.892,204081,L
9:27.672,204362,L
9:28.450,204642,L
9:29.233,204924,L
9:30.081,205229,L
9:30.922,205532,L
9:31.731,205823,L
9:32.536,206113,L
9:33.333,206400,L
9:34.128,206686,L
9:34.908,206967,L
9:35.728,207262,L
9:36.544,207556,L
9:37.372,207854,L
9:38.197,208151,L
9:38.994,208438,L
9:39.767,208716,L
9:40.542,208995,L
9:41.322,209276,L
9:42.164,209579,L
9:43.014,209885,L
9:43.828,210178,L
9:44.622,210464,L
9:45.431,210755,L
9:46.228,211042,L
9:47.014,211325,L
9:47.833,211620,L
9:48.669,211921,L
9:49.494,212218,L
9:50.317,212514,L
9:51.119,212803,L
9:51.914,213089,L
9:52.672,213362,L
9:53.503,213661,L
9:54.356,213968,L
9:55.194,214270,L
9:56.006,214562,L
9:56.825,214857,L
9:57.619,215143,L
9:58.425,215433,L
9:59.222,215720,L
10:00.058,216021,L
10:00.897,216323,L
10:01.758,216633,L
10:02.575,216927,L
10:03.369,217213,L
10:04.169,217501,L
10:04.956,217784,L
10:05.808,218091,L
10:06.689,218408,L
10:07.528,218710,L
10:08.356,219008,L
10:09.181,219305,L
10:10.006,219602,L
10:10.803,219889,L
10:11.631,220187,L
10:12.486,220495,L
10:13.339,220802,L
10:14.178,221104,L
10:15.006,221402,L
10:15.825,221697,L
10:16.606,221978,L
10:17.458,222285,L
10:18.331,222599,L
10:19.192,222909,L
10:20.025,223209,L
10:20.861,223510,L
10:21.678,223804,L
10:22.506,224102,L
10:23.322,224396,L
10:24.181,224705,L
10:25.056,225020,L
10:25.919,225331,L
10:26.756,225632,L
10:27.572,225926,L
10:28.386,226219,L
10:29.203,226513,L
10:30.089,226832,L
10:30.961,227146,L
10:31.817,227454,L
10:32.647,227753,L
10:33.481,228053,L
10:34.306,228350,L
10:35.111,228640,L
10:35.964,228947,L
10:36.842,229263,L
10:37.694,229570,L
10:38.542,229875,L
10:39.372,230174,L
10:40.181,230465,L
10:40.992,230757,L
10:41.881,231077,L
10:42.758,231393,L
10:43.600,231696,L
10:44.442,231999,L
10:45.261,232294,L
10:46.103,232597,L
10:46.925,232893,L
10:47.789,233204,L
10:48.672,233522,L
10:49.567,233844,L
10:50.408,234147,L
10:51.236,234445,L
10:52.053,234739,L
10:52.856,235028,L
10:53.733,235344,L
10:54.614,235661,L
10:55.469,235969,L
10:56.303,236269,L
10:57.142,236571,L
10:57.978,236872,L
10:58.781,237161,L
10:59.622,237464,L
11:00.506,237782,L
11:01.372,238094,L
11:02.233,238404,L
11:03.072,238706,L
11:03.889,239000,L
11:04.697,239291,L
11:05.569,239605,L
11:06.447,239921,L
11:07.308,240231,L
11:08.158,240537,L
11:08.992,240837,L
11:09.844,241144,L
11:10.661,241438,L
11:11.519,241747,L
11:12.411,242068,L
11:13.311,242392,L
11:14.175,242703,L
11:15.014,243005,L
11:15.847,243305,L
11:16.669,243601,L
11:17.539,243914,L
11:18.436,244237,L
11:19.322,244556,L
11:20.164,244859,L
11:21.025,245169,L
11:21.875,245475,L
11:22.683,245766,L
11:23.544,246076,L
11:24.439,246398,L
11:25.333,246720,L
11:26.219,247039,L
11:27.064,247343,L
11:27.886,247639,L
11:28.725,247941,L
11:29.606,248258,L
11:30.500,248580,L
11:31.381,248897,L
11:32.244,249208,L
11:33.103,249517,L
11:33.967,249828,L
11:34.794,250126,L
11:35.675,250443,L
11:36.594,250774,L
11:37.500,251100,L
11:38.383,251418,L
11:39.225,251721,L
11:40.078,252028,L
11:40.914,252329,L
11:41.814,252653,L
11:42.725,252981,L
11:43.600,253296,L
11:44.472,253610,L
11:45.369,253933,L
11:46.225,254241,L
11:47.058,254541,L
11:47.972,254870,L
11:48.875,255195,L
11:49.775,255519,L
11:50.650,255834,L
11:51.497,256139,L
11:52.356,256448,L
11:53.228,256762,L
11:54.128,257086,L
11:55.025,257409,L
11:55.906,257726,L
11:56.781,258041,L
11:57.656,258356,L
11:58.503,258661,L
11:59.378,258976,L
12:00.283,259302,L
12:01.211,259636,L
12:02.094,259954,L
12:02.942,260259,L
12:03.797,260567,L
12:04.625,260865,L
12:05.511,261184,L
12:06.433,261516,L
12:07.336,261841,L
12:08.211,262156,L
12:09.108,262479,L
12:09.969,262789,L
12:10.803,263089,L
12:11.694,263410,L
12:12.606,263738,L
12:13.522,264068,L
12:14.417,264390,L
12:15.278,264700,L
12:16.136,265009,L
12:17.022,265328,L
12:17.928,265654,L
12:18.844,265984,L
12:19.733,266304,L
12:20.614,266621,L
12:21.494,266938,L
12:22.356,267248,L
12:23.217,267558,L
12:24.119,267883,L
12:25.053,268219,L
12:25.944,268540,L
12:26.803,268849,L
12:27.667,269160,L
12:28.511,269464,L
12:29.406,269786,L
12:30.344,270124,L
12:31.253,270451,L
12:32.147,270773,L
12:33.050,271098,L
12:33.919,271411,L
12:34.761,271714,L
12:35.661,272038,L
12:36.583,272370,L
12:37.514,272705,L
12:38.403,273025,L
12:39.286,273343,L
12:40.167,273660,L
12:41.069,273985,L
12:42.011,274324,L
12:42.933,274656,L
12:43.850,274986,L
12:44.758,275313,L
12:45.653,275635,L
12:46.522,275948,L
12:47.414,276269,L
12:48.364,276611,L
12:49.314,276953,L
12:50.217,277278,L
12:51.106,277598,L
12:51.989,277916,L
12:52.869,278233,L
12:53.825,278577,L
12:54.769,278917,L
12:55.689,279248,L
12:56.642,279591,L
12:57.536,279913,L
12:58.419,280231,L
12:59.325,280557,L
13:00.292,280905,L
13:01.264,281255,L
13:02.181,281585,L
13:03.097,281915,L
13:04.042,282255,L
13:04.947,282581,L
13:05.919,282931,L
13:06.897,283283,L
13:07.847,283625,L
13:08.806,283970,L
13:09.731,284303,L
13:10.647,284633,L
13:11.589,284972,L
13:12.611,285340,L
13:13.569,285685,L
13:14.506,286022,L
13:15.456,286364,L
13:16.372,286694,L
13:17.317,287034,L
13:18.300,287388,L
13:19.261,287734,L
13:20.228,288082,L
13:21.164,288419,L
13:22.083,288750,L
13:22.992,289077,L
13:23.969,289429,L
13:24.969,289789,L
13:25.928,290134,L
13:26.864,290471,L
13:27.789,290804,L
13:28.717,291138,L
13:29.692,291489,L
13:30.656,291836,L
13:31.619,292183,L
13:32.567,292524,L
13:33.522,292868,L
13:34.436,293197,L
13:35.372,293534,L
13:36.406,293906,L
13:37.383,294258,L
13:38.333,294600,L
13:39.275,294939,L
13:40.206,295274,L
13:41.153,295615,L
13:42.125,295965,L
13:43.108,296319,L
13:44.083,296670,L
13:45.031,297011,L
13:45.958,297345,L
13:46.875,297675,L
13:47.864,298031,L
13:48.861,298390,L
13:49.831,298739,L
13:50.778,299080,L
13:51.706,299414,L
13:52.647,299753,L
13:53.606,300098,L
13:54.586,300451,L
13:55.550,300798,L
13:56.508,301143,L
13:57.464,301487,L
13:58.381,301817,L
13:59.331,302159,L
14:00.350,302526,L
14:01.325,302877,L
14:02.264,303215,L
14:03.197,303551,L
14:04.142,303891,L
14:05.078,304228,L
14:06.058,304581,L
14:07.033,304932,L
14:08.014,305285,L
14:08.967,305628,L
14:09.892,305961,L
14:10.808,306291,L
14:11.786,306643,L
14:12.781,307001,L
14:13.747,307349,L
14:14.686,307687,L
14:15.628,308026,L
14:16.556,308360,L
14:17.508,308703,L
14:18.497,309059,L
14:19.467,309408,L
14:20.442,309759,L
14:21.392,310101,L
14:22.314,310433,L
14:23.250,310770,L
14:24.261,311134,L
14:25.250,311490,L
14:26.194,311830,L
14:27.133,312168,L
14:28.072,312506,L
14:29.008,312843,L
14:29.992,313197,L
14:30.969,313549,L
14:31.969,313909,L
14:32.925,314253,L
14:33.839,314582,L
14:34.764,314915,L
14:35.733,315264,L
14:36.736,315625,L
14:37.703,315973,L
14:38.647,316313,L
14:39.600,316656,L
14:40.517,316986,L
14:41.472,317330,L
14:42.467,317688,L
14:43.431,318035,L
14:44.417,318390,L
14:45.353,318727,L
14:46.272,319058,L
14:47.211,319396,L
14:48.208,319755,L
14:49.186,320107,L
14:50.125,320445,L
14:51.061,320782,L
14:52.003,321121,L
14:52.931,321455,L
14:53.911,321808,L
14:54.892,322161,L
14:55.881,322517,L
14:56.828,322858,L
14:57.736,323185,L
14:58.650,323514,L
14:59.614,323861,L
15:00.619,324223,L
15:01.583,324570,L
15:02.519,324907,L
15:03.494,325258,L
15:04.419,325591,L
15:05.358,325929,L
15:06.361,326290,L
15:07.342,326643,L
15:08.319,326995,L
15:09.253,327331,L
15:10.178,327664,L
15:11.128,328006,L
15:12.119,328363,L
15:13.100,328716,L
15:14.061,329062,L
15:15.011,329404,L
15:15.958,329745,L
15:16.886,330079,L
15:17.861,330430,L
15:18.842,330783,L
15:19.828,331138,L
15:20.758,331473,L
15:21.692,331809,L
15:22.594,332134,L
15:23.561,332482,L
15:24.575,332847,L
15:25.531,333191,L
15:26.494,333538,L
15:27.458,333885,L
15:28.383,334218,L
15:29.333,334560,L
15:30.319,334915,L
15:31.306,335270,L
15:32.272,335618,L
15:33.194,335950,L
15:34.125,336285,L
15:35.064,336623,L
15:36.061,336982,L
15:37.036,337333,L
15:37.989,337676,L
15:38.944,338020,L
15:39.889,338360,L
15:40.811,338692,L
15:41.775,339039,L
15:42.778,339400,L
15:43.758,339753,L
15:44.703,340093,L
15:45.633,340428,L
15:46.550,340758,L
15:47.533,341112,L
15:48.556,341480,L
15:49.522,341828,L
15:50.497,342179,L
15:51.458,342525,L
15:52.392,342861,L
15:53.331,343199,L
15:54.331,343559,L
15:55.331,343919,L
15:56.303,344269,L
15:57.258,344613,L
15:58.194,344950,L
15:59.167,345300,L
16:00.175,345663,L
16:01.164,346019,L
16:02.144,346372,L
16:03.103,346717,L
16:04.056,347060,L
16:04.994,347398,L
16:05.981,347753,L
16:07.003,348121,L
16:07.975,348471,L
16:08.925,348813,L
16:09.872,349154,L
16:10.797,349487,L
16:11.611,349780,L
16:12.625,350145,L
16:13.611,350500,L
16:14.614,350861,L
16:15.572,351206,L
16:16.500,351540,L
16:17.467,351888,L
16:18.469,352249,L
16:19.489,352616,L
16:20.453,352963,L
16:21.400,353304,L
16:22.347,353645,L
16:23.319,353995,L
16:24.322,354356,L
16:25.297,354707,L
16:26.258,355053,L
16:27.217,355398,L
16:28.164,355739,L
16:29.092,356073,L
16:30.100,356436,L
16:31.122,356804,L
16:32.089,357152,L
16:33.044,357496,L
16:33.983,357834,L
16:34.928,358174,L
16:35.939,358538,L
16:36.936,358897,L
16:37.914,359249,L
16:38.886,359599,L
16:39.839,359942,L
16:40.756,360272,L
16:41.750,360630,L
16:42.769,360997,L
16:43.769,361357,L
