Time,Sample,Type
9:58.100,215316,V
9:58.628,215506,V
9:59.197,215711,V
9:59.736,215905,V
10:00.319,216115,V
10:00.844,216304,V
10:01.372,216494,V
10:01.922,216692,V
10:02.519,216907,V
10:03.028,217090,V
10:03.558,217281,V
10:04.081,217469,V
10:04.650,217674,V
10:05.167,217860,V
10:05.731,218063,V
10:06.283,218262,V
10:06.808,218451,V
10:07.339,218642,V
10:07.908,218847,V
10:08.439,219038,V
10:09.061,219262,V
10:09.581,219449,V
10:10.147,219653,V
10:10.672,219842,V
10:11.206,220034,V
10:11.739,220226,V
10:12.325,220437,V
10:12.853,220627,V
10:13.422,220832,V
10:13.961,221026,V
10:14.283,221142,~
10:14.453,221203,V
10:14.975,221391,V
10:15.639,221630,V
10:16.156,221816,V
10:16.722,222020,V
10:17.247,222209,V
10:17.778,222400,V
10:18.303,222589,V
10:18.897,222803,V
10:19.425,222993,V
10:19.994,223198,V
10:20.500,223380,V
10:21.078,223588,V
10:21.606,223778,V
10:22.186,223987,V
10:22.711,224176,V
10:23.297,224387,V
10:23.800,224568,V
10:24.356,224768,V
10:24.894,224962,V
10:25.497,225179,V
10:26.011,225364,V
10:26.664,225599,V
10:27.194,225790,V
10:27.769,225997,V
10:28.289,226184,V
10:28.908,226407,V
10:29.442,226599,V
10:30.083,226830,V
10:30.597,227015,V
10:31.192,227229,V
10:31.697,227411,V
10:32.681,227765,V
10:33.114,227921,~
10:33.344,228004,+
10:33.606,228098,N
10:34.139,228290,A
10:34.728,228502,A
10:35.572,228806,N
10:36.297,229067,N
10:36.967,229308,A
10:37.664,229559,N
10:38.172,229742,~
10:38.361,229810,N
10:39.033,230052,N
10:39.722,230300,N
10:40.375,230535,N
10:41.033,230772,N
10:41.681,231005,N
10:42.381,231257,N
10:43.025,231489,N
10:43.664,231719,N
10:44.300,231948,N
10:44.981,232193,N
10:45.642,232431,N
10:46.314,232673,N
10:46.972,232910,N
10:47.633,233148,N
10:48.289,233384,N
10:48.956,233624,N
10:49.636,233869,N
10:50.294,234106,N
10:50.594,234214,~
10:50.942,234339,N
10:51.597,234575,N
10:52.250,234810,N
10:52.936,235057,N
10:53.611,235300,N
10:54.286,235543,N
10:54.944,235780,N
10:55.636,236029,N
10:56.317,236274,N
10:57.000,236520,N
10:57.667,236760,N
10:58.344,237004,N
10:59.033,237252,N
10:59.719,237499,N
11:00.403,237745,N
11:01.100,237996,N
11:01.781,238241,N
11:02.508,238503,N
11:03.200,238752,N
11:03.883,238998,N
11:04.575,239247,N
11:05.267,239496,N
11:05.967,239748,N
11:06.594,239974,V
11:07.342,240243,N
11:08.039,240494,N
11:08.725,240741,N
11:09.456,241004,N
11:10.153,241255,N
11:10.842,241503,N
11:11.528,241750,N
11:12.217,241998,N
11:12.908,242247,N
11:13.603,242497,N
11:14.281,242741,N
11:14.942,242979,N
11:15.617,243222,N
11:16.328,243478,N
11:17.014,243725,N
11:17.697,243971,N
11:18.383,244218,N
11:19.075,244467,N
11:19.769,244717,N
11:20.483,244974,N
11:21.164,245219,N
11:21.839,245462,N
11:22.536,245713,N
11:23.247,245969,N
11:23.928,246214,N
11:24.581,246449,N
11:25.264,246695,N
11:25.947,246941,N
11:26.625,247185,N
11:27.300,247428,N
11:27.964,247667,N
11:28.619,247903,N
11:29.286,248143,N
11:29.981,248393,N
11:30.647,248633,N
11:31.308,248871,N
11:31.972,249110,N
11:32.653,249355,N
11:33.333,249600,N
11:34.019,249847,N
11:34.708,250095,N
11:35.389,250340,N
11:36.072,250586,N
11:36.778,250840,N
11:37.467,251088,N
11:38.139,251330,N
11:38.800,251568,N
11:39.486,251815,N
11:40.172,252062,N
11:40.861,252310,N
11:41.342,252483,A
11:41.856,252668,A
11:42.653,252955,N
11:43.442,253239,N
11:44.150,253494,N
11:44.842,253743,N
11:45.522,253988,N
11:46.228,254242,N
11:46.914,254489,N
11:47.614,254741,N
11:48.281,254981,N
11:48.953,255223,N
11:49.642,255471,N
11:50.350,255726,N
11:51.033,255972,N
11:51.708,256215,N
11:52.394,256462,N
11:53.075,256707,N
11:53.781,256961,N
11:54.494,257218,N
11:55.172,257462,N
11:55.839,257702,N
11:56.547,257957,N
11:57.261,258214,N
11:57.944,258460,N
11:58.636,258709,N
11:59.328,258958,N
12:00.003,259201,N
12:00.703,259453,N
12:01.386,259699,N
12:02.064,259943,N
12:02.714,260177,N
12:03.403,260425,N
12:04.094,260674,N
12:04.761,260914,N
12:05.411,261148,N
12:06.100,261396,N
12:06.778,261640,N
12:07.475,261891,N
12:08.006,262082,A
12:08.761,262354,N
12:09.250,262530,V
12:10.039,262814,V
12:10.908,263127,N
12:11.581,263369,N
12:12.256,263612,N
12:12.511,263704,+
12:12.769,263797,V
12:13.639,264110,N
12:14.139,264290,V
12:15.006,264602,N
12:15.481,264773,V
12:16.372,265094,N
12:16.867,265272,V
12:17.731,265583,N
12:18.208,265755,V
12:19.042,266055,N
12:19.531,266231,V
12:20.369,266533,N
12:20.864,266711,V
12:21.578,266968,N
12:22.075,267147,V
12:23.044,267496,N
12:23.536,267673,V
12:24.436,267997,N
12:24.925,268173,V
12:25.761,268474,N
12:26.258,268653,V
12:27.108,268959,N
12:27.394,269062,+
12:27.606,269138,V
12:28.203,269353,V
12:28.661,269518,V
12:29.211,269716,+
12:29.497,269819,N
12:30.000,270000,V
12:31.031,270371,N
12:31.503,270541,V
12:32.394,270862,N
12:32.883,271038,V
12:33.772,271358,N
12:34.261,271534,V
12:35.119,271843,N
12:35.628,272026,V
12:36.456,272324,N
12:36.814,272453,~
12:36.967,272508,V
12:37.389,272660,+
12:37.811,272812,N
12:38.481,273053,N
12:39.136,273289,N
12:39.811,273532,N
12:40.456,273764,N
12:41.128,274006,N
12:41.792,274245,N
12:42.442,274479,N
12:43.078,274708,N
12:43.753,274951,N
12:44.006,275042,~
12:44.417,275190,N
12:45.083,275430,N
12:45.706,275654,N
12:46.383,275898,N
12:47.053,276139,N
12:47.719,276379,N
12:48.403,276625,N
12:49.064,276863,N
12:49.717,277098,N
12:50.378,277336,N
12:51.078,277588,N
12:51.742,277827,N
12:52.372,278054,N
12:53.025,278289,N
12:53.700,278532,N
12:54.386,278779,N
12:55.058,279021,N
12:55.717,279258,N
12:56.372,279494,N
12:57.056,279740,N
12:57.744,279988,N
12:58.428,280234,N
12:59.086,280471,N
12:59.739,280706,N
13:00.428,280954,N
13:01.114,281201,N
13:01.811,281452,N
13:02.494,281698,N
13:03.164,281939,N
13:03.861,282190,N
13:04.572,282446,N
13:05.258,282693,N
13:05.931,282935,N
13:06.619,283183,N
13:07.303,283429,N
13:07.997,283679,N
13:08.717,283938,N
13:09.411,284188,N
13:10.100,284436,N
13:10.667,284640,A
13:11.506,284942,N
13:12.003,285121,V
13:12.694,285370,V
13:13.561,285682,N
13:14.239,285926,N
13:14.928,286174,N
13:15.631,286427,N
13:16.306,286670,N
13:16.958,286905,N
13:17.661,287158,N
13:18.369,287413,N
13:19.050,287658,N
13:19.714,287897,N
13:20.397,288143,N
13:21.072,288386,N
13:21.767,288636,N
13:22.461,288886,N
13:23.153,289135,N
13:23.833,289380,N
13:24.544,289636,N
13:25.061,289822,A
13:25.578,290008,A
13:26.364,290291,e
13:27.169,290581,N
13:27.892,290841,N
13:28.600,291096,N
13:29.297,291347,N
13:29.989,291596,N
13:30.681,291845,N
13:31.406,292106,N
13:32.100,292356,N
13:32.772,292598,N
13:33.453,292843,N
13:34.142,293091,N
13:34.842,293343,N
13:35.539,293594,N
13:36.194,293830,N
13:36.872,294074,N
13:37.556,294320,N
13:38.269,294577,N
13:38.964,294827,N
13:39.633,295068,N
13:40.317,295314,N
13:40.994,295558,N
13:41.700,295812,N
13:42.375,296055,V
13:43.083,296310,N
13:43.767,296556,N
13:44.281,296741,A
13:44.828,296938,A
13:45.650,297234,N
13:46.444,297520,N
13:47.200,297792,N
13:47.922,298052,N
13:48.647,298313,N
13:48.864,298391,+
13:49.236,298525,V
13:50.064,298823,N
13:50.692,299049,V
13:51.497,299339,N
13:52.161,299578,F
13:52.892,299841,N
13:53.547,300077,F
13:54.286,300343,N
13:54.961,300586,F
13:55.700,300852,N
13:56.339,301082,F
13:57.056,301340,N
13:57.686,301567,V
13:58.456,301844,N
13:59.072,302066,V
13:59.831,302339,N
14:00.111,302440,+
14:00.506,302582,N
14:01.197,302831,N
14:01.789,303044,V
14:02.586,303331,N
14:03.269,303577,N
14:03.939,303818,N
14:04.475,304011,V
14:05.303,304309,N
14:06.000,304560,N
14:06.678,304804,N
14:07.378,305056,N
14:08.072,305306,N
14:08.783,305562,N
14:09.469,305809,N
14:10.178,306064,N
14:10.864,306311,N
14:11.586,306571,N
14:12.281,306821,N
14:12.964,307067,N
14:13.661,307318,N
14:14.358,307569,N
14:15.056,307820,N
14:15.606,308018,V
14:16.400,308304,N
14:17.006,308522,V
14:17.758,308793,N
14:18.461,309046,N
14:19.142,309291,N
14:19.811,309532,N
14:20.494,309778,N
14:20.989,309956,A
14:21.592,310173,A
14:22.453,310483,N
14:23.172,310742,N
14:23.856,310988,N
14:24.531,311231,N
14:25.258,311493,N
14:25.933,311736,N
14:26.608,311979,N
14:27.275,312219,N
14:27.961,312466,N
14:28.639,312710,N
14:29.325,312957,N
14:30.000,313200,N
14:30.675,313443,N
14:31.331,313679,N
14:32.042,313935,N
14:32.708,314175,N
