Time,Sample,Type
1:34.472,34010,N
1:35.206,34274,N
1:35.950,34542,N
1:36.717,34818,N
1:37.433,35076,N
1:38.117,35322,N
1:38.808,35571,N
1:39.528,35830,N
1:40.258,36093,N
1:41.017,36366,N
1:41.758,36633,N
1:42.203,36793,V
1:43.197,37151,N
1:43.925,37413,N
1:44.628,37666,N
1:45.319,37915,N
1:46.017,38166,N
1:46.750,38430,N
1:47.478,38692,N
1:48.219,38959,N
1:48.958,39225,N
1:49.658,39477,N
1:50.333,39720,N
1:51.042,39975,N
1:51.753,40231,N
1:52.469,40489,N
1:53.181,40745,N
1:53.914,41009,N
1:54.644,41272,N
1:55.353,41527,N
1:56.058,41781,N
1:56.742,42027,N
1:57.428,42274,N
1:58.122,42524,N
1:58.869,42793,N
1:59.606,43058,N
2:00.339,43322,N
2:01.036,43573,N
2:01.719,43819,N
2:02.392,44061,N
2:03.092,44313,N
2:03.797,44567,N
2:04.489,44816,N
2:05.208,45075,N
2:05.942,45339,N
2:06.689,45608,N
2:07.119,45763,V
2:08.061,46102,N
2:08.742,46347,N
2:09.428,46594,N
2:10.122,46844,N
2:10.853,47107,N
2:11.586,47371,N
2:12.319,47635,N
2:13.022,47888,N
2:13.722,48140,N
2:14.425,48393,N
2:15.119,48643,N
2:15.803,48889,N
2:16.511,49144,N
2:17.250,49410,N
2:17.994,49678,N
2:18.731,49943,N
2:19.439,50198,N
2:20.133,50448,N
2:20.811,50692,N
2:21.525,50949,N
2:22.242,51207,N
2:22.978,51472,N
2:23.711,51736,N
2:24.447,52001,N
2:25.158,52257,N
2:25.867,52512,N
2:26.581,52769,N
2:27.278,53020,N
2:27.975,53271,N
2:28.714,53537,N
2:29.486,53815,N
2:30.217,54078,N
2:30.925,54333,N
2:31.633,54588,N
2:32.325,54837,N
2:33.031,55091,N
2:33.747,55349,N
2:34.464,55607,N
2:35.203,55873,N
2:35.944,56140,N
2:36.703,56413,N
2:37.408,56667,N
2:38.106,56918,N
2:38.792,57165,N
2:39.206,57314,V
2:40.183,57666,N
2:40.947,57941,N
2:41.694,58210,N
2:42.425,58473,N
2:43.139,58730,N
2:43.847,58985,N
2:44.553,59239,N
2:45.258,59493,N
2:45.950,59742,N
2:46.675,60003,N
2:47.417,60270,N
2:48.175,60543,N
2:48.911,60808,N
2:49.617,61062,N
2:50.308,61311,N
2:50.997,61559,N
2:51.719,61819,N
2:52.447,62081,N
2:53.192,62349,N
2:53.914,62609,N
2:54.656,62876,N
2:55.358,63129,N
2:56.061,63382,N
2:56.764,63635,N
2:57.461,63886,N
2:58.153,64135,N
2:58.889,64400,N
2:59.650,64674,N
3:00.381,64937,N
3:01.075,65187,N
3:01.769,65437,N
3:02.461,65686,N
3:03.147,65933,N
3:03.858,66189,N
3:04.567,66444,N
3:05.294,66706,N
3:05.742,66867,V
3:06.744,67228,N
3:07.464,67487,N
3:08.156,67736,N
3:08.828,67978,N
3:09.514,68225,N
3:10.208,68475,N
3:10.944,68740,N
3:11.692,69009,N
3:12.414,69269,N
3:13.117,69522,N
3:13.811,69772,N
3:14.519,70027,N
3:15.203,70273,N
3:15.897,70523,N
3:16.611,70780,N
3:17.350,71046,N
3:18.086,71311,N
3:18.831,71579,N
3:19.531,71831,N
3:20.219,72079,N
3:20.906,72326,N
3:21.347,72485,V
3:22.350,72846,N
3:23.103,73117,N
3:23.828,73378,N
3:24.564,73643,N
3:25.286,73903,N
3:25.997,74159,N
3:26.386,74299,V
3:27.386,74659,N
3:28.103,74917,N
3:28.842,75183,N
3:29.608,75459,N
3:30.353,75727,N
3:31.064,75983,N
3:31.756,76232,N
3:32.456,76484,N
3:33.156,76736,N
3:33.878,76996,N
3:34.603,77257,N
3:35.350,77526,N
3:36.075,77787,N
3:36.819,78055,N
3:37.533,78312,N
3:38.225,78561,N
3:38.908,78807,N
3:39.617,79062,N
3:40.322,79316,N
3:41.067,79584,N
3:41.822,79856,N
3:42.556,80120,N
3:43.247,80369,N
3:43.956,80624,N
3:44.672,80882,N
3:45.361,81130,N
3:46.053,81379,N
3:46.781,81641,N
3:47.517,81906,N
3:48.253,82171,N
3:48.992,82437,N
3:49.694,82690,N
3:50.372,82934,N
3:51.061,83182,N
3:51.789,83444,N
3:52.508,83703,N
3:53.250,83970,N
3:53.975,84231,N
3:54.703,84493,N
3:55.406,84746,N
3:56.119,85003,N
3:56.825,85257,N
3:57.517,85506,N
3:58.222,85760,N
3:58.975,86031,N
3:59.736,86305,N
4:00.472,86570,N
4:01.169,86821,N
4:01.867,87072,N
4:02.550,87318,N
4:03.256,87572,N
4:03.978,87832,N
4:04.706,88094,N
4:05.458,88365,N
4:06.197,88631,N
4:06.522,88748,~
4:06.947,88901,N
4:07.658,89157,N
4:08.356,89408,N
4:09.044,89656,N
4:09.756,89912,N
4:10.478,90172,N
4:11.233,90444,N
4:11.986,90715,N
4:12.725,90981,N
4:13.425,91233,N
4:14.128,91486,N
4:14.850,91746,N
4:15.556,92000,N
4:16.261,92254,N
4:17.006,92522,N
4:17.753,92791,N
4:18.500,93060,N
4:19.250,93330,N
4:19.953,93583,N
4:20.636,93829,N
4:21.344,94084,N
4:22.094,94354,N
4:22.831,94619,N
4:23.569,94885,N
4:24.322,95156,N
4:24.853,95347,|
4:25.067,95424,N
4:25.781,95681,N
4:26.489,95936,N
4:27.192,96189,N
4:27.903,96445,N
4:28.631,96707,N
4:29.403,96985,N
4:30.156,97256,N
4:30.894,97522,N
4:31.603,97777,N
4:32.306,98030,N
4:32.994,98278,N
4:33.725,98541,N
4:33.947,98621,~
4:34.469,98809,N
4:35.214,99077,N
4:35.953,99343,N
4:36.714,99617,N
4:37.447,99881,N
4:38.153,100135,N
4:38.842,100383,N
4:39.542,100635,N
4:40.261,100894,N
4:41.014,101165,N
4:41.778,101440,N
4:42.500,101700,N
4:43.217,101958,N
4:43.650,102114,V
4:44.636,102469,N
4:44.878,102556,~
4:45.333,102720,N
4:46.036,102973,N
4:46.761,103234,N
4:47.503,103501,N
4:48.231,103763,N
4:48.958,104025,N
4:49.661,104278,N
4:50.356,104528,N
4:51.031,104771,N
4:51.742,105027,N
4:52.481,105293,N
4:53.219,105559,N
4:53.936,105817,N
4:54.669,106081,N
4:55.383,106338,N
4:55.639,106430,|
4:56.081,106589,N
4:56.286,106663,~
4:56.783,106842,N
4:57.472,107090,N
4:58.178,107344,N
4:58.897,107603,N
4:59.656,107876,N
5:00.072,108026,V
5:01.094,108394,N
5:01.794,108646,N
5:02.489,108896,N
5:03.167,109140,N
5:03.878,109396,N
5:04.614,109661,N
5:05.350,109926,N
5:06.075,110187,N
5:06.814,110453,N
5:07.542,110715,N
5:08.231,110963,N
5:08.906,111206,N
5:09.328,111358,~
5:09.600,111456,N
5:10.308,111711,N
5:11.044,111976,N
5:11.797,112247,N
5:12.522,112508,N
5:12.667,112560,~
5:13.228,112762,N
5:13.928,113014,N
5:14.639,113270,N
5:15.328,113518,N
5:16.036,113773,N
5:16.761,114034,N
5:17.511,114304,N
5:18.242,114567,N
5:18.981,114833,N
5:19.689,115088,N
5:20.381,115337,N
5:21.061,115582,N
5:21.772,115838,N
5:22.511,116104,N
5:23.264,116375,N
5:23.994,116638,N
5:24.722,116900,N
5:25.436,117157,N
5:26.144,117412,N
5:26.853,117667,N
5:27.547,117917,N
5:28.258,118173,N
5:28.731,118343,V
5:29.761,118714,N
5:30.506,118982,N
5:31.217,119238,N
5:31.906,119486,N
5:32.603,119737,N
5:33.092,119913,|
5:33.300,119988,N
5:34.008,120243,N
5:34.744,120508,N
5:35.489,120776,N
5:36.206,121034,N
5:36.947,121301,N
5:37.667,121560,N
5:38.367,121812,N
5:39.044,122056,N
5:39.753,122311,N
5:40.467,122568,N
5:41.217,122838,N
5:41.981,123113,N
5:42.356,123248,~
5:42.714,123377,N
5:43.411,123628,N
5:44.108,123879,N
5:44.836,124141,N
5:45.000,124200,~
5:45.533,124392,N
5:46.233,124644,N
5:46.975,124911,N
5:47.728,125182,N
5:48.469,125449,N
5:49.208,125715,N
5:49.914,125969,N
5:50.308,126111,V
5:51.297,126467,N
5:52.039,126734,N
5:52.778,127000,N
5:53.528,127270,N
5:54.267,127536,N
5:54.994,127798,N
5:55.700,128052,N
5:56.414,128309,N
5:57.125,128565,N
5:57.833,128820,N
5:58.556,129080,N
5:59.308,129351,N
6:00.072,129626,N
6:00.808,129891,N
6:01.508,130143,N
6:02.200,130392,N
6:02.903,130645,N
6:03.611,130900,N
6:04.336,131161,N
6:05.069,131425,N
6:05.808,131691,N
6:06.539,131954,N
6:07.275,132219,N
6:07.969,132469,N
6:08.661,132718,N
6:09.344,132964,N
6:10.064,133223,N
6:10.792,133485,N
6:11.550,133758,N
6:12.294,134026,N
6:13.025,134289,N
6:13.711,134536,N
6:14.414,134789,N
6:15.131,135047,N
6:15.844,135304,N
6:16.553,135559,N
6:17.300,135828,N
6:18.042,136095,N
6:18.792,136365,N
6:19.517,136626,N
6:20.217,136878,N
6:20.906,137126,N
6:21.608,137379,N
6:22.361,137650,N
6:23.103,137917,N
6:23.844,138184,N
6:24.578,138448,N
6:25.314,138713,N
6:26.006,138962,N
6:26.719,139219,N
6:27.428,139474,N
6:28.139,139730,N
6:28.872,139994,N
6:29.647,140273,N
6:30.403,140545,N
6:31.133,140808,N
6:31.836,141061,N
6:32.525,141309,N
6:33.219,141559,N
6:33.953,141823,N
6:34.703,142093,N
6:35.444,142360,N
6:36.178,142624,N
6:36.928,142894,N
6:37.656,143156,N
6:38.358,143409,N
6:39.047,143657,N
6:39.756,143912,N
6:40.489,144176,N
6:41.247,144449,N
6:42.006,144722,N
6:42.739,144986,N
6:43.458,145245,N
6:44.156,145496,N
6:44.869,145753,N
6:45.578,146008,N
6:46.297,146267,N
6:47.031,146531,N
6:47.781,146801,N
6:48.189,146948,V
6:49.242,147327,N
6:49.953,147583,N
6:50.650,147834,N
6:51.339,148082,N
6:52.061,148342,N
6:52.814,148613,N
6:53.569,148885,N
6:54.286,149143,N
6:55.006,149402,N
6:55.706,149654,N
6:56.403,149905,N
6:57.114,150161,N
6:57.817,150414,N
6:58.533,150672,N
6:59.269,150937,N
7:00.036,151213,N
7:00.758,151473,N
7:01.456,151724,N
7:02.144,151972,N
7:02.844,152224,N
7:03.539,152474,N
7:04.261,152734,N
7:05.003,153001,N
7:05.744,153268,N
7:06.472,153530,N
7:07.211,153796,N
7:07.925,154053,N
7:08.625,154305,N
7:09.322,154556,N
7:10.044,154816,N
7:10.775,155079,N
7:11.539,155354,N
7:12.300,155628,N
7:13.017,155886,N
7:13.714,156137,N
7:14.417,156390,N
7:15.131,156647,N
7:15.567,156804,V
7:16.572,157166,N
7:17.311,157432,N
7:18.050,157698,N
7:18.789,157964,N
7:19.508,158223,N
7:20.194,158470,N
7:20.517,158586,|
7:20.886,158719,N
7:21.578,158968,N
7:22.308,159231,N
7:23.047,159497,N
7:23.792,159765,N
7:24.522,160028,N
7:25.231,160283,N
7:25.919,160531,N
7:26.617,160782,N
7:27.319,161035,N
7:28.022,161288,N
7:28.742,161547,N
7:29.486,161815,N
7:30.250,162090,N
7:30.972,162350,N
7:31.653,162595,N
7:32.339,162842,N
7:33.039,163094,N
7:33.742,163347,N
7:34.467,163608,N
7:34.886,163759,V
7:35.950,164142,N
7:36.683,164406,N
7:37.414,164669,N
7:38.119,164923,N
7:38.811,165172,N
7:39.503,165421,N
7:40.225,165681,N
7:40.683,165846,V
7:41.711,166216,N
7:42.481,166493,N
7:43.200,166752,N
7:43.886,166999,N
7:44.594,167254,N
7:45.311,167512,N
7:46.025,167769,N
7:46.744,168028,N
7:47.492,168297,N
7:48.228,168562,N
7:48.964,168827,N
7:49.689,169088,N
7:50.375,169335,N
7:51.072,169586,N
7:51.786,169843,N
7:52.542,170115,N
7:53.283,170382,N
7:54.028,170650,N
7:54.767,170916,N
7:55.489,171176,N
7:56.189,171428,N
7:56.897,171683,N
7:57.603,171937,N
7:58.328,172198,N
7:59.058,172461,N
7:59.811,172732,N
8:00.556,173000,N
8:01.283,173262,N
8:01.972,173510,N
8:02.661,173758,N
8:03.144,173932,V
8:04.092,174273,N
8:04.842,174543,N
8:05.572,174806,N
8:06.311,175072,N
8:07.025,175329,N
8:07.753,175591,N
8:08.442,175839,N
8:09.133,176088,N
8:09.825,176337,N
8:10.558,176601,N
8:11.308,176871,N
8:12.050,177138,N
8:12.783,177402,N
8:13.497,177659,N
8:14.172,177902,N
8:14.878,178156,N
8:15.592,178413,N
8:16.306,178670,N
8:17.014,178925,N
8:17.756,179192,N
8:18.481,179453,N
8:19.203,179713,N
8:19.922,179972,N
8:20.603,180217,N
8:21.286,180463,N
8:22.003,180721,N
8:22.764,180995,N
8:23.497,181259,N
8:24.228,181522,N
8:24.956,181784,N
8:25.664,182039,N
8:26.358,182289,N
8:27.067,182544,N
8:27.775,182799,N
8:28.500,183060,N
8:29.231,183323,N
8:29.994,183598,N
8:30.739,183866,N
8:31.456,184124,N
8:32.147,184373,N
8:32.836,184621,N
8:33.533,184872,N
8:34.272,185138,N
8:35.028,185410,N
8:35.769,185677,N
8:36.506,185942,N
8:37.236,186205,N
8:37.958,186465,N
8:38.661,186718,N
8:39.353,186967,N
8:40.064,187223,N
8:40.806,187490,N
8:41.561,187762,N
8:42.308,188031,N
8:43.025,188289,N
8:43.731,188543,N
8:44.417,188790,N
8:45.131,189047,N
8:45.833,189300,N
8:46.556,189560,N
8:47.281,189821,N
8:48.033,190092,N
8:48.767,190356,N
8:49.481,190613,N
8:50.186,190867,N
8:50.881,191117,N
8:51.569,191365,N
8:52.297,191627,N
8:53.058,191901,N
8:53.806,192170,N
8:54.528,192430,N
8:55.256,192692,N
8:55.953,192943,N
8:56.656,193196,N
8:57.369,193453,N
8:58.086,193711,N
8:58.822,193976,N
8:59.567,194244,N
9:00.333,194520,N
9:01.067,194784,N
9:01.769,195037,N
9:02.464,195287,N
9:03.172,195542,N
9:03.883,195798,N
9:04.636,196069,N
9:05.386,196339,N
9:06.131,196607,N
9:06.861,196870,N
9:07.600,197136,N
9:08.311,197392,N
9:09.017,197646,N
9:09.725,197901,N
9:10.456,198164,N
9:10.911,198328,V
9:11.956,198704,N
9:12.092,198753,~
9:12.706,198974,N
9:13.414,199229,N
9:14.103,199477,N
9:14.808,199731,N
9:15.519,199987,N
9:16.231,200243,N
9:16.953,200503,N
9:17.681,200765,N
9:18.414,201029,N
9:18.781,201161,~
9:19.142,201291,N
9:19.847,201545,N
9:20.528,201790,N
9:21.222,202040,N
9:21.931,202295,N
9:22.669,202561,N
9:23.414,202829,N
9:24.156,203096,N
9:24.872,203354,N
9:25.581,203609,N
9:26.272,203858,N
9:26.972,204110,N
9:27.686,204367,N
9:28.414,204629,N
9:29.136,204889,N
9:29.883,205158,N
9:30.642,205431,N
9:31.364,205691,N
9:32.042,205935,N
9:32.731,206183,N
9:33.433,206436,N
9:34.158,206697,N
9:34.908,206967,N
9:35.658,207237,N
9:36.392,207501,N
9:37.125,207765,N
9:37.861,208030,N
9:38.558,208281,N
9:39.250,208530,N
9:39.967,208788,N
9:40.717,209058,N
9:41.467,209328,N
9:42.228,209602,N
9:42.967,209868,N
9:43.681,210125,N
9:44.006,210242,~
9:44.369,210373,N
9:45.094,210634,N
9:45.811,210892,N
9:46.547,211157,N
9:47.289,211424,N
9:48.031,211691,N
9:48.756,211952,N
9:49.111,212080,~
9:49.481,212213,N
9:50.203,212473,N
9:50.889,212720,N
9:51.586,212971,N
9:52.322,213236,N
9:53.092,213513,N
9:53.844,213784,N
9:54.578,214048,N
9:55.303,214309,N
9:56.011,214564,N
9:56.725,214821,N
9:57.447,215081,N
9:58.161,215338,N
9:58.903,215605,N
9:59.656,215876,N
10:00.428,216154,N
10:01.158,216417,N
10:01.867,216672,N
10:02.561,216922,N
10:03.275,217179,N
10:03.989,217436,N
10:04.733,217704,N
10:05.494,217978,N
10:06.242,218247,N
10:06.964,218507,N
10:07.683,218766,N
10:08.397,219023,N
10:09.103,219277,N
10:09.803,219529,N
10:10.533,219792,N
10:11.281,220061,N
10:12.039,220334,N
10:12.797,220607,N
10:13.519,220867,N
10:14.208,221115,N
10:14.919,221371,N
10:15.650,221634,N
10:16.381,221897,N
10:17.114,222161,N
10:17.864,222431,N
10:18.611,222700,N
10:19.339,222962,N
10:20.069,223225,N
10:20.767,223476,N
10:21.472,223730,N
10:22.194,223990,N
10:22.967,224268,N
10:23.714,224537,N
10:24.461,224806,N
10:25.186,225067,N
10:25.642,225231,~
10:25.900,225324,N
10:26.269,225457,~
10:26.606,225578,N
10:27.328,225838,N
10:28.044,226096,N
10:28.783,226362,N
10:29.525,226629,N
10:30.292,226905,N
10:31.028,227170,N
10:31.483,227334,|
10:31.739,227426,N
10:32.439,227678,N
10:33.144,227932,N
10:33.847,228185,N
10:34.211,228316,~
10:34.597,228455,N
10:35.358,228729,N
10:36.106,228998,N
10:36.833,229260,N
10:37.564,229523,N
10:38.278,229780,N
10:38.986,230035,N
10:39.689,230288,N
10:40.411,230548,N
10:41.158,230817,N
10:41.919,231091,N
10:42.392,231261,V
10:43.397,231623,N
10:44.106,231878,N
10:44.800,232128,N
10:45.528,232390,N
10:46.267,232656,N
10:47.000,232920,N
10:47.747,233189,N
10:48.503,233461,N
10:49.233,233724,N
10:49.956,233984,N
10:50.658,234237,N
10:51.364,234491,N
10:52.075,234747,N
10:52.847,235025,N
10:53.608,235299,N
10:54.356,235568,N
10:55.086,235831,N
10:55.808,236091,N
10:56.508,236343,N
10:57.219,236599,N
10:57.950,236862,N
10:58.700,237132,N
10:59.442,237399,N
11:00.211,237676,N
11:00.478,237772,~
11:00.958,237945,N
11:01.350,238086,V
11:02.350,238446,N
11:03.053,238699,N
11:03.756,238952,N
11:04.486,239215,N
11:05.258,239493,N
11:06.000,239760,N
11:06.717,240018,N
11:07.442,240279,N
11:08.158,240537,N
11:08.439,240638,~
11:08.858,240789,N
11:09.544,241036,N
11:10.256,241292,N
11:11.000,241560,N
11:11.744,241828,N
11:12.167,241980,V
11:13.200,242352,N
11:13.914,242609,N
11:14.600,242856,N
11:15.300,243108,N
11:16.017,243366,N
11:16.753,243631,N
11:17.483,243894,N
11:18.214,244157,N
11:18.936,244417,N
11:19.647,244673,N
11:20.347,244925,N
11:21.033,245172,N
11:21.728,245422,N
11:22.456,245684,N
11:23.217,245958,N
11:23.497,246059,~
11:23.958,246225,N
11:24.678,246484,N
11:25.386,246739,N
11:26.094,246994,N
11:26.792,247245,N
11:27.494,247498,N
11:28.206,247754,N
11:28.939,248018,N
11:29.672,248282,N
11:30.433,248556,N
11:31.156,248816,N
11:31.333,248880,~
11:31.853,249067,N
11:32.533,249312,N
11:33.233,249564,N
11:33.933,249816,N
11:34.678,250084,N
11:35.444,250360,N
11:36.181,250625,N
11:36.897,250883,N
11:37.608,251139,N
11:38.328,251398,N
11:39.025,251649,N
11:39.711,251896,N
11:40.439,252158,N
11:41.178,252424,N
11:41.936,252697,N
11:42.692,252969,N
11:43.403,253225,N
11:44.097,253475,N
11:44.803,253729,N
11:45.533,253992,N
11:46.258,254253,N
11:46.733,254424,V
11:47.758,254793,N
11:48.511,255064,N
11:49.239,255326,N
11:49.967,255588,N
11:50.667,255840,N
11:51.372,256094,N
11:52.094,256354,N
11:52.861,256630,N
11:53.625,256905,N
11:54.386,257179,N
11:55.122,257444,N
11:55.833,257700,N
11:56.542,257955,N
11:57.269,258217,N
11:58.006,258482,N
11:58.756,258752,N
11:59.506,259022,N
12:00.275,259299,N
12:01.033,259572,N
12:01.753,259831,N
12:02.453,260083,N
12:03.161,260338,N
12:03.886,260599,N
12:04.647,260873,N
12:05.431,261155,N
12:06.194,261430,N
12:06.936,261697,N
12:07.669,261961,N
12:08.406,262226,N
12:09.128,262486,N
12:09.828,262738,N
12:10.572,263006,N
12:11.336,263281,N
12:12.103,263557,N
12:12.867,263832,N
12:13.592,264093,N
12:14.289,264344,N
12:15.003,264601,N
12:15.747,264869,N
12:16.478,265132,N
12:17.222,265400,N
12:17.981,265673,N
12:18.733,265944,N
12:19.467,266208,N
12:20.197,266471,N
12:20.903,266725,N
12:21.608,266979,N
12:22.344,267244,N
12:23.128,267526,N
12:23.878,267796,N
12:24.628,268066,N
12:25.356,268328,N
12:26.067,268584,N
12:26.772,268838,N
12:27.497,269099,N
12:28.228,269362,N
12:28.678,269524,V
12:29.717,269898,N
12:30.489,270176,N
12:31.219,270439,N
12:31.939,270698,N
12:32.631,270947,N
12:33.331,271199,N
12:34.044,271456,N
12:34.800,271728,N
12:35.558,272001,N
12:36.297,272267,N
12:37.022,272528,N
12:37.747,272789,N
12:38.467,273048,N
12:39.178,273304,N
12:39.883,273558,N
12:40.614,273821,N
12:41.367,274092,N
12:42.136,274369,N
12:42.883,274638,N
12:43.594,274894,N
12:43.711,274936,~
12:44.292,275145,N
12:44.992,275397,N
12:45.725,275661,N
12:46.450,275922,N
12:47.183,276186,N
12:47.925,276453,N
12:48.669,276721,N
12:49.389,276980,N
12:50.089,277232,N
12:50.792,277485,N
12:51.503,277741,N
12:51.711,277816,~
12:52.208,277995,N
12:52.972,278270,N
12:53.731,278543,N
12:54.481,278813,N
12:55.200,279072,N
12:55.908,279327,N
12:56.600,279576,N
12:57.311,279832,N
12:58.053,280099,N
12:58.786,280363,N
12:59.511,280624,N
13:00.264,280895,N
13:01.017,281166,N
13:01.719,281419,N
13:02.394,281662,N
13:03.092,281913,N
13:03.794,282166,N
13:04.528,282430,N
13:05.286,282703,N
13:06.019,282967,N
13:06.750,283230,N
13:07.464,283487,N
13:08.183,283746,N
13:08.869,283993,N
13:09.564,284243,N
13:10.278,284500,N
13:11.017,284766,N
13:11.750,285030,N
13:12.492,285297,N
13:13.211,285556,N
13:13.908,285807,N
13:14.592,286053,N
13:15.294,286306,N
13:16.003,286561,N
13:16.739,286826,N
13:17.467,287088,N
13:18.197,287351,N
13:18.919,287611,N
13:19.636,287869,N
13:20.339,288122,N
13:21.022,288368,N
13:21.719,288619,N
13:22.428,288874,N
13:23.183,289146,N
13:23.931,289415,N
13:24.661,289678,N
13:25.356,289928,N
13:26.056,290180,N
13:26.744,290428,N
13:27.450,290682,N
13:28.175,290943,N
13:28.911,291208,N
13:29.639,291470,N
13:30.392,291741,N
13:31.133,292008,N
13:31.839,292262,N
13:32.514,292505,N
13:33.208,292755,N
13:33.917,293010,N
13:34.647,293273,N
13:35.406,293546,N
13:36.142,293811,N
13:36.858,294069,N
13:37.567,294324,N
13:38.286,294583,N
13:38.972,294830,N
13:39.664,295079,N
13:40.381,295337,N
13:41.119,295603,N
13:41.847,295865,N
13:42.589,296132,N
13:43.308,296391,N
13:43.722,296540,V
13:44.678,296884,N
13:45.392,297141,N
13:46.108,297399,N
13:46.839,297662,N
13:47.564,297923,N
13:48.289,298184,N
13:49.003,298441,N
13:49.717,298698,N
13:50.419,298951,N
13:51.103,299197,N
13:51.792,299445,N
13:52.511,299704,N
13:53.269,299977,N
13:54.006,300242,N
13:54.733,300504,N
13:55.431,300755,N
13:56.128,301006,N
13:56.819,301255,N
13:57.531,301511,N
13:58.242,301767,N
13:58.978,302032,N
13:59.708,302295,N
14:00.444,302560,N
14:01.169,302821,N
14:01.869,303073,N
14:02.539,303314,N
14:03.225,303561,N
14:03.922,303812,N
14:04.656,304076,N
14:05.400,304344,N
14:06.128,304606,N
14:06.842,304863,N
14:07.536,305113,N
14:07.814,305213,~
14:08.236,305365,N
14:08.917,305610,N
14:09.597,305855,N
14:10.289,306104,N
14:11.019,306367,N
14:11.739,306626,N
14:12.464,306887,N
14:13.178,307144,N
14:13.864,307391,N
14:14.522,307628,N
14:14.856,307748,~
14:15.208,307875,N
14:15.922,308132,N
14:16.642,308391,N
14:17.353,308647,N
14:18.069,308905,N
14:18.792,309165,N
14:19.486,309415,N
14:20.178,309664,N
14:20.858,309909,N
14:21.531,310151,N
14:22.222,310400,N
14:22.964,310667,N
14:23.697,310931,N
14:24.419,311191,N
14:25.114,311441,N
14:25.506,311582,V
14:26.464,311927,N
14:27.158,312177,N
14:27.861,312430,N
14:28.556,312680,N
14:29.267,312936,N
14:29.986,313195,N
14:30.717,313458,N
14:31.394,313702,N
14:31.883,313878,~
14:32.064,313943,N
14:32.722,314180,N
14:33.350,314406,N
14:34.053,314659,N
14:34.753,314911,N
14:35.481,315173,N
14:35.936,315337,~
14:36.158,315417,N
14:36.403,315505,~
14:36.847,315665,N
14:37.519,315907,N
14:38.183,316146,N
14:38.847,316385,N
14:39.514,316625,N
14:40.189,316868,N
14:40.889,317120,N
14:41.597,317375,N
14:42.317,317634,N
14:43.031,317891,N
14:43.706,318134,N
14:44.375,318375,N
14:45.044,318616,N
14:45.747,318869,N
14:46.447,319121,N
14:47.156,319376,N
14:47.861,319630,N
14:48.586,319891,N
14:49.286,320143,N
14:49.967,320388,N
14:50.647,320633,N
